Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.605103,-1140.091309,-0.009507,-0.314959,-7.999966,-2.691631,-0.137118,-79.999657,-1140.091309,-8.000096,0.000000
0.300000,-0.603989,-1140.135742,-0.009528,-0.314959,-7.999966,-2.686676,-0.136866,-79.999657,-1140.135742,-8.000096,0.000000
0.400000,-0.587982,-1140.091309,-0.009593,-0.312469,-7.936710,-2.615475,-0.133239,-79.367104,-1140.091309,-7.926703,0.000000
0.500000,-0.595428,-1140.135742,-0.009546,-0.309180,-7.853179,-2.648598,-0.134926,-78.531792,-1140.135742,-7.842018,0.000000
0.600000,-0.535095,-1140.091309,-0.009572,-0.305845,-7.768469,-2.380222,-0.121254,-77.684692,-1140.091309,-7.757334,0.000000
0.700000,-0.541061,-1140.180176,-0.009563,-0.302512,-7.683811,-2.406761,-0.122606,-76.838104,-1140.180176,-7.672467,0.000000
0.800000,-0.513504,-1140.135742,-0.009610,-0.299177,-7.599100,-2.284180,-0.116362,-75.991005,-1140.135742,-7.587782,0.000000
0.900000,-0.505676,-1140.046753,-0.009546,-0.295840,-7.514328,-2.249360,-0.114588,-75.143280,-1140.046753,-7.503098,0.000000
1.000000,-0.510147,-1140.046753,-0.009567,-0.292507,-7.429687,-2.269248,-0.115601,-74.296875,-1140.046753,-7.418413,0.000000
1.100000,-0.453918,-1140.135742,-0.009567,-0.289171,-7.344933,-2.019130,-0.102859,-73.449333,-1140.135742,-7.333729,0.000000
1.200000,-0.482971,-1140.046753,-0.009576,-0.285836,-7.260222,-2.148363,-0.109443,-72.602226,-1140.046753,-7.249044,0.000000
1.300000,-0.462494,-1140.135742,-0.009610,-0.282503,-7.175564,-2.057276,-0.104803,-71.755646,-1140.135742,-7.164360,0.000000
1.400000,-0.442383,-1140.091309,-0.009572,-0.279164,-7.090766,-1.967817,-0.100245,-70.907669,-1140.091309,-7.079675,0.000000
1.500000,-0.469193,-1140.135742,-0.009559,-0.275832,-7.006134,-2.087073,-0.106321,-70.061340,-1140.135742,-6.994808,0.000000
1.600000,-0.420776,-1140.091309,-0.009546,-0.272496,-6.921397,-1.871707,-0.095349,-69.213974,-1140.091309,-6.910123,0.000000
1.700000,-0.436050,-1140.091309,-0.009533,-0.269160,-6.836652,-1.939649,-0.098810,-68.366516,-1140.091309,-6.825438,0.000000
1.800000,-0.433075,-1140.046753,-0.009602,-0.265828,-6.752028,-1.926414,-0.098136,-67.520287,-1140.046753,-6.740755,0.000000
1.900000,-0.401047,-1140.091309,-0.009524,-0.262489,-6.667231,-1.783945,-0.090878,-66.672310,-1140.091309,-6.656070,0.000000
