Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.799850,-1289.769653,-0.015133,-0.314964,-8.000088,-3.557913,-0.181249,-80.000877,-1289.769653,-8.000131,0.000000
0.300000,-0.806183,-1289.814087,-0.015146,-0.314964,-8.000088,-3.586081,-0.182684,-80.000877,-1289.814087,-8.000131,0.000000
0.400000,-0.802078,-1289.858643,-0.015336,-0.314424,-7.986368,-3.567822,-0.181754,-79.863686,-1289.858643,-7.970993,0.000000
0.500000,-0.809158,-1289.769653,-0.015194,-0.310952,-7.898189,-3.599316,-0.183358,-78.981888,-1289.769653,-7.886308,0.000000
0.600000,-0.717560,-1289.769653,-0.015172,-0.307598,-7.812992,-3.191865,-0.162601,-78.129921,-1289.769653,-7.801623,0.000000
0.700000,-0.734314,-1289.858643,-0.015172,-0.304263,-7.728273,-3.266392,-0.166398,-77.282730,-1289.858643,-7.716938,0.000000
0.800000,-0.696335,-1289.814087,-0.015159,-0.300925,-7.643501,-3.097452,-0.157792,-76.435013,-1289.814087,-7.632254,0.000000
0.900000,-0.679199,-1289.814087,-0.015168,-0.297592,-7.558835,-3.021229,-0.153909,-75.588348,-1289.814087,-7.547387,0.000000
1.000000,-0.702667,-1289.814087,-0.015168,-0.294257,-7.474133,-3.125620,-0.159227,-74.741325,-1289.814087,-7.462702,0.000000
1.100000,-0.636002,-1289.769653,-0.015172,-0.290920,-7.389378,-2.829076,-0.144120,-73.893784,-1289.769653,-7.378018,0.000000
1.200000,-0.657974,-1289.814087,-0.015168,-0.287587,-7.304703,-2.926816,-0.149099,-73.047028,-1289.814087,-7.293334,0.000000
1.300000,-0.641220,-1289.769653,-0.015189,-0.284251,-7.219966,-2.852289,-0.145303,-72.199661,-1289.769653,-7.208649,0.000000
1.400000,-0.592804,-1289.858643,-0.015181,-0.280916,-7.135255,-2.636924,-0.134331,-71.352554,-1289.858643,-7.123964,0.000000
1.500000,-0.639359,-1289.769653,-0.015168,-0.277583,-7.050597,-2.844009,-0.144881,-70.505966,-1289.769653,-7.039279,0.000000
1.600000,-0.595413,-1289.814087,-0.015168,-0.274245,-6.965826,-2.648530,-0.134923,-69.658257,-1289.814087,-6.954595,0.000000
1.700000,-0.587219,-1289.725220,-0.015181,-0.270911,-6.881149,-2.612082,-0.133066,-68.811493,-1289.725220,-6.869728,0.000000
1.800000,-0.608078,-1289.769653,-0.015177,-0.267576,-6.796431,-2.704866,-0.137792,-67.964310,-1289.769653,-6.785043,0.000000
1.900000,-0.553711,-1289.814087,-0.015189,-0.264240,-6.711703,-2.463029,-0.125473,-67.117027,-1289.814087,-6.700359,0.000000
2.000000,-0.593185,-1289.814087,-0.015155,-0.260907,-6.627044,-2.638621,-0.134418,-66.270439,-1289.814087,-6.615674,0.000000
2.100000,-0.552216,-1289.814087,-0.015177,-0.257569,-6.542264,-2.456378,-0.125134,-65.422638,-1289.814087,-6.530990,0.000000
2.200000,-0.544403,-1289.814087,-0.015168,-0.254236,-6.457597,-2.421626,-0.123363,-64.575974,-1289.814087,-6.446305,0.000000
2.300000,-0.570847,-1289.814087,-0.015164,-0.250902,-6.372903,-2.539252,-0.129356,-63.729031,-1289.814087,-6.361621,0.000000
2.400000,-0.510513,-1289.814087,-0.015185,-0.247565,-6.288149,-2.270877,-0.115684,-62.881496,-1289.814087,-6.276937,0.000000
2.500000,-0.532852,-1289.814087,-0.015198,-0.244232,-6.203499,-2.370245,-0.120746,-62.034996,-1289.814087,-6.192252,0.000000
2.600000,-0.513870,-1289.814087,-0.015164,-0.240896,-6.118754,-2.285809,-0.116445,-61.187542,-1289.814087,-6.107385,0.000000
2.700000,-0.504562,-1289.814087,-0.015172,-0.237560,-6.034018,-2.244406,-0.114335,-60.340176,-1289.814087,-6.022700,0.000000
2.800000,-0.534348,-1289.725220,-0.015177,-0.234227,-5.949377,-2.376897,-0.121085,-59.493763,-1289.725220,-5.938015,0.000000
2.900000,-0.484818,-1289.725220,-0.015159,-0.230889,-5.864588,-2.156576,-0.109861,-58.645882,-1289.725220,-5.853331,0.000000
3.000000,-0.497116,-1289.858643,-0.015189,-0.227556,-5.779929,-2.211283,-0.112648,-57.799290,-1289.858643,-5.768647,0.000000
3.100000,-0.519455,-1289.814087,-0.015177,-0.224221,-5.695201,-2.310651,-0.117710,-56.952011,-1289.814087,-5.683962,0.000000
3.200000,-0.461731,-1289.769653,-0.015155,-0.220885,-5.610482,-2.053882,-0.104630,-56.104820,-1289.769653,-5.599277,0.000000
3.300000,-0.484818,-1289.814087,-0.015185,-0.217551,-5.525797,-2.156576,-0.109861,-55.257977,-1289.814087,-5.514593,0.000000
3.400000,-0.485947,-1289.769653,-0.015177,-0.214214,-5.441035,-2.161599,-0.110117,-54.410347,-1289.769653,-5.429908,0.000000
3.500000,-0.460617,-1289.725220,-0.015194,-0.210881,-5.356367,-2.048927,-0.104377,-53.563675,-1289.725220,-5.345041,0.000000
3.600000,-0.493011,-1289.769653,-0.015155,-0.207545,-5.271648,-2.193025,-0.111718,-52.716484,-1289.769653,-5.260357,0.000000
3.700000,-0.444977,-1289.725220,-0.015172,-0.204209,-5.186920,-1.979356,-0.100833,-51.869202,-1289.725220,-5.175673,0.000000
3.800000,-0.475143,-1289.769653,-0.015185,-0.200877,-5.102270,-2.113544,-0.107669,-51.022705,-1289.769653,-5.090988,0.000000
3.900000,-0.463974,-1289.814087,-0.015177,-0.197540,-5.017508,-2.063859,-0.105138,-50.175076,-1289.814087,-5.006303,0.000000
4.000000,-0.448700,-1289.769653,-0.015185,-0.194205,-4.932806,-1.995917,-0.101677,-49.328060,-1289.769653,-4.921618,0.000000
4.100000,-0.470673,-1289.769653,-0.015185,-0.190871,-4.848121,-2.093656,-0.106656,-48.481213,-1289.769653,-4.836934,0.000000
4.200000,-0.434921,-1289.769653,-0.015155,-0.187535,-4.763393,-1.934626,-0.098555,-47.633934,-1289.769653,-4.752249,0.000000
4.300000,-0.456894,-1289.814087,-0.015198,-0.184202,-4.678734,-2.032366,-0.103534,-46.787346,-1289.814087,-4.667383,0.000000
4.400000,-0.462112,-1289.769653,-0.015177,-0.180866,-4.594007,-2.055579,-0.104716,-45.940067,-1289.769653,-4.582698,0.000000
4.500000,-0.415558,-1289.769653,-0.015185,-0.177531,-4.509279,-1.848494,-0.094167,-45.092789,-1289.769653,-4.498013,0.000000
4.600000,-0.463226,-1289.725220,-0.015159,-0.174198,-4.424629,-2.060534,-0.104969,-44.246288,-1289.725220,-4.413329,0.000000
4.700000,-0.446838,-1289.769653,-0.015172,-0.170861,-4.339875,-1.987636,-0.101255,-43.398750,-1289.769653,-4.328644,0.000000
