Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.100000,-0.703430,-1291.015137,-0.079685,-0.315234,-8.006948,-3.129014,-0.159400,-80.069473,-1291.015137,-8.006592,0.000000
0.200000,-0.711243,-1291.015137,-0.079677,-0.315234,-8.006948,-3.163765,-0.161170,-80.069473,-1291.015137,-8.006592,0.000000
0.300000,-0.695618,-1290.926147,-0.079681,-0.315234,-8.006948,-3.094262,-0.157629,-80.069473,-1290.926147,-8.006592,0.000000
0.400000,-0.819946,-1290.970703,-0.079776,-0.314455,-7.987157,-3.647303,-0.185802,-79.871574,-1290.970703,-7.972718,0.000000
0.500000,-0.802124,-1290.881714,-0.079698,-0.311026,-7.900062,-3.568026,-0.181764,-79.000618,-1290.881714,-7.888033,0.000000
0.600000,-0.843079,-1290.926147,-0.079720,-0.307679,-7.815048,-3.750201,-0.191044,-78.150482,-1290.926147,-7.803349,0.000000
0.700000,-0.823669,-1290.926147,-0.079703,-0.304336,-7.730138,-3.663865,-0.186646,-77.301376,-1290.926147,-7.718664,0.000000
0.800000,-0.821838,-1290.970703,-0.079698,-0.301007,-7.645566,-3.655720,-0.186231,-76.455658,-1290.970703,-7.633798,0.000000
0.900000,-0.851990,-1290.970703,-0.079707,-0.297670,-7.560830,-3.789840,-0.193064,-75.608299,-1290.970703,-7.549113,0.000000
1.000000,-0.793518,-1291.015137,-0.079685,-0.294337,-7.476162,-3.529745,-0.179814,-74.761620,-1291.015137,-7.464428,0.000000
1.100000,-0.830750,-1291.059570,-0.079703,-0.291002,-7.391451,-3.695358,-0.188251,-73.914520,-1291.059570,-7.379744,0.000000
1.200000,-0.830750,-1291.015137,-0.079694,-0.287668,-7.306775,-3.695358,-0.188251,-73.067757,-1291.015137,-7.295059,0.000000
1.300000,-0.797241,-1291.015137,-0.079720,-0.284333,-7.222064,-3.546306,-0.180657,-72.220650,-1291.015137,-7.210375,0.000000
1.400000,-0.837830,-1290.970703,-0.079707,-0.280998,-7.137354,-3.726852,-0.189855,-71.373543,-1290.970703,-7.125690,0.000000
1.500000,-0.789429,-1291.015137,-0.079742,-0.277661,-7.052591,-3.511554,-0.178887,-70.525917,-1291.015137,-7.041005,0.000000
1.600000,-0.824097,-1291.059570,-0.079711,-0.274325,-6.967864,-3.665765,-0.186743,-69.678635,-1291.059570,-6.956139,0.000000
1.700000,-0.831116,-1290.970703,-0.079694,-0.270990,-6.883144,-3.696987,-0.188334,-68.831444,-1290.970703,-6.871454,0.000000
1.800000,-0.783875,-1290.970703,-0.079703,-0.267655,-6.798442,-3.486848,-0.177629,-67.984428,-1290.970703,-6.786769,0.000000
1.900000,-0.827820,-1291.015137,-0.079716,-0.264319,-6.713697,-3.682327,-0.187587,-67.136971,-1291.015137,-6.702085,0.000000
2.000000,-0.818115,-1291.015137,-0.079720,-0.260983,-6.628978,-3.639158,-0.185388,-66.289780,-1291.015137,-6.617401,0.000000
2.100000,-0.809937,-1291.015137,-0.079703,-0.257650,-6.544302,-3.602777,-0.183534,-65.443024,-1291.015137,-6.532716,0.000000
2.200000,-0.832275,-1290.970703,-0.079737,-0.254313,-6.459539,-3.702146,-0.188596,-64.595398,-1290.970703,-6.448031,0.000000
2.300000,-0.783508,-1291.015137,-0.079703,-0.250980,-6.374880,-3.485219,-0.177546,-63.748802,-1291.015137,-6.363347,0.000000
2.400000,-0.827026,-1291.015137,-0.079711,-0.247641,-6.290092,-3.678797,-0.187407,-62.900921,-1291.015137,-6.278662,0.000000
2.500000,-0.838562,-1291.015137,-0.079707,-0.244306,-6.205381,-3.730110,-0.190021,-62.053814,-1291.015137,-6.193795,0.000000
2.600000,-0.803223,-1291.059570,-0.079720,-0.240972,-6.120679,-3.572913,-0.182013,-61.206795,-1291.059570,-6.109111,0.000000
2.700000,-0.822205,-1291.059570,-0.079698,-0.237634,-6.035908,-3.657349,-0.186314,-60.359081,-1291.059570,-6.024426,0.000000
2.800000,-0.806213,-1291.015137,-0.079733,-0.234302,-5.951276,-3.586216,-0.182691,-59.512756,-1291.015137,-5.939742,0.000000
