Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.529892,-1281.585205,-0.009429,-0.314968,-8.000192,-2.357077,-0.120075,-80.001915,-1281.585205,-8.000131,0.000000
0.300000,-0.532120,-1281.585205,-0.009438,-0.314968,-8.000192,-2.366987,-0.120580,-80.001915,-1281.585205,-8.000131,0.000000
0.400000,-0.540314,-1281.629639,-0.009546,-0.314089,-7.977869,-2.403435,-0.122437,-79.778687,-1281.629639,-7.964436,0.000000
0.500000,-0.526169,-1281.585205,-0.009477,-0.310670,-7.891016,-2.340516,-0.119232,-78.910164,-1281.585205,-7.879751,0.000000
0.600000,-0.469559,-1281.585205,-0.009447,-0.307327,-7.806098,-2.088701,-0.106404,-78.060974,-1281.585205,-7.795067,0.000000
0.700000,-0.420776,-1281.585205,-0.009516,-0.303992,-7.721395,-1.871707,-0.095349,-77.213951,-1281.585205,-7.710382,0.000000
0.800000,-0.425629,-1281.540649,-0.009472,-0.300656,-7.636650,-1.893291,-0.096449,-76.366501,-1281.540649,-7.625515,0.000000
0.900000,-0.364929,-1281.540649,-0.009485,-0.297322,-7.551983,-1.623286,-0.082694,-75.519836,-1281.540649,-7.540831,0.000000
1.000000,-0.374237,-1281.585205,-0.009481,-0.293986,-7.467256,-1.664690,-0.084803,-74.672554,-1281.585205,-7.456146,0.000000
1.100000,-0.357849,-1281.674072,-0.009468,-0.290651,-7.382527,-1.591792,-0.081090,-73.825272,-1281.674072,-7.371461,0.000000
1.200000,-0.333649,-1281.629639,-0.009464,-0.287317,-7.297843,-1.484143,-0.075606,-72.978432,-1281.629639,-7.286777,0.000000
1.300000,-0.354507,-1281.674072,-0.009498,-0.283981,-7.213115,-1.576928,-0.080333,-72.131149,-1281.674072,-7.202092,0.000000
1.400000,-0.307953,-1281.629639,-0.009451,-0.280646,-7.128413,-1.369843,-0.069783,-71.284126,-1281.629639,-7.117408,0.000000
1.500000,-0.304977,-1281.629639,-0.009490,-0.277312,-7.043720,-1.356607,-0.069109,-70.437195,-1281.629639,-7.032723,0.000000
1.600000,-0.304596,-1281.585205,-0.009485,-0.273977,-6.959017,-1.354910,-0.069022,-69.590179,-1281.585205,-6.947856,0.000000
1.700000,-0.283005,-1281.629639,-0.009494,-0.270644,-6.874350,-1.258868,-0.064130,-68.743500,-1281.629639,-6.863172,0.000000
1.800000,-0.294556,-1281.585205,-0.009481,-0.267308,-6.789614,-1.310249,-0.066747,-67.896141,-1281.585205,-6.778487,0.000000
1.900000,-0.282639,-1281.629639,-0.009472,-0.263972,-6.704885,-1.257239,-0.064047,-67.048851,-1281.629639,-6.693802,0.000000
2.000000,-0.275558,-1281.629639,-0.009490,-0.260638,-6.620210,-1.225745,-0.062442,-66.202095,-1281.629639,-6.609118,0.000000
2.100000,-0.291199,-1281.629639,-0.009494,-0.257302,-6.535473,-1.295317,-0.065987,-65.354736,-1281.629639,-6.524434,0.000000
2.200000,-0.247253,-1281.629639,-0.009451,-0.253968,-6.450797,-1.099838,-0.056028,-64.507973,-1281.629639,-6.439749,0.000000
2.300000,-0.258423,-1281.585205,-0.009481,-0.250632,-6.366061,-1.149522,-0.058559,-63.660610,-1281.585205,-6.355064,0.000000
2.400000,-0.255447,-1281.585205,-0.009459,-0.247297,-6.281341,-1.136287,-0.057885,-62.813412,-1281.585205,-6.270380,0.000000
2.500000,-0.236084,-1281.629639,-0.009490,-0.243964,-6.196691,-1.050154,-0.053497,-61.966915,-1281.629639,-6.185513,0.000000
2.600000,-0.253967,-1281.585205,-0.009485,-0.240627,-6.111920,-1.129703,-0.057550,-61.119202,-1281.585205,-6.100828,0.000000
2.700000,-0.227524,-1281.540649,-0.009481,-0.237293,-6.027244,-1.012076,-0.051558,-60.272442,-1281.540649,-6.016144,0.000000
2.800000,-0.226410,-1281.674072,-0.009490,-0.233958,-5.942525,-1.007122,-0.051305,-59.425251,-1281.674072,-5.931459,0.000000
2.900000,-0.245392,-1281.629639,-0.009472,-0.230621,-5.857771,-1.091558,-0.055607,-58.577709,-1281.629639,-5.846775,0.000000
3.000000,-0.217102,-1281.629639,-0.009494,-0.227289,-5.773129,-0.965718,-0.049196,-57.731297,-1281.629639,-5.762090,0.000000
3.100000,-0.229004,-1281.585205,-0.009485,-0.223952,-5.688393,-1.018660,-0.051893,-56.883930,-1281.585205,-5.677405,0.000000
3.200000,-0.213745,-1281.585205,-0.009503,-0.220617,-5.603674,-0.950786,-0.048435,-56.036739,-1281.585205,-5.592721,0.000000
3.300000,-0.211502,-1281.629639,-0.009511,-0.217283,-5.518989,-0.940808,-0.047927,-55.189892,-1281.629639,-5.507854,0.000000
3.400000,-0.246887,-1281.540649,-0.009490,-0.213948,-5.434278,-1.098209,-0.055945,-54.342789,-1281.540649,-5.423169,0.000000
3.500000,-0.194748,-1281.629639,-0.009494,-0.210614,-5.349594,-0.866282,-0.044131,-53.495941,-1281.629639,-5.338485,0.000000
3.600000,-0.222687,-1281.629639,-0.009468,-0.207279,-5.264875,-0.990560,-0.050462,-52.648746,-1281.629639,-5.253800,0.000000
3.700000,-0.212250,-1281.585205,-0.009520,-0.203944,-5.180181,-0.944134,-0.048096,-51.801815,-1281.585205,-5.169116,0.000000
3.800000,-0.182831,-1281.585205,-0.009477,-0.200609,-5.095479,-0.813272,-0.041430,-50.954796,-1281.585205,-5.084431,0.000000
3.900000,-0.207779,-1281.585205,-0.009494,-0.197274,-5.010769,-0.924247,-0.047083,-50.107689,-1281.585205,-4.999746,0.000000
4.000000,-0.183960,-1281.629639,-0.009468,-0.193940,-4.926075,-0.818295,-0.041686,-49.260757,-1281.629639,-4.915062,0.000000
4.100000,-0.188416,-1281.585205,-0.009464,-0.190605,-4.841374,-0.838114,-0.042696,-48.413738,-1281.585205,-4.830378,0.000000
4.200000,-0.214111,-1281.585205,-0.009490,-0.187271,-4.756680,-0.952415,-0.048518,-47.566803,-1281.585205,-4.745511,0.000000
4.300000,-0.177994,-1281.629639,-0.009477,-0.183936,-4.671978,-0.791756,-0.040334,-46.719788,-1281.629639,-4.660826,0.000000
4.400000,-0.196609,-1281.629639,-0.009503,-0.180601,-4.587268,-0.874563,-0.044552,-45.872681,-1281.629639,-4.576141,0.000000
4.500000,-0.203690,-1281.629639,-0.009490,-0.177265,-4.502540,-0.906056,-0.046157,-45.025398,-1281.629639,-4.491457,0.000000
4.600000,-0.193634,-1281.629639,-0.009503,-0.173932,-4.417864,-0.861327,-0.043878,-44.178642,-1281.629639,-4.406772,0.000000
4.700000,-0.210770,-1281.585205,-0.009451,-0.170597,-4.333154,-0.937550,-0.047761,-43.331535,-1281.585205,-4.322088,0.000000
