Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.100000,-0.814392,-907.856201,-0.015953,-0.314965,-8.000105,-3.622597,-0.184544,-80.001053,-907.856201,-8.000131,0.000000
0.200000,-0.809921,-907.856201,-0.015935,-0.314965,-8.000105,-3.602710,-0.183531,-80.001053,-907.856201,-8.000131,0.000000
0.300000,-0.815872,-907.856201,-0.015961,-0.314965,-8.000105,-3.629181,-0.184879,-80.001053,-907.856201,-8.000131,0.000000
0.400000,-0.823318,-907.811707,-0.015978,-0.313605,-7.965563,-3.662303,-0.186567,-79.655632,-907.811707,-7.953327,0.000000
0.500000,-0.814392,-907.856201,-0.015966,-0.310245,-7.880229,-3.622597,-0.184544,-78.802284,-907.856201,-7.868642,0.000000
0.600000,-0.716446,-907.900696,-0.015974,-0.306905,-7.795379,-3.186911,-0.162349,-77.953789,-907.900696,-7.783957,0.000000
0.700000,-0.710495,-907.856201,-0.015978,-0.303565,-7.710555,-3.160439,-0.161000,-77.105553,-907.856201,-7.699273,0.000000
0.800000,-0.710495,-907.856201,-0.015987,-0.300232,-7.625897,-3.160439,-0.161000,-76.258972,-907.856201,-7.614588,0.000000
0.900000,-0.654266,-907.856201,-0.015953,-0.296896,-7.541152,-2.910322,-0.148259,-75.411522,-907.856201,-7.529721,0.000000
1.000000,-0.674744,-907.856201,-0.015970,-0.293561,-7.456458,-3.001410,-0.152899,-74.564583,-907.856201,-7.445036,0.000000
1.100000,-0.616287,-907.811707,-0.015978,-0.290229,-7.371808,-2.741383,-0.139653,-73.718079,-907.811707,-7.360353,0.000000
1.200000,-0.605118,-907.811707,-0.015957,-0.286890,-7.286994,-2.691698,-0.137122,-72.869942,-907.811707,-7.275668,0.000000
1.300000,-0.616287,-907.856201,-0.016000,-0.283557,-7.202335,-2.741383,-0.139653,-72.023354,-907.856201,-7.190983,0.000000
1.400000,-0.571594,-907.811707,-0.015991,-0.280221,-7.117607,-2.542578,-0.129525,-71.176071,-907.811707,-7.106298,0.000000
1.500000,-0.597672,-907.811707,-0.015966,-0.276884,-7.032853,-2.658576,-0.135434,-70.328537,-907.811707,-7.021615,0.000000
1.600000,-0.554840,-907.856201,-0.015970,-0.273553,-6.948238,-2.468052,-0.125729,-69.482384,-907.856201,-6.936930,0.000000
1.700000,-0.531754,-907.811707,-0.015966,-0.270216,-6.863475,-2.365358,-0.120497,-68.634758,-907.811707,-6.852245,0.000000
1.800000,-0.572708,-907.900696,-0.015996,-0.266882,-6.778800,-2.547533,-0.129778,-67.788002,-907.900696,-6.767378,0.000000
1.900000,-0.515747,-907.900696,-0.015966,-0.263547,-6.694098,-2.294158,-0.116870,-66.940979,-907.900696,-6.682693,0.000000
2.000000,-0.535858,-907.811707,-0.015978,-0.260210,-6.609335,-2.383616,-0.121427,-66.093353,-907.811707,-6.598009,0.000000
2.100000,-0.531754,-907.856201,-0.015978,-0.256878,-6.524703,-2.365358,-0.120497,-65.247025,-907.856201,-6.513324,0.000000
2.200000,-0.484833,-907.900696,-0.015966,-0.253540,-6.439914,-2.156644,-0.109865,-64.399139,-907.900696,-6.428639,0.000000
2.300000,-0.520950,-907.856201,-0.015978,-0.250206,-6.355229,-2.317303,-0.118049,-63.552292,-907.856201,-6.343955,0.000000
2.400000,-0.479248,-907.811707,-0.015991,-0.246873,-6.270579,-2.131802,-0.108599,-62.705791,-907.811707,-6.259271,0.000000
2.500000,-0.477768,-907.856201,-0.015978,-0.243534,-6.185773,-2.125218,-0.108264,-61.857735,-907.856201,-6.174586,0.000000
2.600000,-0.504578,-907.900696,-0.015974,-0.240203,-6.101167,-2.244473,-0.114339,-61.011665,-907.900696,-6.089901,0.000000
2.700000,-0.449829,-907.811707,-0.015991,-0.236867,-6.016413,-2.000940,-0.101933,-60.164131,-907.811707,-6.005035,0.000000
2.800000,-0.487076,-907.856201,-0.015983,-0.233532,-5.931702,-2.166621,-0.110373,-59.317020,-907.856201,-5.920350,0.000000
2.900000,-0.458405,-907.856201,-0.016004,-0.230199,-5.847052,-2.039085,-0.103876,-58.470524,-907.856201,-5.835665,0.000000
3.000000,-0.436798,-907.900696,-0.015953,-0.226861,-5.762263,-1.942975,-0.098980,-57.622635,-907.900696,-5.750981,0.000000
3.100000,-0.481857,-907.900696,-0.015987,-0.223527,-5.677596,-2.143408,-0.109190,-56.775963,-907.900696,-5.666296,0.000000
3.200000,-0.426743,-907.856201,-0.016004,-0.220193,-5.592912,-1.898246,-0.096701,-55.929119,-907.856201,-5.581612,0.000000
3.300000,-0.462494,-907.900696,-0.015957,-0.216855,-5.508123,-2.057276,-0.104803,-55.081230,-907.900696,-5.496927,0.000000
3.400000,-0.447601,-907.900696,-0.015996,-0.213524,-5.423499,-1.991030,-0.101428,-54.234993,-907.900696,-5.412242,0.000000
3.500000,-0.407379,-907.945190,-0.015966,-0.210187,-5.338745,-1.812113,-0.092313,-53.387455,-907.945190,-5.327376,0.000000
3.600000,-0.457275,-907.900696,-0.015966,-0.206853,-5.254060,-2.034063,-0.103620,-52.540607,-907.900696,-5.242692,0.000000
3.700000,-0.411850,-907.856201,-0.015996,-0.203520,-5.169411,-1.832000,-0.093327,-51.694107,-907.856201,-5.158007,0.000000
3.800000,-0.433075,-907.856201,-0.015974,-0.200182,-5.084613,-1.926414,-0.098136,-50.846134,-907.856201,-5.073322,0.000000
3.900000,-0.448715,-907.900696,-0.015987,-0.196850,-4.999990,-1.995985,-0.101680,-49.999897,-907.900696,-4.988637,0.000000
4.000000,-0.401794,-907.856201,-0.015970,-0.193513,-4.915236,-1.787271,-0.091048,-49.152355,-907.856201,-4.903953,0.000000
4.100000,-0.440155,-907.856201,-0.015966,-0.190177,-4.830508,-1.957907,-0.099741,-48.305077,-907.856201,-4.819268,0.000000
4.200000,-0.418549,-907.856201,-0.015987,-0.186846,-4.745884,-1.861797,-0.094844,-47.458839,-907.856201,-4.734584,0.000000
4.300000,-0.400314,-907.856201,-0.015987,-0.183508,-4.661104,-1.780687,-0.090713,-46.611038,-907.856201,-4.649899,0.000000
4.400000,-0.436432,-907.900696,-0.015978,-0.180175,-4.576437,-1.941346,-0.098897,-45.764366,-907.900696,-4.565032,0.000000
4.500000,-0.396210,-907.900696,-0.015987,-0.176841,-4.491752,-1.762429,-0.089782,-44.917522,-907.900696,-4.480348,0.000000
4.600000,-0.428986,-907.856201,-0.015957,-0.173502,-4.406963,-1.908223,-0.097210,-44.069633,-907.856201,-4.395663,0.000000
4.700000,-0.444244,-907.945190,-0.015991,-0.170171,-4.322340,-1.976098,-0.100667,-43.223396,-907.945190,-4.310978,0.000000
4.800000,-0.399567,-907.856201,-0.015961,-0.166834,-4.237586,-1.777361,-0.090543,-42.375854,-907.856201,-4.226294,0.000000
