Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.562653,-904.431152,-0.008791,-0.314963,-8.000071,-2.502804,-0.127499,-80.000702,-904.431152,-8.000018,0.000000
0.300000,-0.557068,-904.475647,-0.008787,-0.314963,-8.000071,-2.477962,-0.126233,-80.000702,-904.475647,-8.000018,0.000000
0.400000,-0.562653,-904.431152,-0.008800,-0.314963,-8.000071,-2.502804,-0.127499,-80.000702,-904.431152,-8.000018,0.000000
0.500000,-0.619247,-904.386719,-0.009067,-0.314778,-7.995370,-2.754550,-0.140323,-79.953705,-904.386719,-7.981260,0.000000
0.600000,-0.564133,-904.475647,-0.008860,-0.311344,-7.908144,-2.509387,-0.127834,-79.081444,-904.475647,-7.896575,0.000000
0.700000,-0.491898,-904.431152,-0.008834,-0.307993,-7.823018,-2.188070,-0.111466,-78.230179,-904.431152,-7.811709,0.000000
0.800000,-0.491898,-904.431152,-0.008860,-0.304657,-7.738289,-2.188070,-0.111466,-77.382896,-904.431152,-7.727024,0.000000
0.900000,-0.459122,-904.431152,-0.008839,-0.301323,-7.653605,-2.042275,-0.104038,-76.536049,-904.431152,-7.642340,0.000000
1.000000,-0.437531,-904.520142,-0.008847,-0.297985,-7.568808,-1.946233,-0.099146,-75.688080,-904.520142,-7.557655,0.000000
1.100000,-0.467316,-904.475647,-0.008830,-0.294653,-7.484176,-2.078724,-0.105895,-74.841759,-904.475647,-7.472970,0.000000
1.200000,-0.409607,-904.475647,-0.008817,-0.291315,-7.399413,-1.822023,-0.092818,-73.994125,-904.475647,-7.388286,0.000000
1.300000,-0.414810,-904.475647,-0.008813,-0.287980,-7.314702,-1.845168,-0.093997,-73.147026,-904.475647,-7.303601,0.000000
1.400000,-0.414444,-904.475647,-0.008856,-0.284647,-7.230035,-1.843539,-0.093914,-72.300354,-904.475647,-7.218917,0.000000
1.500000,-0.379074,-904.475647,-0.008804,-0.281309,-7.145255,-1.686206,-0.085899,-71.452553,-904.475647,-7.134050,0.000000
1.600000,-0.394714,-904.431152,-0.008817,-0.277977,-7.060622,-1.755777,-0.089444,-70.606224,-904.431152,-7.049365,0.000000
1.700000,-0.358963,-904.475647,-0.008856,-0.274641,-6.975885,-1.596747,-0.081342,-69.758858,-904.475647,-6.964681,0.000000
1.800000,-0.370499,-904.475647,-0.008817,-0.271305,-6.891140,-1.648060,-0.083956,-68.911400,-904.475647,-6.879996,0.000000
1.900000,-0.380936,-904.520142,-0.008808,-0.267972,-6.806490,-1.694486,-0.086321,-68.064903,-904.520142,-6.795312,0.000000
2.000000,-0.339600,-904.431152,-0.008800,-0.264635,-6.721736,-1.510615,-0.076954,-67.217361,-904.431152,-6.710627,0.000000
2.100000,-0.354858,-904.475647,-0.008826,-0.261302,-6.637069,-1.578489,-0.080412,-66.370689,-904.475647,-6.625943,0.000000
2.200000,-0.328049,-904.475647,-0.008852,-0.257967,-6.552367,-1.459234,-0.074337,-65.523666,-904.475647,-6.541258,0.000000
2.300000,-0.314270,-904.431152,-0.008856,-0.254630,-6.467605,-1.397943,-0.071215,-64.676048,-904.431152,-6.456573,0.000000
2.400000,-0.342575,-904.475647,-0.008864,-0.251299,-6.382989,-1.523850,-0.077629,-63.829891,-904.475647,-6.371706,0.000000
2.500000,-0.295288,-904.475647,-0.008860,-0.247962,-6.298235,-1.313507,-0.066913,-62.982357,-904.475647,-6.287022,0.000000
2.600000,-0.312408,-904.475647,-0.008839,-0.244627,-6.213516,-1.389662,-0.070793,-62.135159,-904.475647,-6.202338,0.000000
2.700000,-0.304214,-904.564636,-0.008839,-0.241293,-6.128831,-1.353214,-0.068936,-61.288311,-904.564636,-6.117653,0.000000
2.800000,-0.274811,-904.475647,-0.008808,-0.237955,-6.044068,-1.222420,-0.062273,-60.440685,-904.475647,-6.032968,0.000000
2.900000,-0.300873,-904.520142,-0.008843,-0.234623,-5.959436,-1.338349,-0.068179,-59.594360,-904.520142,-5.948283,0.000000
