Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-1.259705,-1257.609985,-0.046789,-0.314962,-8.000035,-5.603446,-0.285453,-80.000359,-1257.609985,-8.000131,0.000000
0.300000,-1.257141,-1257.743408,-0.046780,-0.314962,-8.000035,-5.592043,-0.284872,-80.000359,-1257.743408,-8.000131,0.000000
0.400000,-1.334229,-1257.654419,-0.046965,-0.314463,-7.987348,-5.934945,-0.302341,-79.873482,-1257.654419,-7.971721,0.000000
0.500000,-1.296204,-1257.698853,-0.046832,-0.310987,-7.899064,-5.765801,-0.293724,-78.990646,-1257.698853,-7.886854,0.000000
0.600000,-1.331970,-1257.698853,-0.046832,-0.307631,-7.813817,-5.924900,-0.301829,-78.138168,-1257.698853,-7.802169,0.000000
0.700000,-1.354309,-1257.654419,-0.046853,-0.304299,-7.729184,-6.024268,-0.306891,-77.291840,-1257.654419,-7.717484,0.000000
0.800000,-1.302551,-1257.654419,-0.046797,-0.300963,-7.644464,-5.794037,-0.295162,-76.444641,-1257.654419,-7.632800,0.000000
0.900000,-1.339783,-1257.609985,-0.046810,-0.297625,-7.559684,-5.959651,-0.303599,-75.596840,-1257.609985,-7.548116,0.000000
1.000000,-1.336792,-1257.654419,-0.046832,-0.294294,-7.475078,-5.946348,-0.302921,-74.750786,-1257.654419,-7.463431,0.000000
1.100000,-1.310730,-1257.654419,-0.046810,-0.290957,-7.390306,-5.830418,-0.297016,-73.903061,-1257.654419,-7.378747,0.000000
1.200000,-1.343506,-1257.654419,-0.046810,-0.287623,-7.305613,-5.976213,-0.304443,-73.056137,-1257.654419,-7.294062,0.000000
1.300000,-1.292480,-1257.698853,-0.046827,-0.284289,-7.220946,-5.749240,-0.292880,-72.209457,-1257.698853,-7.209195,0.000000
1.400000,-1.334229,-1257.654419,-0.046814,-0.280951,-7.136158,-5.934945,-0.302341,-71.361572,-1257.654419,-7.124510,0.000000
1.500000,-1.318970,-1257.698853,-0.046827,-0.277616,-7.051455,-5.867070,-0.298883,-70.514557,-1257.698853,-7.039826,0.000000
1.600000,-1.307007,-1257.654419,-0.046819,-0.274281,-6.966736,-5.813857,-0.296172,-69.667366,-1257.654419,-6.955141,0.000000
1.700000,-1.347595,-1257.698853,-0.046836,-0.270947,-6.882051,-5.994403,-0.305369,-68.820518,-1257.698853,-6.870457,0.000000
1.800000,-1.305176,-1257.609985,-0.046823,-0.267613,-6.797376,-5.805712,-0.295757,-67.973763,-1257.609985,-6.785772,0.000000
1.900000,-1.325256,-1257.654419,-0.046827,-0.264275,-6.712596,-5.895035,-0.300307,-67.125961,-1257.654419,-6.701087,0.000000
2.000000,-1.343140,-1257.609985,-0.046849,-0.260942,-6.627929,-5.974584,-0.304360,-66.279289,-1257.609985,-6.616403,0.000000
2.100000,-1.300293,-1257.609985,-0.046823,-0.257606,-6.543200,-5.783992,-0.294651,-65.432007,-1257.609985,-6.531719,0.000000
2.200000,-1.333435,-1257.654419,-0.046832,-0.254271,-6.458481,-5.931416,-0.302161,-64.584808,-1257.654419,-6.446852,0.000000
