Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.300000,-0.713455,-1281.540649,-0.024683,-0.314962,-8.000027,-3.173607,-0.161671,-80.000275,-1281.540649,-8.000018,0.000000
0.400000,-0.710480,-1281.540649,-0.024675,-0.314960,-7.999992,-3.160372,-0.160997,-79.999924,-1281.540649,-7.996011,0.000000
0.500000,-0.704895,-1281.540649,-0.024705,-0.311884,-7.921855,-3.135530,-0.159731,-79.218552,-1281.540649,-7.911326,0.000000
0.600000,-0.678085,-1281.585205,-0.024688,-0.308580,-7.837925,-3.016274,-0.153656,-78.379257,-1281.585205,-7.826643,0.000000
0.700000,-0.635269,-1281.540649,-0.024705,-0.305244,-7.753197,-2.825818,-0.143954,-77.531967,-1281.540649,-7.741776,0.000000
0.800000,-0.663559,-1281.496216,-0.024718,-0.301913,-7.668581,-2.951658,-0.150365,-76.685814,-1281.496216,-7.657092,0.000000
0.900000,-0.582764,-1281.540649,-0.024722,-0.298577,-7.583845,-2.592262,-0.132056,-75.838455,-1281.540649,-7.572407,0.000000
1.000000,-0.587234,-1281.496216,-0.024727,-0.295239,-7.499065,-2.612149,-0.133069,-74.990654,-1281.496216,-7.487722,0.000000
1.100000,-0.592819,-1281.496216,-0.024727,-0.291907,-7.414450,-2.636992,-0.134335,-74.144501,-1281.496216,-7.403037,0.000000
1.200000,-0.537704,-1281.540649,-0.024709,-0.288569,-7.329644,-2.391829,-0.121846,-73.296440,-1281.540649,-7.318353,0.000000
1.300000,-0.574936,-1281.496216,-0.024727,-0.285236,-7.244985,-2.557443,-0.130282,-72.449852,-1281.496216,-7.233668,0.000000
1.400000,-0.538818,-1281.540649,-0.024701,-0.281901,-7.160292,-2.396784,-0.122098,-71.602921,-1281.540649,-7.148983,0.000000
1.500000,-0.520950,-1281.540649,-0.024692,-0.278563,-7.075495,-2.317303,-0.118049,-70.754944,-1281.540649,-7.064117,0.000000
1.600000,-0.540680,-1281.496216,-0.024701,-0.275231,-6.990880,-2.405064,-0.122520,-69.908798,-1281.496216,-6.979433,0.000000
1.700000,-0.483704,-1281.496216,-0.024692,-0.271894,-6.906099,-2.151621,-0.109609,-69.060997,-1281.496216,-6.894748,0.000000
1.800000,-0.518341,-1281.451660,-0.024718,-0.268559,-6.821389,-2.305696,-0.117458,-68.213890,-1281.451660,-6.810063,0.000000
1.900000,-0.499725,-1281.540649,-0.024714,-0.265226,-6.736739,-2.222889,-0.113239,-67.367393,-1281.540649,-6.725378,0.000000
2.000000,-0.482956,-1281.496216,-0.024675,-0.261887,-6.651933,-2.148295,-0.109439,-66.519333,-1281.496216,-6.640694,0.000000
2.100000,-0.504929,-1281.496216,-0.024714,-0.258554,-6.567283,-2.246035,-0.114418,-65.672836,-1281.496216,-6.556009,0.000000
2.200000,-0.461365,-1281.540649,-0.024709,-0.255219,-6.482563,-2.052253,-0.104547,-64.825638,-1281.540649,-6.471325,0.000000
2.300000,-0.480362,-1281.496216,-0.024718,-0.251882,-6.397801,-2.136757,-0.108852,-63.978016,-1281.496216,-6.386640,0.000000
2.400000,-0.478867,-1281.451660,-0.024722,-0.248550,-6.313178,-2.130105,-0.108513,-63.131775,-1281.451660,-6.301774,0.000000
2.500000,-0.436783,-1281.451660,-0.024696,-0.245213,-6.228406,-1.942907,-0.098976,-62.284065,-1281.451660,-6.217089,0.000000
2.600000,-0.469177,-1281.540649,-0.024722,-0.241879,-6.143730,-2.087005,-0.106317,-61.437302,-1281.540649,-6.132404,0.000000
2.700000,-0.434921,-1281.540649,-0.024701,-0.238545,-6.059046,-1.934626,-0.098555,-60.590458,-1281.540649,-6.047719,0.000000
2.800000,-0.444977,-1281.496216,-0.024679,-0.235208,-5.974274,-1.979356,-0.100833,-59.742744,-1281.496216,-5.963035,0.000000
2.900000,-0.471420,-1281.540649,-0.024714,-0.231876,-5.889642,-2.096982,-0.106825,-58.896416,-1281.540649,-5.878351,0.000000
3.000000,-0.411469,-1281.496216,-0.024709,-0.228540,-5.804905,-1.830303,-0.093240,-58.049053,-1281.496216,-5.793666,0.000000
3.100000,-0.447586,-1281.496216,-0.024705,-0.225204,-5.720186,-1.990962,-0.101424,-57.201859,-1281.496216,-5.708982,0.000000
3.200000,-0.456146,-1281.496216,-0.024705,-0.221871,-5.635536,-2.029040,-0.103364,-56.355358,-1281.496216,-5.624115,0.000000
3.300000,-0.423004,-1281.451660,-0.024709,-0.218534,-5.550773,-1.881616,-0.095854,-55.507732,-1281.451660,-5.539430,0.000000
3.400000,-0.461365,-1281.496216,-0.024714,-0.215202,-5.466124,-2.052253,-0.104547,-54.661236,-1281.496216,-5.454745,0.000000
