Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.863907,-1259.211304,-0.022122,-0.314960,-7.999983,-3.842850,-0.195764,-79.999832,-1259.211304,-8.000044,0.000000
0.300000,-0.866150,-1259.122314,-0.022101,-0.314960,-7.999983,-3.852827,-0.196272,-79.999832,-1259.122314,-8.000044,0.000000
0.400000,-0.933167,-1259.166748,-0.022109,-0.313499,-7.962874,-4.150932,-0.211459,-79.628746,-1259.166748,-7.951237,0.000000
0.500000,-0.830017,-1259.122314,-0.022153,-0.310159,-7.878043,-3.692101,-0.188085,-78.780434,-1259.122314,-7.866552,0.000000
0.600000,-0.820343,-1259.122314,-0.022127,-0.306818,-7.793168,-3.649068,-0.185892,-77.931679,-1259.122314,-7.781868,0.000000
0.700000,-0.786453,-1259.166748,-0.022127,-0.303485,-7.708508,-3.498319,-0.178213,-77.085083,-1259.166748,-7.697183,0.000000
0.800000,-0.731339,-1259.077759,-0.022140,-0.300149,-7.623772,-3.253156,-0.165724,-76.237724,-1259.077759,-7.612498,0.000000
0.900000,-0.758530,-1259.166748,-0.022144,-0.296813,-7.539044,-3.374109,-0.171885,-75.390442,-1259.166748,-7.527814,0.000000
1.000000,-0.716446,-1259.166748,-0.022131,-0.293480,-7.454385,-3.186911,-0.162349,-74.543854,-1259.166748,-7.443129,0.000000
1.100000,-0.701920,-1259.166748,-0.022127,-0.290143,-7.369623,-3.122294,-0.159057,-73.696228,-1259.166748,-7.358262,0.000000
1.200000,-0.714218,-1259.166748,-0.022157,-0.286809,-7.284956,-3.177001,-0.161844,-72.849564,-1259.166748,-7.273578,0.000000
1.300000,-0.652023,-1259.077759,-0.022140,-0.283474,-7.200236,-2.900345,-0.147751,-72.002365,-1259.077759,-7.188893,0.000000
1.400000,-0.682190,-1259.166748,-0.022140,-0.280137,-7.115491,-3.034532,-0.154586,-71.154915,-1259.166748,-7.104208,0.000000
1.500000,-0.656876,-1259.122314,-0.022153,-0.276804,-7.030824,-2.921929,-0.148850,-70.308243,-1259.122314,-7.019524,0.000000
1.600000,-0.628189,-1259.122314,-0.022166,-0.273469,-6.946104,-2.794325,-0.142350,-69.461044,-1259.122314,-6.934840,0.000000
1.700000,-0.654266,-1259.211304,-0.022131,-0.270134,-6.861403,-2.910322,-0.148259,-68.614029,-1259.211304,-6.850155,0.000000
1.800000,-0.600647,-1259.122314,-0.022101,-0.266800,-6.776726,-2.671811,-0.136109,-67.767265,-1259.122314,-6.765470,0.000000
1.900000,-0.628189,-1259.122314,-0.022148,-0.263463,-6.691955,-2.794325,-0.142350,-66.919556,-1259.122314,-6.680604,0.000000
2.000000,-0.630798,-1259.122314,-0.022161,-0.260130,-6.607297,-2.805931,-0.142941,-66.072975,-1259.122314,-6.595919,0.000000
2.100000,-0.567871,-1259.166748,-0.022135,-0.256794,-6.522569,-2.526017,-0.128681,-65.225693,-1259.166748,-6.511234,0.000000
