Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.100000,-0.480347,-1219.934570,-0.031276,-0.314961,-8.000001,-2.136689,-0.108848,-80.000015,-1219.934570,-8.000062,0.000000
0.200000,-0.488525,-1219.890137,-0.031259,-0.314961,-8.000001,-2.173069,-0.110701,-80.000015,-1219.890137,-8.000062,0.000000
0.300000,-0.492615,-1219.934570,-0.031233,-0.314961,-8.000001,-2.191260,-0.111628,-80.000015,-1219.934570,-8.000062,0.000000
0.400000,-0.559692,-1219.890137,-0.031267,-0.313115,-7.953110,-2.489636,-0.126828,-79.531105,-1219.890137,-7.942149,0.000000
0.500000,-0.539185,-1219.934570,-0.031280,-0.309818,-7.869371,-2.398413,-0.122181,-78.693710,-1219.934570,-7.857464,0.000000
0.600000,-0.545898,-1219.934570,-0.031263,-0.306481,-7.784617,-2.428277,-0.123702,-77.846176,-1219.934570,-7.772780,0.000000
0.700000,-0.552246,-1219.934570,-0.031310,-0.303145,-7.699889,-2.456513,-0.125141,-76.998886,-1219.934570,-7.688095,0.000000
0.800000,-0.510498,-1219.979004,-0.031310,-0.299809,-7.615152,-2.270809,-0.115681,-76.151527,-1219.979004,-7.603410,0.000000
0.900000,-0.543640,-1219.890137,-0.031263,-0.296474,-7.530433,-2.418232,-0.123191,-75.304329,-1219.890137,-7.518544,0.000000
1.000000,-0.490417,-1219.934570,-0.031280,-0.293140,-7.445766,-2.181486,-0.111130,-74.457664,-1219.934570,-7.433859,0.000000
1.100000,-0.511230,-1219.934570,-0.031259,-0.289805,-7.361056,-2.274067,-0.115846,-73.610558,-1219.934570,-7.349174,0.000000
1.200000,-0.507141,-1219.934570,-0.031276,-0.286469,-7.276319,-2.255876,-0.114920,-72.763191,-1219.934570,-7.264490,0.000000
1.300000,-0.501953,-1219.934570,-0.031289,-0.283134,-7.191591,-2.232799,-0.113744,-71.915909,-1219.934570,-7.179805,0.000000
