Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.954773,-1287.100830,-0.036484,-0.316426,-8.037213,-4.247042,-0.216355,-80.372139,-1287.100830,-8.037569,0.000000
0.300000,-0.958862,-1287.011841,-0.036540,-0.316426,-8.037213,-4.265233,-0.217281,-80.372139,-1287.011841,-8.037569,0.000000
0.400000,-1.004272,-1287.011841,-0.036669,-0.315844,-8.022427,-4.467227,-0.227571,-80.224274,-1287.011841,-8.007155,0.000000
0.500000,-1.065735,-1287.056274,-0.036557,-0.312392,-7.934751,-4.740625,-0.241499,-79.347504,-1287.056274,-7.922471,0.000000
0.600000,-1.050842,-1287.011841,-0.036549,-0.309037,-7.849528,-4.674380,-0.238124,-78.495285,-1287.011841,-7.837786,0.000000
0.700000,-1.058289,-1287.056274,-0.036527,-0.305696,-7.764678,-4.707503,-0.239812,-77.646790,-1287.056274,-7.753101,0.000000
0.800000,-1.078369,-1287.056274,-0.036562,-0.302365,-7.680063,-4.796825,-0.244362,-76.800636,-1287.056274,-7.668417,0.000000
0.900000,-1.035217,-1287.056274,-0.036544,-0.299024,-7.595206,-4.604877,-0.234584,-75.952065,-1287.056274,-7.583550,0.000000
1.000000,-1.072815,-1287.056274,-0.036549,-0.295694,-7.510625,-4.772119,-0.243103,-75.106255,-1287.056274,-7.498866,0.000000
1.100000,-1.058289,-1287.056274,-0.036562,-0.292360,-7.425941,-4.707503,-0.239812,-74.259415,-1287.056274,-7.414181,0.000000
1.200000,-1.025513,-1287.011841,-0.036540,-0.289019,-7.341091,-4.561708,-0.232385,-73.410912,-1287.011841,-7.329496,0.000000
1.300000,-1.065002,-1287.056274,-0.036536,-0.285690,-7.256519,-4.737368,-0.241333,-72.565193,-1287.056274,-7.244812,0.000000
1.400000,-1.026611,-1287.011841,-0.036549,-0.282347,-7.171609,-4.566595,-0.232633,-71.716095,-1287.011841,-7.160127,0.000000
1.500000,-1.016235,-1287.011841,-0.036540,-0.279013,-7.086933,-4.520441,-0.230282,-70.869331,-1287.011841,-7.075442,0.000000
1.600000,-1.009155,-1287.011841,-0.036549,-0.275681,-7.002292,-4.488947,-0.228678,-70.022919,-1287.011841,-6.990757,0.000000
1.700000,-1.022522,-1286.967407,-0.036536,-0.272340,-6.917434,-4.548405,-0.231707,-69.174347,-1286.967407,-6.906074,0.000000
1.800000,-1.058655,-1287.056274,-0.036531,-0.269009,-6.832828,-4.709132,-0.239895,-68.328278,-1287.056274,-6.821207,0.000000
1.900000,-1.045593,-1287.011841,-0.036562,-0.265673,-6.748091,-4.651031,-0.236935,-67.480904,-1287.011841,-6.736523,0.000000
2.000000,-1.022888,-1287.011841,-0.036536,-0.262336,-6.663337,-4.550034,-0.231790,-66.633369,-1287.011841,-6.651838,0.000000
2.100000,-1.054932,-1287.056274,-0.036519,-0.259007,-6.578765,-4.692570,-0.239051,-65.787651,-1287.056274,-6.567153,0.000000
2.200000,-1.010620,-1287.100830,-0.036557,-0.255666,-6.493924,-4.495463,-0.229010,-64.939247,-1287.100830,-6.482468,0.000000
2.300000,-1.064636,-1287.011841,-0.036553,-0.252335,-6.409317,-4.735738,-0.241250,-64.093178,-1287.011841,-6.397783,0.000000
2.400000,-1.029968,-1287.011841,-0.036557,-0.249002,-6.324651,-4.581528,-0.233394,-63.246510,-1287.011841,-6.313099,0.000000
2.500000,-1.024048,-1287.056274,-0.036519,-0.245664,-6.239862,-4.555192,-0.232053,-62.398617,-1287.056274,-6.228415,0.000000
2.600000,-1.047852,-1287.056274,-0.036562,-0.242333,-6.155264,-4.661077,-0.237447,-61.552643,-1287.056274,-6.143548,0.000000
2.700000,-1.009155,-1287.011841,-0.036544,-0.238995,-6.070476,-4.488947,-0.228678,-60.704758,-1287.011841,-6.058864,0.000000
2.800000,-1.039673,-1287.011841,-0.036549,-0.235660,-5.985756,-4.624696,-0.235593,-59.857563,-1287.011841,-5.974179,0.000000
2.900000,-1.039673,-1287.011841,-0.036553,-0.232327,-5.901106,-4.624696,-0.235593,-59.011063,-1287.011841,-5.889494,0.000000
3.000000,-1.007629,-1287.011841,-0.036549,-0.228987,-5.816266,-4.482160,-0.228332,-58.162655,-1287.011841,-5.804809,0.000000
3.100000,-1.049744,-1287.011841,-0.036549,-0.225657,-5.731676,-4.669493,-0.237875,-57.316761,-1287.011841,-5.720125,0.000000
3.200000,-1.022156,-1287.011841,-0.036570,-0.222320,-5.646923,-4.546776,-0.231624,-56.469223,-1287.011841,-5.635440,0.000000
3.300000,-1.024048,-1287.011841,-0.036553,-0.218984,-5.562194,-4.555192,-0.232053,-55.621944,-1287.011841,-5.550756,0.000000
3.400000,-1.039673,-1287.011841,-0.036600,-0.215653,-5.477588,-4.624696,-0.235593,-54.775879,-1287.011841,-5.466071,0.000000
3.500000,-0.991638,-1287.056274,-0.036527,-0.212318,-5.392877,-4.411027,-0.224708,-53.928772,-1287.056274,-5.381205,0.000000
3.600000,-1.048584,-1287.056274,-0.036562,-0.208982,-5.308149,-4.664334,-0.237613,-53.081493,-1287.056274,-5.296520,0.000000
3.700000,-1.029236,-1287.011841,-0.036562,-0.205649,-5.223491,-4.578269,-0.233228,-52.234913,-1287.011841,-5.211835,0.000000
3.800000,-1.018066,-1287.011841,-0.036544,-0.202311,-5.138711,-4.528585,-0.230697,-51.387112,-1287.011841,-5.127151,0.000000
3.900000,-1.038574,-1287.056274,-0.036527,-0.198979,-5.054070,-4.619809,-0.235344,-50.540695,-1287.056274,-5.042466,0.000000
4.000000,-1.010254,-1287.056274,-0.036544,-0.195642,-4.969316,-4.493834,-0.228927,-49.693157,-1287.056274,-4.957782,0.000000
4.100000,-1.025513,-1286.967407,-0.036540,-0.192308,-4.884631,-4.561708,-0.232385,-48.846310,-1286.967407,-4.873097,0.000000
4.200000,-1.023682,-1287.056274,-0.036570,-0.188974,-4.799946,-4.553564,-0.231970,-47.999462,-1287.056274,-4.788412,0.000000
4.300000,-0.997559,-1287.056274,-0.036549,-0.185635,-4.715123,-4.437362,-0.226050,-47.151230,-1287.056274,-4.703728,0.000000
4.400000,-1.026978,-1287.056274,-0.036557,-0.182305,-4.630534,-4.568224,-0.232716,-46.305344,-1287.056274,-4.618861,0.000000
4.500000,-1.016235,-1287.056274,-0.036562,-0.178969,-4.545805,-4.520441,-0.230282,-45.458057,-1287.056274,-4.534176,0.000000
4.600000,-1.011719,-1287.011841,-0.036566,-0.175631,-4.461035,-4.500350,-0.229259,-44.610348,-1287.011841,-4.449492,0.000000
4.700000,-1.044128,-1287.011841,-0.036540,-0.172302,-4.376462,-4.644515,-0.236603,-43.764626,-1287.011841,-4.364808,0.000000
4.800000,-0.988647,-1287.056274,-0.036536,-0.168960,-4.291587,-4.397724,-0.224031,-42.915871,-1287.056274,-4.280123,0.000000
4.900000,-1.034424,-1287.011841,-0.036549,-0.165628,-4.206946,-4.601347,-0.234404,-42.069462,-1287.011841,-4.195438,0.000000
5.000000,-1.013245,-1287.011841,-0.036557,-0.162293,-4.122244,-4.507137,-0.229605,-41.222443,-1287.011841,-4.110753,0.000000
5.100000,-0.988281,-1286.967407,-0.036553,-0.158955,-4.037447,-4.396094,-0.223948,-40.374474,-1286.967407,-4.026069,0.000000
5.200000,-1.042664,-1287.011841,-0.036544,-0.155625,-3.952884,-4.637999,-0.236271,-39.528839,-1287.011841,-3.941202,0.000000
5.300000,-0.990906,-1286.967407,-0.036553,-0.152287,-3.868078,-4.407769,-0.224542,-38.680779,-1286.967407,-3.856518,0.000000
5.400000,-1.022888,-1287.056274,-0.036531,-0.148953,-3.783402,-4.550034,-0.231790,-37.834023,-1287.056274,-3.771833,0.000000
5.500000,-1.020691,-1287.056274,-0.036553,-0.145619,-3.698735,-4.540260,-0.231292,-36.987347,-1287.056274,-3.687149,0.000000
5.600000,-0.986023,-1287.011841,-0.036549,-0.142280,-3.613920,-4.386049,-0.223436,-36.139198,-1287.011841,-3.602464,0.000000
5.700000,-1.042297,-1287.011841,-0.036510,-0.138950,-3.529322,-4.636370,-0.236188,-35.293221,-1287.011841,-3.517779,0.000000
5.800000,-1.003174,-1287.011841,-0.036544,-0.135614,-3.444585,-4.462340,-0.227322,-34.445850,-1287.011841,-3.433095,0.000000
5.900000,-1.002441,-1287.056274,-0.036549,-0.132279,-3.359884,-4.459082,-0.227156,-33.598839,-1287.056274,-3.348410,0.000000
6.000000,-1.041138,-1287.011841,-0.036562,-0.128948,-3.275285,-4.631212,-0.235925,-32.752853,-1287.011841,-3.263726,0.000000
6.100000,-0.988281,-1286.967407,-0.036544,-0.125609,-3.190462,-4.396094,-0.223948,-31.904621,-1286.967407,-3.178859,0.000000
6.200000,-1.029602,-1286.967407,-0.036553,-0.122275,-3.105778,-4.579899,-0.233311,-31.057781,-1286.967407,-3.094174,0.000000
6.300000,-1.012878,-1287.011841,-0.036566,-0.118941,-3.021101,-4.505508,-0.229522,-30.211016,-1287.011841,-3.009490,0.000000
6.400000,-0.994629,-1286.967407,-0.036544,-0.115601,-2.936261,-4.424330,-0.225386,-29.362610,-1286.967407,-2.924805,0.000000
6.500000,-1.029602,-1287.056274,-0.036557,-0.112271,-2.851689,-4.579899,-0.233311,-28.516890,-1287.056274,-2.840121,0.000000
6.600000,-0.985291,-1287.056274,-0.036544,-0.108934,-2.766927,-4.382791,-0.223270,-27.669270,-1287.056274,-2.755436,0.000000
6.700000,-1.016602,-1287.056274,-0.036519,-0.105599,-2.682216,-4.522069,-0.230365,-26.822157,-1287.056274,-2.670751,0.000000
6.800000,-1.023682,-1287.056274,-0.036562,-0.102268,-2.597618,-4.553564,-0.231970,-25.976181,-1287.056274,-2.586066,0.000000
6.900000,-0.994263,-1287.011841,-0.036566,-0.098928,-2.512769,-4.422701,-0.225303,-25.127691,-1287.011841,-2.501200,0.000000
7.000000,-1.020325,-1287.056274,-0.036562,-0.095597,-2.428154,-4.538631,-0.231209,-24.281540,-1287.056274,-2.416515,0.000000
7.100000,-0.999084,-1286.967407,-0.036592,-0.092260,-2.343409,-4.444149,-0.226396,-23.434086,-1286.967407,-2.331831,0.000000
7.200000,-1.004272,-1287.011841,-0.036566,-0.088925,-2.258689,-4.467227,-0.227571,-22.586891,-1287.011841,-2.247146,0.000000
7.300000,-1.026978,-1287.011841,-0.036557,-0.085594,-2.174091,-4.568224,-0.232716,-21.740913,-1287.011841,-2.162462,0.000000
7.400001,-0.973755,-1287.011841,-0.036544,-0.082255,-2.089276,-4.331478,-0.220656,-20.892763,-1287.011841,-2.077777,0.000000
7.500000,-1.021423,-1287.011841,-0.036579,-0.078922,-2.004618,-4.543518,-0.231458,-20.046181,-1287.011841,-1.993092,0.000000
7.600000,-1.008728,-1287.100830,-0.036570,-0.075589,-1.919968,-4.487046,-0.228581,-19.199682,-1287.100830,-1.908408,0.000000
7.700000,-0.980835,-1287.011841,-0.036540,-0.072249,-1.835118,-4.362972,-0.222260,-18.351185,-1287.011841,-1.823724,0.000000
