Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-1.026611,-1286.478027,-0.036484,-0.314955,-7.999861,-4.566595,-0.232633,-79.998611,-1286.478027,-8.000018,0.000000
0.300000,-1.011353,-1286.433594,-0.036497,-0.314955,-7.999861,-4.498721,-0.229176,-79.998611,-1286.433594,-8.000018,0.000000
0.400000,-1.105957,-1286.478027,-0.036527,-0.313760,-7.969491,-4.919543,-0.250613,-79.694916,-1286.478027,-7.956492,0.000000
0.500000,-1.079529,-1286.478027,-0.036540,-0.310390,-7.883905,-4.801984,-0.244625,-78.839050,-1286.478027,-7.871808,0.000000
0.600000,-1.101135,-1286.478027,-0.036540,-0.307037,-7.798743,-4.898094,-0.249521,-77.987434,-1286.478027,-7.786941,0.000000
0.700000,-1.113770,-1286.433594,-0.036531,-0.303706,-7.714120,-4.954294,-0.252384,-77.141197,-1286.433594,-7.702256,0.000000
0.800000,-1.049377,-1286.433594,-0.036540,-0.300365,-7.629270,-4.667864,-0.237792,-76.292702,-1286.433594,-7.617572,0.000000
0.900000,-1.118591,-1286.478027,-0.036531,-0.297032,-7.544603,-4.975743,-0.253476,-75.446030,-1286.478027,-7.532887,0.000000
1.000000,-1.066467,-1286.522583,-0.036519,-0.293699,-7.459961,-4.743884,-0.241665,-74.599617,-1286.522583,-7.448202,0.000000
1.100000,-1.094421,-1286.433594,-0.036519,-0.290361,-7.375165,-4.868229,-0.247999,-73.751648,-1286.433594,-7.363518,0.000000
1.200000,-1.102600,-1286.478027,-0.036544,-0.287029,-7.290532,-4.904610,-0.249853,-72.905319,-1286.478027,-7.278833,0.000000
1.300000,-1.070557,-1286.433594,-0.036536,-0.283695,-7.205864,-4.762074,-0.242592,-72.058647,-1286.433594,-7.194148,0.000000
1.400000,-1.079163,-1286.433594,-0.036570,-0.280362,-7.121189,-4.800355,-0.244542,-71.211891,-1286.433594,-7.109464,0.000000
