Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.320618,-307.318878,-0.011365,-0.314961,-8.000001,-1.426179,-0.072653,-80.000008,-307.318878,-8.000018,0.000000
0.300000,-0.324341,-307.363373,-0.011374,-0.314961,-8.000001,-1.442740,-0.073497,-80.000008,-307.363373,-8.000018,0.000000
0.400000,-0.279282,-307.363373,-0.011318,-0.312885,-7.947290,-1.242307,-0.063286,-79.472908,-307.363373,-7.937552,0.000000
0.500000,-0.260284,-307.363373,-0.011490,-0.309612,-7.864141,-1.157803,-0.058981,-78.641411,-307.363373,-7.852867,0.000000
0.600000,-0.250977,-307.452332,-0.011378,-0.306278,-7.779457,-1.116400,-0.056872,-77.794571,-307.452332,-7.768183,0.000000
0.700000,-0.214493,-307.407867,-0.011331,-0.302945,-7.694807,-0.954112,-0.048605,-76.948074,-307.407867,-7.683498,0.000000
0.800000,-0.159012,-307.452332,-0.011482,-0.299607,-7.610018,-0.707320,-0.036033,-76.100182,-307.452332,-7.598631,0.000000
0.900000,-0.185822,-307.452332,-0.011318,-0.296273,-7.525325,-0.826575,-0.042108,-75.253250,-307.452332,-7.513947,0.000000
1.000000,-0.129211,-307.452332,-0.011413,-0.292939,-7.440640,-0.574761,-0.029280,-74.406403,-307.452332,-7.429263,0.000000
1.100000,-0.129959,-307.407867,-0.011296,-0.289600,-7.355834,-0.578087,-0.029449,-73.558342,-307.407867,-7.344578,0.000000
1.200000,-0.126236,-307.363373,-0.011339,-0.286269,-7.271245,-0.561526,-0.028605,-72.712448,-307.363373,-7.259893,0.000000
1.300000,-0.057724,-307.407867,-0.011361,-0.282933,-7.186500,-0.256769,-0.013080,-71.864998,-307.407867,-7.175209,0.000000
1.400000,-0.092728,-307.363373,-0.011430,-0.279597,-7.101772,-0.412473,-0.021012,-71.017715,-307.363373,-7.090524,0.000000
1.500000,-0.038727,-307.452332,-0.011339,-0.276265,-7.017139,-0.172265,-0.008776,-70.171394,-307.452332,-7.005840,0.000000
1.600000,-0.046921,-307.452332,-0.011400,-0.272928,-6.932359,-0.208714,-0.010632,-69.323593,-307.452332,-6.921155,0.000000
1.700000,-0.051010,-307.452332,-0.011369,-0.269597,-6.847761,-0.226904,-0.011559,-68.477615,-307.452332,-6.836288,0.000000
1.800000,0.011169,-307.452332,-0.011395,-0.266261,-6.763033,0.049684,0.002531,-67.630333,-307.452332,-6.751604,0.000000
1.900000,-0.043564,-307.541290,-0.011395,-0.262924,-6.678262,-0.193782,-0.009872,-66.782623,-307.541290,-6.666919,0.000000
2.000000,-0.015274,-307.496826,-0.011404,-0.259591,-6.593603,-0.067942,-0.003461,-65.936035,-307.496826,-6.582234,0.000000
2.100000,0.013031,-307.452332,-0.011404,-0.256254,-6.508842,0.057965,0.002953,-65.088417,-307.452332,-6.497550,0.000000
2.200000,-0.026810,-307.541290,-0.011391,-0.252920,-6.424165,-0.119255,-0.006075,-64.241653,-307.541290,-6.412866,0.000000
2.300000,0.025314,-307.496826,-0.011443,-0.249587,-6.339507,0.112604,0.005736,-63.395069,-307.496826,-6.328181,0.000000
2.400000,0.010056,-307.496826,-0.011365,-0.246249,-6.254726,0.044729,0.002279,-62.547268,-307.496826,-6.243496,0.000000
2.500000,0.013031,-307.541290,-0.011374,-0.242917,-6.170094,0.057965,0.002953,-61.700943,-307.541290,-6.158629,0.000000
2.600000,0.056976,-307.541290,-0.011352,-0.239579,-6.085314,0.253443,0.012911,-60.853142,-307.541290,-6.073945,0.000000
2.700000,0.015640,-307.585785,-0.011408,-0.236245,-6.000612,0.069571,0.003544,-60.006123,-307.585785,-5.989260,0.000000
2.800000,0.056229,-307.541290,-0.011369,-0.232911,-5.915936,0.250117,0.012742,-59.159363,-307.541290,-5.904575,0.000000
2.900000,0.060318,-307.585785,-0.011331,-0.229573,-5.831156,0.268308,0.013668,-58.311562,-307.585785,-5.819891,0.000000
3.000000,0.037979,-307.541290,-0.011382,-0.226241,-5.746523,0.168940,0.008606,-57.465237,-307.541290,-5.735207,0.000000
3.100000,0.094574,-307.630249,-0.011426,-0.222905,-5.661796,0.420686,0.021431,-56.617954,-307.630249,-5.650522,0.000000
3.200000,0.053619,-307.585785,-0.011408,-0.219570,-5.577076,0.238511,0.012150,-55.770763,-307.585785,-5.565837,0.000000
3.300000,0.077454,-307.630249,-0.011382,-0.216239,-5.492461,0.344531,0.017551,-54.924614,-307.630249,-5.481153,0.000000
3.400000,0.099426,-307.630249,-0.011391,-0.212899,-5.407629,0.442270,0.022530,-54.076294,-307.630249,-5.396286,0.000000
3.500000,0.069260,-307.585785,-0.011365,-0.209566,-5.322988,0.308082,0.015694,-53.229881,-307.585785,-5.311601,0.000000
3.600000,0.118790,-307.585785,-0.011348,-0.206232,-5.238304,0.528403,0.026918,-52.383038,-307.585785,-5.226917,0.000000
3.700000,0.102402,-307.585785,-0.011365,-0.202894,-5.153515,0.455506,0.023205,-51.535149,-307.585785,-5.142232,0.000000
3.800000,0.098297,-307.630249,-0.011456,-0.199563,-5.068899,0.437247,0.022274,-50.688995,-307.630249,-5.057548,0.000000
3.900000,0.152298,-307.630249,-0.011378,-0.196225,-4.984119,0.677455,0.034511,-49.841198,-307.630249,-4.972863,0.000000
4.000000,0.091980,-307.674744,-0.011512,-0.192890,-4.899418,0.409147,0.020843,-48.994179,-307.674744,-4.888178,0.000000
4.100000,0.129211,-307.674744,-0.011408,-0.189557,-4.814750,0.574761,0.029280,-48.147507,-307.674744,-4.803494,0.000000
4.200000,0.128098,-307.719208,-0.011421,-0.186219,-4.729953,0.569806,0.029027,-47.299530,-307.719208,-4.718627,0.000000
4.300000,0.110214,-307.674744,-0.011421,-0.182887,-4.645329,0.490257,0.024975,-46.453293,-307.674744,-4.633943,0.000000
4.400000,0.160110,-307.674744,-0.011447,-0.179551,-4.560593,0.712207,0.036282,-45.605927,-307.674744,-4.549258,0.000000
