Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.552216,-881.123169,-0.008800,-0.314966,-8.000148,-2.456378,-0.125134,-80.001480,-881.123169,-8.000071,0.000000
0.300000,-0.539932,-881.034180,-0.008800,-0.314966,-8.000148,-2.401739,-0.122350,-80.001480,-881.034180,-8.000071,0.000000
0.400000,-0.596527,-881.123169,-0.009050,-0.314709,-7.993618,-2.653485,-0.135175,-79.936188,-881.123169,-7.978580,0.000000
0.500000,-0.544769,-881.123169,-0.008860,-0.311250,-7.905760,-2.423255,-0.123446,-79.057602,-881.123169,-7.893896,0.000000
0.600000,-0.487427,-881.123169,-0.008860,-0.307895,-7.820538,-2.168183,-0.110452,-78.205376,-881.123169,-7.809212,0.000000
0.700000,-0.477371,-881.078674,-0.008864,-0.304559,-7.735810,-2.123453,-0.108174,-77.358101,-881.078674,-7.724527,0.000000
0.800000,-0.458008,-881.078674,-0.008852,-0.301223,-7.651073,-2.037321,-0.103786,-76.510727,-881.078674,-7.639842,0.000000
0.900000,-0.450562,-881.078674,-0.008787,-0.297886,-7.566302,-2.004198,-0.102099,-75.663017,-881.078674,-7.555157,0.000000
1.000000,-0.449814,-881.123169,-0.008813,-0.294552,-7.481625,-2.000872,-0.101929,-74.816254,-881.123169,-7.470291,0.000000
1.100000,-0.392105,-881.123169,-0.008830,-0.291215,-7.396872,-1.744171,-0.088852,-73.968719,-881.123169,-7.385606,0.000000
1.200000,-0.414444,-881.123169,-0.008795,-0.287881,-7.312187,-1.843539,-0.093914,-73.121872,-881.123169,-7.300921,0.000000
1.300000,-0.396576,-881.167664,-0.008826,-0.284547,-7.227494,-1.764058,-0.089865,-72.274940,-881.167664,-7.216238,0.000000
1.400000,-0.369751,-881.123169,-0.008800,-0.281211,-7.142748,-1.644735,-0.083787,-71.427483,-881.123169,-7.131553,0.000000
1.500000,-0.402893,-881.167664,-0.008830,-0.277878,-7.058107,-1.792158,-0.091297,-70.581078,-881.167664,-7.046868,0.000000
1.600000,-0.357849,-881.167664,-0.008834,-0.274542,-6.973362,-1.591792,-0.081090,-69.733627,-881.167664,-6.962183,0.000000
1.700000,-0.375351,-881.167664,-0.008808,-0.271206,-6.888643,-1.669644,-0.085056,-68.886429,-881.167664,-6.877499,0.000000
1.800000,-0.362305,-881.167664,-0.008843,-0.267873,-6.803967,-1.611612,-0.082099,-68.039673,-881.167664,-6.792814,0.000000
1.900000,-0.341827,-881.078674,-0.008834,-0.264535,-6.719178,-1.520524,-0.077459,-67.191780,-881.078674,-6.707947,0.000000
2.000000,-0.341080,-881.078674,-0.008847,-0.261202,-6.634528,-1.517198,-0.077290,-66.345284,-881.078674,-6.623263,0.000000
2.100000,-0.321716,-881.123169,-0.008830,-0.257867,-6.549818,-1.431066,-0.072902,-65.498177,-881.123169,-6.538579,0.000000
