Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-1.358398,-1301.468140,-0.047211,-0.314957,-7.999914,-6.042458,-0.307817,-79.999146,-1301.468140,-8.000018,0.000000
0.300000,-1.366638,-1301.512573,-0.047198,-0.314957,-7.999914,-6.079110,-0.309685,-79.999146,-1301.512573,-8.000018,0.000000
0.400000,-1.406067,-1301.468140,-0.047440,-0.314863,-7.997521,-6.254498,-0.318619,-79.975212,-1301.468140,-7.984902,0.000000
0.500000,-1.420227,-1301.423706,-0.047263,-0.311488,-7.911803,-6.317485,-0.321828,-79.118034,-1301.423706,-7.900218,0.000000
0.600000,-1.445190,-1301.423706,-0.047267,-0.308145,-7.826877,-6.428528,-0.327485,-78.268768,-1301.423706,-7.815533,0.000000
0.700000,-1.387451,-1301.468140,-0.047259,-0.304811,-7.742201,-6.171691,-0.314401,-77.422012,-1301.468140,-7.730848,0.000000
0.800000,-1.410583,-1301.423706,-0.047254,-0.301473,-7.657412,-6.274589,-0.319643,-76.574120,-1301.423706,-7.646163,0.000000
0.900000,-1.403870,-1301.423706,-0.047237,-0.298139,-7.572719,-6.244724,-0.318121,-75.727188,-1301.423706,-7.561480,0.000000
1.000000,-1.383362,-1301.468140,-0.047267,-0.294803,-7.488008,-6.153501,-0.313474,-74.880081,-1301.468140,-7.476613,0.000000
1.100000,-1.415405,-1301.468140,-0.047263,-0.291468,-7.403288,-6.296037,-0.320735,-74.032883,-1301.468140,-7.391928,0.000000
1.200000,-1.396423,-1301.512573,-0.047254,-0.288135,-7.318621,-6.211601,-0.316434,-73.186211,-1301.512573,-7.307244,0.000000
1.300000,-1.384521,-1301.468140,-0.047224,-0.284798,-7.233859,-6.158659,-0.313737,-72.338593,-1301.468140,-7.222559,0.000000
1.400000,-1.425476,-1301.423706,-0.047263,-0.281464,-7.149192,-6.340834,-0.323018,-71.491920,-1301.423706,-7.137874,0.000000
