Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.480728,-1277.759766,-0.008597,-0.314956,-7.999879,-2.138386,-0.108935,-79.998795,-1277.759766,-7.999879,0.000000
0.300000,-0.525040,-1277.759766,-0.008580,-0.314956,-7.999879,-2.335493,-0.118976,-79.998795,-1277.759766,-7.999879,0.000000
0.400000,-0.551849,-1277.759766,-0.008589,-0.313582,-7.964973,-2.454749,-0.125051,-79.649734,-1277.759766,-7.953621,0.000000
0.500000,-0.454300,-1277.759766,-0.008610,-0.310234,-7.879951,-2.020827,-0.102946,-78.799507,-1277.759766,-7.868937,0.000000
0.600000,-0.461365,-1277.759766,-0.008640,-0.306898,-7.795197,-2.052253,-0.104547,-77.951973,-1277.759766,-7.784070,0.000000
0.700000,-0.393600,-1277.759766,-0.008597,-0.303564,-7.710530,-1.750822,-0.089191,-77.105301,-1277.759766,-7.699385,0.000000
0.800000,-0.408493,-1277.715332,-0.008606,-0.300226,-7.625741,-1.817068,-0.092566,-76.257416,-1277.715332,-7.614701,0.000000
0.900000,-0.405136,-1277.804321,-0.008627,-0.296891,-7.541039,-1.802135,-0.091805,-75.410393,-1277.804321,-7.530016,0.000000
1.000000,-0.340729,-1277.759766,-0.008627,-0.293555,-7.456294,-1.515637,-0.077210,-74.562935,-1277.759766,-7.445332,0.000000
1.100000,-0.367905,-1277.715332,-0.008589,-0.290219,-7.371574,-1.636522,-0.083368,-73.715744,-1277.715332,-7.360647,0.000000
1.200000,-0.335876,-1277.804321,-0.008627,-0.286887,-7.286942,-1.494053,-0.076111,-72.869415,-1277.804321,-7.275962,0.000000
1.300000,-0.335129,-1277.715332,-0.008601,-0.283551,-7.202196,-1.490727,-0.075941,-72.021965,-1277.715332,-7.191278,0.000000
1.400000,-0.357101,-1277.759766,-0.008619,-0.280216,-7.117477,-1.588467,-0.080920,-71.174774,-1277.759766,-7.106411,0.000000
1.500000,-0.321365,-1277.715332,-0.008623,-0.276882,-7.032810,-1.429505,-0.072822,-70.328102,-1277.715332,-7.021727,0.000000
1.600000,-0.324341,-1277.759766,-0.008597,-0.273547,-6.948091,-1.442740,-0.073497,-69.480904,-1277.759766,-6.937042,0.000000
1.700000,-0.316895,-1277.715332,-0.008619,-0.270214,-6.863432,-1.409617,-0.071809,-68.634323,-1277.715332,-6.852358,0.000000
1.800000,-0.289337,-1277.715332,-0.008640,-0.266878,-6.778713,-1.287036,-0.065565,-67.787125,-1277.715332,-6.767673,0.000000
1.900000,-0.312424,-1277.759766,-0.008606,-0.263543,-6.694002,-1.389730,-0.070796,-66.940025,-1277.759766,-6.682988,0.000000
2.000000,-0.272202,-1277.715332,-0.008636,-0.260209,-6.609309,-1.210813,-0.061682,-66.093094,-1277.715332,-6.598304,0.000000
2.100000,-0.279648,-1277.670898,-0.008636,-0.256872,-6.524555,-1.243936,-0.063369,-65.245552,-1277.670898,-6.513619,0.000000
2.200000,-0.300140,-1277.759766,-0.008636,-0.253538,-6.439853,-1.335091,-0.068013,-64.398537,-1277.759766,-6.428935,0.000000
2.300000,-0.254700,-1277.670898,-0.008606,-0.250203,-6.355159,-1.132961,-0.057716,-63.551598,-1277.670898,-6.344068,0.000000
2.400000,-0.275177,-1277.759766,-0.008619,-0.246869,-6.270475,-1.224048,-0.062356,-62.704754,-1277.759766,-6.259384,0.000000
2.500000,-0.253220,-1277.715332,-0.008632,-0.243534,-6.185765,-1.126377,-0.057380,-61.857647,-1277.715332,-6.174699,0.000000
2.600000,-0.245773,-1277.715332,-0.008649,-0.240198,-6.101037,-1.093254,-0.055693,-61.010368,-1277.715332,-6.090014,0.000000
2.700000,-0.264008,-1277.804321,-0.008589,-0.236864,-6.016335,-1.174364,-0.059825,-60.163349,-1277.804321,-6.005330,0.000000
2.800000,-0.219330,-1277.759766,-0.008623,-0.233528,-5.931607,-0.975628,-0.049701,-59.316071,-1277.759766,-5.920645,0.000000
2.900000,-0.231247,-1277.759766,-0.008645,-0.230192,-5.846888,-1.028638,-0.052401,-58.468876,-1277.759766,-5.835960,0.000000
