Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.300000,-0.750336,-1291.370972,-0.022109,-0.314960,-7.999991,-3.337660,-0.170028,-79.999916,-1291.370972,-8.000009,0.000000
0.400000,-0.746979,-1291.415405,-0.022109,-0.314960,-7.999991,-3.322727,-0.169268,-79.999916,-1291.415405,-8.000009,0.000000
0.500000,-0.697464,-1291.415405,-0.022122,-0.312358,-7.933892,-3.102475,-0.158048,-79.338921,-1291.415405,-7.924248,0.000000
0.600000,-0.735809,-1291.415405,-0.022148,-0.309094,-7.850976,-3.273043,-0.166737,-78.509766,-1291.415405,-7.839563,0.000000
0.700000,-0.668793,-1291.415405,-0.022157,-0.305766,-7.766457,-2.974939,-0.151551,-77.664566,-1291.415405,-7.754879,0.000000
0.800000,-0.686279,-1291.370972,-0.022131,-0.302430,-7.681711,-3.052723,-0.155513,-76.817116,-1291.370972,-7.670195,0.000000
0.900000,-0.643829,-1291.415405,-0.022157,-0.299097,-7.597062,-2.863896,-0.145894,-75.970619,-1291.415405,-7.585510,0.000000
1.000000,-0.618515,-1291.370972,-0.022183,-0.295764,-7.512412,-2.751292,-0.140158,-75.124115,-1291.370972,-7.500825,0.000000
1.100000,-0.631180,-1291.370972,-0.022135,-0.292425,-7.427588,-2.807628,-0.143027,-74.275887,-1291.370972,-7.416141,0.000000
1.200000,-0.580154,-1291.415405,-0.022144,-0.289092,-7.342938,-2.580656,-0.131465,-73.429382,-1291.415405,-7.331457,0.000000
1.300000,-0.599899,-1291.370972,-0.022153,-0.285756,-7.258193,-2.668485,-0.135939,-72.581932,-1291.370972,-7.246589,0.000000
1.400000,-0.583511,-1291.370972,-0.022166,-0.282421,-7.173482,-2.595588,-0.132226,-71.734825,-1291.370972,-7.161905,0.000000
1.500000,-0.543671,-1291.370972,-0.022170,-0.279088,-7.088832,-2.418368,-0.123198,-70.888329,-1291.370972,-7.077220,0.000000
1.600000,-0.564514,-1291.370972,-0.022157,-0.275751,-7.004078,-2.511084,-0.127921,-70.040787,-1291.370972,-6.992536,0.000000
1.700000,-0.522446,-1291.415405,-0.022140,-0.272415,-6.919350,-2.323954,-0.118388,-69.193504,-1291.415405,-6.907851,0.000000
1.800000,-0.539566,-1291.370972,-0.022148,-0.269082,-6.834684,-2.400110,-0.122267,-68.346840,-1291.370972,-6.823166,0.000000
1.900000,-0.536591,-1291.415405,-0.022140,-0.265745,-6.749912,-2.386874,-0.121593,-67.499123,-1291.415405,-6.738482,0.000000
2.000000,-0.486694,-1291.326538,-0.022118,-0.262412,-6.665254,-2.164925,-0.110287,-66.652534,-1291.326538,-6.653798,0.000000
2.100000,-0.508667,-1291.370972,-0.022140,-0.259074,-6.580491,-2.262664,-0.115266,-65.804909,-1291.370972,-6.569113,0.000000
2.200000,-0.486328,-1291.415405,-0.022153,-0.255739,-6.495772,-2.163296,-0.110204,-64.957726,-1291.415405,-6.484246,0.000000
2.300000,-0.475891,-1291.415405,-0.022157,-0.252407,-6.411130,-2.116869,-0.107838,-64.111305,-1291.415405,-6.399561,0.000000
2.400000,-0.500107,-1291.370972,-0.022166,-0.249068,-6.326334,-2.224586,-0.113326,-63.263336,-1291.370972,-6.314877,0.000000
2.500000,-0.455795,-1291.415405,-0.022161,-0.245735,-6.241675,-2.027479,-0.103285,-62.416748,-1291.415405,-6.230193,0.000000
2.600000,-0.488922,-1291.326538,-0.022144,-0.242400,-6.156956,-2.174834,-0.110791,-61.569557,-1291.326538,-6.145508,0.000000
2.700000,-0.470306,-1291.370972,-0.022140,-0.239063,-6.072210,-2.092027,-0.106573,-60.722103,-1291.370972,-6.060824,0.000000
2.800000,-0.439026,-1291.415405,-0.022153,-0.235730,-5.987552,-1.952885,-0.099485,-59.875515,-1291.415405,-5.976139,0.000000
2.900000,-0.478134,-1291.415405,-0.022118,-0.232392,-5.902754,-2.126847,-0.108347,-59.027546,-1291.415405,-5.891455,0.000000
3.000000,-0.426376,-1291.370972,-0.022153,-0.229059,-5.818087,-1.896617,-0.096618,-58.180870,-1291.370972,-5.806588,0.000000
3.100000,-0.439026,-1291.459961,-0.022157,-0.225725,-5.733420,-1.952885,-0.099485,-57.334198,-1291.459961,-5.721903,0.000000
3.200000,-0.447601,-1291.415405,-0.022122,-0.222387,-5.648631,-1.991030,-0.101428,-56.486313,-1291.415405,-5.637218,0.000000
3.300000,-0.407013,-1291.370972,-0.022153,-0.219054,-5.563972,-1.810484,-0.092230,-55.639729,-1291.370972,-5.552534,0.000000
3.400000,-0.451691,-1291.415405,-0.022140,-0.215718,-5.479245,-2.009220,-0.102355,-54.792450,-1291.415405,-5.467850,0.000000
3.500000,-0.408493,-1291.415405,-0.022161,-0.212384,-5.394551,-1.817068,-0.092566,-53.945515,-1291.415405,-5.383165,0.000000
3.600000,-0.422653,-1291.415405,-0.022157,-0.209050,-5.309875,-1.880055,-0.095775,-53.098759,-1291.415405,-5.298480,0.000000
3.700000,-0.443497,-1291.415405,-0.022140,-0.205712,-5.225087,-1.972772,-0.100498,-52.250870,-1291.415405,-5.213796,0.000000
3.800000,-0.399185,-1291.415405,-0.022144,-0.202379,-5.140437,-1.775664,-0.090457,-51.404369,-1291.415405,-5.129111,0.000000
3.900000,-0.426743,-1291.415405,-0.022161,-0.199043,-5.055700,-1.898246,-0.096701,-50.557003,-1291.415405,-5.044244,0.000000
4.000000,-0.404404,-1291.415405,-0.022157,-0.195708,-4.970981,-1.798877,-0.091639,-49.709812,-1291.415405,-4.959560,0.000000
4.100000,-0.385040,-1291.415405,-0.022148,-0.192375,-4.886322,-1.712745,-0.087251,-48.863224,-1291.415405,-4.874875,0.000000
4.200000,-0.414459,-1291.415405,-0.022148,-0.189037,-4.801543,-1.843607,-0.093918,-48.015427,-1291.415405,-4.790191,0.000000
4.300000,-0.375732,-1291.326538,-0.022148,-0.185704,-4.716893,-1.671341,-0.085142,-47.168926,-1291.326538,-4.705506,0.000000
4.400000,-0.393600,-1291.415405,-0.022161,-0.182371,-4.632216,-1.750822,-0.089191,-46.322166,-1291.415405,-4.620821,0.000000
4.500000,-0.398071,-1291.370972,-0.022122,-0.179033,-4.547437,-1.770710,-0.090204,-45.474369,-1291.370972,-4.536137,0.000000
4.600000,-0.362701,-1291.415405,-0.022161,-0.175701,-4.462813,-1.613376,-0.082189,-44.628128,-1291.415405,-4.451452,0.000000
4.700000,-0.392487,-1291.459961,-0.022157,-0.172365,-4.378059,-1.745867,-0.088939,-43.780586,-1291.459961,-4.366767,0.000000
4.800000,-0.385406,-1291.326538,-0.022157,-0.169030,-4.293365,-1.714374,-0.087334,-42.933659,-1291.326538,-4.281901,0.000000
4.900000,-0.371628,-1291.326538,-0.022153,-0.165697,-4.208698,-1.653083,-0.084212,-42.086983,-1291.326538,-4.197217,0.000000
5.000000,-0.402908,-1291.370972,-0.022148,-0.162360,-4.123936,-1.792226,-0.091300,-41.239357,-1291.370972,-4.112532,0.000000
