Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.300000,-1.115265,-293.885651,-0.013094,-0.314963,-8.000052,-4.960946,-0.252723,-80.000526,-293.885651,-8.000140,0.000000
0.400000,-1.116379,-293.841156,-0.013107,-0.314963,-8.000052,-4.965901,-0.252975,-80.000526,-293.841156,-8.000140,0.000000
0.500000,-1.153610,-293.796692,-0.013094,-0.313458,-7.961843,-5.131515,-0.261412,-79.618431,-293.796692,-7.950058,0.000000
0.600000,-1.089569,-293.841156,-0.013146,-0.310124,-7.877141,-4.846645,-0.246900,-78.771408,-293.841156,-7.865373,0.000000
0.700000,-1.074295,-293.885651,-0.013129,-0.306779,-7.792188,-4.778703,-0.243439,-77.921883,-293.885651,-7.780688,0.000000
0.800000,-0.970413,-293.841156,-0.013142,-0.303444,-7.707477,-4.316614,-0.219899,-77.074768,-293.841156,-7.696004,0.000000
0.900000,-0.992752,-293.885651,-0.013116,-0.300108,-7.622749,-4.415982,-0.224961,-76.227486,-293.885651,-7.611319,0.000000
1.000000,-0.962952,-293.885651,-0.013116,-0.296773,-7.538030,-4.283423,-0.218208,-75.380302,-293.885651,-7.526634,0.000000
1.100000,-0.937637,-293.930115,-0.013133,-0.293438,-7.453320,-4.170819,-0.212472,-74.533195,-293.930115,-7.441950,0.000000
1.200000,-0.953278,-293.841156,-0.013142,-0.290104,-7.368635,-4.240390,-0.216016,-73.686348,-293.841156,-7.357265,0.000000
1.300000,-0.884384,-293.930115,-0.013142,-0.286770,-7.283959,-3.933937,-0.200404,-72.839592,-293.930115,-7.272581,0.000000
1.400000,-0.906357,-293.885651,-0.013107,-0.283434,-7.199230,-4.031676,-0.205383,-71.992302,-293.885651,-7.187714,0.000000
1.500000,-0.892578,-293.930115,-0.013111,-0.280098,-7.114485,-3.970386,-0.202261,-71.144852,-293.930115,-7.103029,0.000000
1.600000,-0.866882,-293.930115,-0.013146,-0.276763,-7.029784,-3.856085,-0.196438,-70.297836,-293.930115,-7.018345,0.000000
1.700000,-0.888107,-293.885651,-0.013124,-0.273428,-6.945064,-3.950499,-0.201248,-69.450645,-293.885651,-6.933660,0.000000
1.800000,-0.839706,-293.974609,-0.013150,-0.270093,-6.860371,-3.735201,-0.190280,-68.603714,-293.974609,-6.848976,0.000000
1.900000,-0.851242,-293.930115,-0.013120,-0.266758,-6.775651,-3.786514,-0.192894,-67.756516,-293.930115,-6.764291,0.000000
2.000000,-0.846786,-293.974609,-0.013124,-0.263423,-6.690933,-3.766695,-0.191885,-66.909325,-293.974609,-6.679607,0.000000
2.100000,-0.802094,-293.974609,-0.013137,-0.260088,-6.606230,-3.567890,-0.181757,-66.062309,-293.974609,-6.594922,0.000000
2.200000,-0.839706,-293.974609,-0.013129,-0.256752,-6.521502,-3.735201,-0.190280,-65.215027,-293.974609,-6.510056,0.000000
2.300000,-0.801727,-293.930115,-0.013120,-0.253417,-6.436800,-3.566261,-0.181674,-64.368004,-293.930115,-6.425371,0.000000
2.400000,-0.796143,-293.974609,-0.013142,-0.250082,-6.352090,-3.541419,-0.180408,-63.520901,-293.974609,-6.340686,0.000000
2.500000,-0.818481,-294.063568,-0.013116,-0.246747,-6.267362,-3.640787,-0.185471,-62.673622,-294.063568,-6.256001,0.000000
2.600000,-0.762619,-294.019073,-0.013129,-0.243412,-6.182660,-3.392299,-0.172812,-61.826599,-294.019073,-6.171317,0.000000
2.700000,-0.787201,-294.019073,-0.013129,-0.240077,-6.097958,-3.501645,-0.178382,-60.979584,-294.019073,-6.086632,0.000000
2.800000,-0.786087,-294.019073,-0.013124,-0.236742,-6.013256,-3.496690,-0.178130,-60.132565,-294.019073,-6.001948,0.000000
2.900000,-0.723145,-294.019073,-0.013129,-0.233408,-5.928563,-3.216707,-0.163867,-59.285633,-294.019073,-5.917263,0.000000
3.000000,-0.774918,-294.019073,-0.013124,-0.230073,-5.843853,-3.447006,-0.175599,-58.438526,-294.019073,-5.832578,0.000000
3.100000,-0.745117,-294.019073,-0.013137,-0.226738,-5.759133,-3.314447,-0.168846,-57.591331,-294.019073,-5.747712,0.000000
3.200000,-0.752945,-294.063568,-0.013133,-0.223403,-5.674440,-3.349266,-0.170620,-56.744400,-294.063568,-5.663027,0.000000
3.300000,-0.770813,-294.063568,-0.013129,-0.220068,-5.589729,-3.428747,-0.174669,-55.897293,-294.063568,-5.578342,0.000000
3.400000,-0.709381,-293.974609,-0.013124,-0.216734,-5.505045,-3.155485,-0.160748,-55.050449,-293.974609,-5.493658,0.000000
3.500000,-0.758896,-294.063568,-0.013124,-0.213398,-5.420317,-3.375737,-0.171968,-54.203171,-294.063568,-5.408974,0.000000
3.600000,-0.744751,-294.108063,-0.013133,-0.210064,-5.335615,-3.312818,-0.168763,-53.356148,-294.108063,-5.324289,0.000000
3.700000,-0.731720,-294.063568,-0.013133,-0.206730,-5.250930,-3.254853,-0.165810,-52.509300,-294.063568,-5.239604,0.000000
3.800000,-0.764114,-294.063568,-0.013107,-0.203394,-5.166220,-3.398951,-0.173151,-51.662197,-294.063568,-5.154919,0.000000
3.900000,-0.716446,-294.063568,-0.013103,-0.200059,-5.081491,-3.186911,-0.162349,-50.814919,-294.063568,-5.070235,0.000000
4.000000,-0.741776,-294.063568,-0.013133,-0.196724,-4.996789,-3.299582,-0.168089,-49.967896,-294.063568,-4.985368,0.000000
4.100000,-0.750702,-294.152527,-0.013124,-0.193388,-4.912062,-3.339289,-0.170111,-49.120617,-294.152527,-4.900684,0.000000
4.200000,-0.707504,-294.108063,-0.013129,-0.190054,-4.827360,-3.147136,-0.160323,-48.273598,-294.108063,-4.815999,0.000000
4.300000,-0.751450,-294.108063,-0.013129,-0.186719,-4.742666,-3.342615,-0.170281,-47.426662,-294.108063,-4.731315,0.000000
4.400000,-0.696335,-294.152527,-0.013111,-0.183385,-4.657973,-3.097452,-0.157792,-46.579735,-294.152527,-4.646630,0.000000
4.500000,-0.707504,-294.108063,-0.013137,-0.180049,-4.573254,-3.147136,-0.160323,-45.732540,-294.108063,-4.561945,0.000000
4.600000,-0.726501,-294.152527,-0.013107,-0.176716,-4.488587,-3.231640,-0.164628,-44.885868,-294.152527,-4.477261,0.000000
4.700000,-0.703049,-294.152527,-0.013137,-0.173381,-4.403876,-3.127317,-0.159313,-44.038761,-294.152527,-4.392576,0.000000
4.800000,-0.741394,-294.197021,-0.013124,-0.170046,-4.319174,-3.297885,-0.168002,-43.191742,-294.197021,-4.307710,0.000000
