Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.100000,-0.371643,-355.447266,-0.037566,-0.313067,-7.951904,-1.653151,-0.084216,-79.519035,-355.447266,-7.952051,0.000000
0.200000,-0.361206,-355.491760,-0.037596,-0.313067,-7.951904,-1.606725,-0.081850,-79.519035,-355.491760,-7.952051,0.000000
0.300000,-0.359375,-355.536255,-0.037588,-0.313067,-7.951904,-1.598580,-0.081436,-79.519035,-355.536255,-7.952051,0.000000
0.400000,-0.436096,-355.536255,-0.037609,-0.311760,-7.918715,-1.939853,-0.098821,-79.187149,-355.536255,-7.905612,0.000000
0.500000,-0.420410,-355.580719,-0.037640,-0.308383,-7.832938,-1.870078,-0.095266,-78.329384,-355.580719,-7.820927,0.000000
0.600000,-0.446106,-355.491760,-0.037670,-0.305041,-7.748036,-1.984378,-0.101089,-77.480362,-355.491760,-7.736242,0.000000
0.700000,-0.413696,-355.491760,-0.037601,-0.301704,-7.663283,-1.840213,-0.093745,-76.632828,-355.491760,-7.651557,0.000000
0.800000,-0.441650,-355.491760,-0.037614,-0.298371,-7.578615,-1.964559,-0.100079,-75.786156,-355.491760,-7.566873,0.000000
0.900000,-0.445740,-355.536255,-0.037596,-0.295035,-7.493878,-1.982749,-0.101006,-74.938782,-355.536255,-7.482188,0.000000
1.000000,-0.404053,-355.536255,-0.037622,-0.291700,-7.409177,-1.797316,-0.091560,-74.091774,-355.536255,-7.397321,0.000000
1.100000,-0.450562,-355.536255,-0.037618,-0.288365,-7.324483,-2.004198,-0.102099,-73.244835,-355.536255,-7.312637,0.000000
1.200000,-0.412231,-355.491760,-0.037622,-0.285035,-7.239885,-1.833697,-0.093413,-72.398857,-355.491760,-7.227952,0.000000
1.300000,-0.422668,-355.536255,-0.037614,-0.281698,-7.155132,-1.880123,-0.095778,-71.551323,-355.536255,-7.143268,0.000000
1.400000,-0.446472,-355.536255,-0.037644,-0.278363,-7.070430,-1.986007,-0.101172,-70.704300,-355.536255,-7.058584,0.000000
1.500000,-0.412231,-355.536255,-0.037622,-0.275029,-6.985727,-1.833697,-0.093413,-69.857277,-355.536255,-6.973899,0.000000
1.600000,-0.446106,-355.580719,-0.037622,-0.271691,-6.900939,-1.984378,-0.101089,-69.009392,-355.580719,-6.889214,0.000000
1.700000,-0.426758,-355.536255,-0.037627,-0.268357,-6.816263,-1.898314,-0.096705,-68.162636,-355.536255,-6.804530,0.000000
1.800000,-0.418579,-355.580719,-0.037609,-0.265022,-6.731553,-1.861933,-0.094851,-67.315529,-355.580719,-6.719663,0.000000
1.900000,-0.455444,-355.580719,-0.037609,-0.261686,-6.646816,-2.025918,-0.103205,-66.468163,-355.580719,-6.634978,0.000000
2.000000,-0.412964,-355.580719,-0.037592,-0.258352,-6.562140,-1.836955,-0.093579,-65.621407,-355.580719,-6.550293,0.000000
2.100000,-0.431580,-355.580719,-0.037592,-0.255015,-6.477386,-1.919762,-0.097797,-64.773857,-355.580719,-6.465610,0.000000
2.200000,-0.437927,-355.580719,-0.037644,-0.251683,-6.392745,-1.947998,-0.099236,-63.927452,-355.580719,-6.380925,0.000000
2.300000,-0.402161,-355.580719,-0.037631,-0.248347,-6.308017,-1.788900,-0.091131,-63.080173,-355.580719,-6.296240,0.000000
2.400000,-0.452087,-355.625214,-0.037622,-0.245012,-6.223298,-2.010985,-0.102444,-62.232975,-355.625214,-6.211555,0.000000
2.500000,-0.402161,-355.580719,-0.037644,-0.241679,-6.138648,-1.788900,-0.091131,-61.386478,-355.580719,-6.126871,0.000000
2.600000,-0.416687,-355.580719,-0.037618,-0.238344,-6.053937,-1.853516,-0.094423,-60.539371,-355.580719,-6.042187,0.000000
