Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.100000,-0.442017,-399.839264,-0.037579,-0.314962,-8.000035,-1.966188,-0.100162,-80.000359,-399.839264,-8.000027,0.000000
0.200000,-0.435669,-399.883759,-0.037575,-0.314962,-8.000035,-1.937952,-0.098724,-80.000359,-399.883759,-8.000027,0.000000
0.300000,-0.446106,-399.839264,-0.037566,-0.314962,-8.000035,-1.984378,-0.101089,-80.000359,-399.839264,-8.000027,0.000000
0.400000,-0.483337,-399.883759,-0.037790,-0.314731,-7.994173,-2.149992,-0.109526,-79.941727,-399.883759,-7.978900,0.000000
0.500000,-0.489685,-399.883759,-0.037657,-0.311274,-7.906365,-2.178228,-0.110964,-79.063652,-399.883759,-7.894216,0.000000
0.600000,-0.525818,-399.839264,-0.037631,-0.307920,-7.821161,-2.338955,-0.119152,-78.211617,-399.839264,-7.809531,0.000000
0.700000,-0.496399,-399.883759,-0.037657,-0.304587,-7.736511,-2.208093,-0.112486,-77.365112,-399.883759,-7.724846,0.000000
0.800000,-0.510559,-399.839264,-0.037614,-0.301244,-7.651610,-2.271080,-0.115694,-76.516106,-399.839264,-7.640162,0.000000
0.900000,-0.533630,-399.883759,-0.037596,-0.297914,-7.567012,-2.373706,-0.120922,-75.670120,-399.883759,-7.555478,0.000000
1.000000,-0.474060,-399.883759,-0.037605,-0.294580,-7.482327,-2.108724,-0.107424,-74.823273,-399.883759,-7.470794,0.000000
1.100000,-0.528809,-399.883759,-0.037609,-0.291241,-7.397513,-2.352258,-0.119830,-73.975128,-399.883759,-7.386109,0.000000
1.200000,-0.492310,-399.883759,-0.037618,-0.287912,-7.312958,-2.189902,-0.111559,-73.129585,-399.883759,-7.301424,0.000000
1.300000,-0.499023,-399.883759,-0.037627,-0.284572,-7.228135,-2.219767,-0.113080,-72.281349,-399.883759,-7.216557,0.000000
1.400000,-0.522095,-399.928223,-0.037609,-0.281238,-7.143433,-2.322393,-0.118308,-71.434326,-399.928223,-7.131873,0.000000
1.500000,-0.500122,-399.972717,-0.037605,-0.277905,-7.058783,-2.224654,-0.113329,-70.587830,-399.972717,-7.047188,0.000000
1.600000,-0.506470,-399.883759,-0.037601,-0.274565,-6.973951,-2.252890,-0.114768,-69.739510,-399.883759,-6.962503,0.000000
1.700000,-0.516479,-399.883759,-0.037635,-0.271235,-6.889370,-2.297415,-0.117036,-68.893700,-399.883759,-6.877819,0.000000
1.800000,-0.495667,-399.928223,-0.037592,-0.267896,-6.804564,-2.204835,-0.112320,-68.045647,-399.928223,-6.793135,0.000000
1.900000,-0.527649,-399.928223,-0.037627,-0.264561,-6.719854,-2.347100,-0.119567,-67.198540,-399.928223,-6.708450,0.000000
2.000000,-0.491943,-399.883759,-0.037592,-0.261230,-6.635247,-2.188273,-0.111476,-66.352470,-399.883759,-6.623765,0.000000
