Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.390610,-1280.072754,-0.002177,-0.314961,-8.000001,-1.737519,-0.088513,-80.000008,-1280.072754,-8.000088,0.000000
0.300000,-0.394714,-1280.072754,-0.002186,-0.314961,-8.000001,-1.755777,-0.089444,-80.000008,-1280.072754,-8.000088,0.000000
0.400000,-0.443481,-1280.028320,-0.002393,-0.314882,-7.998015,-1.972704,-0.100494,-79.980148,-1280.028320,-7.985882,0.000000
0.500000,-0.380188,-1280.117310,-0.002238,-0.311524,-7.912706,-1.691161,-0.086152,-79.127060,-1280.117310,-7.901198,0.000000
0.600000,-0.326935,-1280.072754,-0.002225,-0.308177,-7.827683,-1.454279,-0.074084,-78.276833,-1280.072754,-7.816331,0.000000
0.700000,-0.331406,-1280.072754,-0.002203,-0.304839,-7.742903,-1.474166,-0.075098,-77.429031,-1280.072754,-7.731646,0.000000
0.800000,-0.271820,-1280.028320,-0.002242,-0.301506,-7.658244,-1.209116,-0.061595,-76.582443,-1280.028320,-7.646962,0.000000
0.900000,-0.256561,-1280.117310,-0.002190,-0.298167,-7.573430,-1.141242,-0.058138,-75.734299,-1280.117310,-7.562277,0.000000
1.000000,-0.252457,-1280.117310,-0.002203,-0.294833,-7.488754,-1.122983,-0.057207,-74.887535,-1280.117310,-7.477593,0.000000
1.100000,-0.219315,-1280.161743,-0.002212,-0.291496,-7.404008,-0.975560,-0.049697,-74.040085,-1280.161743,-7.392908,0.000000
1.200000,-0.214859,-1280.117310,-0.002208,-0.288160,-7.319272,-0.955741,-0.048688,-73.192726,-1280.117310,-7.308223,0.000000
1.300000,-0.213364,-1280.072754,-0.002177,-0.284828,-7.234640,-0.949089,-0.048349,-72.346397,-1280.072754,-7.223539,0.000000
