Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.379807,-1280.250732,-0.002164,-0.314963,-8.000071,-1.689464,-0.086065,-80.000702,-1280.250732,-8.000071,0.000000
0.300000,-0.388748,-1280.161743,-0.002160,-0.314963,-8.000071,-1.729238,-0.088092,-80.000702,-1280.161743,-8.000071,0.000000
0.400000,-0.436035,-1280.206299,-0.002410,-0.314790,-7.995674,-1.939581,-0.098807,-79.956741,-1280.206299,-7.982040,0.000000
0.500000,-0.376083,-1280.161743,-0.002186,-0.311374,-7.908890,-1.672902,-0.085222,-79.088898,-1280.161743,-7.897356,0.000000
0.600000,-0.339966,-1280.206299,-0.002190,-0.308022,-7.823763,-1.512244,-0.077037,-78.237633,-1280.206299,-7.812672,0.000000
0.700000,-0.307938,-1280.206299,-0.002212,-0.304686,-7.739035,-1.369775,-0.069780,-77.390350,-1280.206299,-7.727987,0.000000
0.800000,-0.259537,-1280.161743,-0.002195,-0.301353,-7.654377,-1.154477,-0.058812,-76.543770,-1280.161743,-7.643302,0.000000
0.900000,-0.266617,-1280.206299,-0.002220,-0.298018,-7.569649,-1.185971,-0.060416,-75.696487,-1280.206299,-7.558618,0.000000
1.000000,-0.251709,-1280.161743,-0.002190,-0.294682,-7.484930,-1.119658,-0.057038,-74.849297,-1280.161743,-7.473751,0.000000
1.100000,-0.220444,-1280.161743,-0.002212,-0.291349,-7.400254,-0.980583,-0.049953,-74.002541,-1280.161743,-7.389066,0.000000
1.200000,-0.238678,-1280.206299,-0.002199,-0.288014,-7.315552,-1.061693,-0.054085,-73.155518,-1280.206299,-7.304381,0.000000
1.300000,-0.189529,-1280.250732,-0.002195,-0.284680,-7.230876,-0.843069,-0.042948,-72.308762,-1280.250732,-7.219697,0.000000
1.400000,-0.197357,-1280.206299,-0.002208,-0.281343,-7.146122,-0.877889,-0.044722,-71.461220,-1280.206299,-7.135013,0.000000
1.500000,-0.186172,-1280.250732,-0.002177,-0.278009,-7.061429,-0.828137,-0.042187,-70.614288,-1280.250732,-7.050328,0.000000
1.600000,-0.151550,-1280.206299,-0.002208,-0.274673,-6.976692,-0.674129,-0.034342,-69.766922,-1280.206299,-6.965643,0.000000
1.700000,-0.170914,-1280.161743,-0.002186,-0.271339,-6.891998,-0.760262,-0.038730,-68.919983,-1280.161743,-6.880959,0.000000
1.800000,-0.147079,-1280.206299,-0.002173,-0.268005,-6.807323,-0.654242,-0.033329,-68.073227,-1280.206299,-6.796275,0.000000
1.900000,-0.151550,-1280.250732,-0.002182,-0.264667,-6.722552,-0.674129,-0.034342,-67.225517,-1280.250732,-6.711407,0.000000
2.000000,-0.151550,-1280.295166,-0.002199,-0.261333,-6.637849,-0.674129,-0.034342,-66.378494,-1280.295166,-6.626723,0.000000
2.100000,-0.125107,-1280.206299,-0.002195,-0.257999,-6.553165,-0.556503,-0.028350,-65.531647,-1280.206299,-6.542038,0.000000
2.200000,-0.137024,-1280.206299,-0.002182,-0.254662,-6.468420,-0.609513,-0.031050,-64.684196,-1280.206299,-6.457354,0.000000
2.300000,-0.119904,-1280.206299,-0.002186,-0.251328,-6.383736,-0.533358,-0.027171,-63.837357,-1280.206299,-6.372669,0.000000
2.400000,-0.102020,-1280.206299,-0.002208,-0.247991,-6.298981,-0.453809,-0.023118,-62.989811,-1280.206299,-6.287985,0.000000
2.500000,-0.120270,-1280.206299,-0.002169,-0.244656,-6.214262,-0.534987,-0.027254,-62.142620,-1280.206299,-6.203300,0.000000
2.600000,-0.090103,-1280.206299,-0.002216,-0.241322,-6.129586,-0.400799,-0.020418,-61.295860,-1280.206299,-6.118616,0.000000
2.700000,-0.117661,-1280.161743,-0.002203,-0.237987,-6.044858,-0.523380,-0.026662,-60.448582,-1280.161743,-6.033749,0.000000
2.800000,-0.106857,-1280.250732,-0.002203,-0.234652,-5.960165,-0.475325,-0.024214,-59.601650,-1280.250732,-5.949064,0.000000
2.900000,-0.084152,-1280.206299,-0.002195,-0.231316,-5.875437,-0.374328,-0.019069,-58.754372,-1280.206299,-5.864380,0.000000
