Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.100000,-0.449081,-1277.759766,-0.002173,-0.314961,-8.000010,-1.997614,-0.101763,-80.000099,-1277.759766,-8.000088,0.000000
0.200000,-0.436783,-1277.759766,-0.002164,-0.314961,-8.000010,-1.942907,-0.098976,-80.000099,-1277.759766,-8.000088,0.000000
0.300000,-0.448700,-1277.670898,-0.002173,-0.314961,-8.000010,-1.995917,-0.101677,-80.000099,-1277.670898,-8.000088,0.000000
0.400000,-0.465088,-1277.715332,-0.002229,-0.313633,-7.966266,-2.068814,-0.105390,-79.662659,-1277.715332,-7.954558,0.000000
0.500000,-0.434174,-1277.670898,-0.002220,-0.310271,-7.880878,-1.931301,-0.098385,-78.808784,-1277.670898,-7.869691,0.000000
0.600000,-0.354858,-1277.670898,-0.002169,-0.306936,-7.796185,-1.578489,-0.080412,-77.961853,-1277.670898,-7.785007,0.000000
0.700000,-0.346664,-1277.715332,-0.002208,-0.303601,-7.711458,-1.542040,-0.078555,-77.114578,-1277.715332,-7.700323,0.000000
0.800000,-0.309067,-1277.670898,-0.002220,-0.300269,-7.626825,-1.374798,-0.070036,-76.268250,-1277.670898,-7.615638,0.000000
0.900000,-0.281876,-1277.670898,-0.002208,-0.296933,-7.542097,-1.253845,-0.063874,-75.420975,-1277.670898,-7.530953,0.000000
1.000000,-0.304214,-1277.715332,-0.002212,-0.293598,-7.457395,-1.353214,-0.068936,-74.573952,-1277.715332,-7.446269,0.000000
1.100000,-0.260651,-1277.715332,-0.002212,-0.290266,-7.372754,-1.159432,-0.059064,-73.727547,-1277.715332,-7.361584,0.000000
1.200000,-0.266235,-1277.715332,-0.002208,-0.286930,-7.288017,-1.184274,-0.060330,-72.880173,-1277.715332,-7.276899,0.000000
1.300000,-0.255447,-1277.715332,-0.002238,-0.283599,-7.203402,-1.136287,-0.057885,-72.034019,-1277.715332,-7.192033,0.000000
1.400000,-0.214859,-1277.715332,-0.002208,-0.280262,-7.118665,-0.955741,-0.048688,-71.186653,-1277.715332,-7.107348,0.000000
1.500000,-0.239059,-1277.715332,-0.002199,-0.276926,-7.033912,-1.063390,-0.054172,-70.339119,-1277.715332,-7.022664,0.000000
1.600000,-0.199951,-1277.759766,-0.002203,-0.273593,-6.949262,-0.889427,-0.045310,-69.492615,-1277.759766,-6.937979,0.000000
1.700000,-0.208893,-1277.715332,-0.002238,-0.270256,-6.864491,-0.929202,-0.047336,-68.644905,-1277.715332,-6.853294,0.000000
1.800000,-0.212616,-1277.626343,-0.002203,-0.266922,-6.779823,-0.945763,-0.048179,-67.798233,-1277.626343,-6.768610,0.000000
1.900000,-0.179474,-1277.715332,-0.002195,-0.263588,-6.695130,-0.798340,-0.040669,-66.951302,-1277.715332,-6.683925,0.000000
2.000000,-0.202194,-1277.670898,-0.002190,-0.260251,-6.610367,-0.899405,-0.045818,-66.103676,-1277.670898,-6.599240,0.000000
2.100000,-0.178360,-1277.715332,-0.002212,-0.256917,-6.525700,-0.793385,-0.040417,-65.257004,-1277.715332,-6.514556,0.000000
2.200000,-0.174637,-1277.670898,-0.002233,-0.253584,-6.441033,-0.776823,-0.039573,-64.410332,-1277.670898,-6.429689,0.000000
2.300000,-0.172028,-1277.715332,-0.002164,-0.250249,-6.356330,-0.765217,-0.038982,-63.563305,-1277.715332,-6.345005,0.000000
2.400000,-0.150436,-1277.715332,-0.002242,-0.246917,-6.271681,-0.669175,-0.034089,-62.716812,-1277.715332,-6.260320,0.000000
2.500000,-0.158249,-1277.715332,-0.002220,-0.243577,-6.186857,-0.703926,-0.035860,-61.868576,-1277.715332,-6.175635,0.000000
2.600000,-0.160110,-1277.670898,-0.002208,-0.240246,-6.102242,-0.712207,-0.036282,-61.022423,-1277.670898,-6.090951,0.000000
2.700000,-0.134415,-1277.670898,-0.002220,-0.236910,-6.017514,-0.597906,-0.030459,-60.175144,-1277.670898,-6.006266,0.000000
2.800000,-0.146332,-1277.670898,-0.002190,-0.233573,-5.932760,-0.650916,-0.033159,-59.327602,-1277.670898,-5.921582,0.000000
2.900000,-0.130325,-1277.626343,-0.002212,-0.230242,-5.848136,-0.579716,-0.029532,-58.481365,-1277.626343,-5.836897,0.000000
3.000000,-0.123245,-1277.626343,-0.002220,-0.226904,-5.763374,-0.548222,-0.027928,-57.633739,-1277.626343,-5.752213,0.000000
3.100000,-0.139267,-1277.670898,-0.002190,-0.223571,-5.678698,-0.619490,-0.031558,-56.786983,-1277.670898,-5.667346,0.000000
3.200000,-0.102768,-1277.715332,-0.002182,-0.220237,-5.594022,-0.457135,-0.023288,-55.940220,-1277.715332,-5.582661,0.000000
3.300000,-0.132935,-1277.759766,-0.002208,-0.216899,-5.509242,-0.591322,-0.030123,-55.092419,-1277.759766,-5.497977,0.000000
3.400000,-0.121765,-1277.715332,-0.002190,-0.213566,-5.424583,-0.541638,-0.027592,-54.245834,-1277.715332,-5.413292,0.000000
3.500000,-0.107986,-1277.670898,-0.002203,-0.210231,-5.339855,-0.480348,-0.024470,-53.398556,-1277.670898,-5.328608,0.000000
3.600000,-0.135162,-1277.626343,-0.002203,-0.206894,-5.255102,-0.601232,-0.030628,-52.551018,-1277.626343,-5.243923,0.000000
3.700000,-0.087875,-1277.715332,-0.002195,-0.203561,-5.170452,-0.390889,-0.019913,-51.704517,-1277.715332,-5.159239,0.000000
3.800000,-0.116913,-1277.715332,-0.002195,-0.200225,-5.085707,-0.520054,-0.026493,-50.857067,-1277.715332,-5.074554,0.000000
3.900000,-0.105377,-1277.759766,-0.002203,-0.196892,-5.001057,-0.468741,-0.023879,-50.010567,-1277.759766,-4.989687,0.000000
4.000000,-0.080429,-1277.670898,-0.002212,-0.193557,-4.916346,-0.357766,-0.018225,-49.163460,-1277.670898,-4.905003,0.000000
4.100000,-0.122498,-1277.715332,-0.002225,-0.190219,-4.831566,-0.544896,-0.027758,-48.315659,-1277.715332,-4.820318,0.000000
4.200000,-0.092712,-1277.670898,-0.002208,-0.186886,-4.746916,-0.412405,-0.021009,-47.469162,-1277.670898,-4.735633,0.000000
4.300000,-0.084152,-1277.759766,-0.002238,-0.183551,-4.662188,-0.374328,-0.019069,-46.621883,-1277.759766,-4.650949,0.000000
4.400000,-0.121384,-1277.715332,-0.002182,-0.180217,-4.577503,-0.539941,-0.027506,-45.775036,-1277.715332,-4.566264,0.000000
4.500000,-0.087875,-1277.759766,-0.002220,-0.176883,-4.492828,-0.390889,-0.019913,-44.928276,-1277.759766,-4.481580,0.000000
4.600000,-0.106491,-1277.670898,-0.002173,-0.173546,-4.408065,-0.473696,-0.024131,-44.080650,-1277.670898,-4.396895,0.000000
4.700000,-0.100159,-1277.715332,-0.002177,-0.170213,-4.323398,-0.445528,-0.022696,-43.233978,-1277.715332,-4.312210,0.000000
4.800000,-0.100159,-1277.759766,-0.002212,-0.166877,-4.238687,-0.445528,-0.022696,-42.386871,-1277.759766,-4.227344,0.000000
4.900000,-0.112823,-1277.670898,-0.002195,-0.163541,-4.153942,-0.501864,-0.025566,-41.539417,-1277.670898,-4.142659,0.000000
5.000000,-0.091599,-1277.715332,-0.002251,-0.160208,-4.069292,-0.407451,-0.020757,-40.692921,-1277.715332,-4.057974,0.000000
5.100000,-0.107605,-1277.626343,-0.002208,-0.156871,-3.984529,-0.478651,-0.024384,-39.845291,-1277.626343,-3.973290,0.000000
5.200000,-0.101273,-1277.670898,-0.002251,-0.153539,-3.899888,-0.450483,-0.022949,-38.998878,-1277.670898,-3.888606,0.000000
5.300000,-0.080429,-1277.715332,-0.002216,-0.150203,-3.815169,-0.357766,-0.018225,-38.151688,-1277.715332,-3.803921,0.000000
5.400000,-0.113190,-1277.670898,-0.002225,-0.146867,-3.730423,-0.503493,-0.025649,-37.304234,-1277.670898,-3.719236,0.000000
5.500000,-0.096436,-1277.670898,-0.002238,-0.143533,-3.645747,-0.428967,-0.021853,-36.457474,-1277.670898,-3.634552,0.000000
5.600000,-0.076324,-1277.715332,-0.002225,-0.140197,-3.561002,-0.339508,-0.017295,-35.610020,-1277.715332,-3.549685,0.000000
5.700000,-0.093079,-1277.759766,-0.002233,-0.136863,-3.476318,-0.414034,-0.021092,-34.763176,-1277.759766,-3.465000,0.000000
5.800000,-0.081543,-1277.715332,-0.002203,-0.133530,-3.391650,-0.362721,-0.018478,-33.916504,-1277.715332,-3.380316,0.000000
5.900000,-0.094940,-1277.670898,-0.002186,-0.130192,-3.306888,-0.422315,-0.021514,-33.068878,-1277.670898,-3.295631,0.000000
6.000000,-0.079315,-1277.715332,-0.002208,-0.126860,-3.222246,-0.352812,-0.017973,-32.222466,-1277.715332,-3.210947,0.000000
6.100000,-0.067017,-1277.715332,-0.002212,-0.123524,-3.137501,-0.298105,-0.015186,-31.375011,-1277.715332,-3.126262,0.000000
6.200000,-0.100159,-1277.715332,-0.002203,-0.120188,-3.052773,-0.445528,-0.022696,-30.527733,-1277.715332,-3.041578,0.000000
6.300000,-0.077820,-1277.626343,-0.002203,-0.116855,-2.968106,-0.346160,-0.017634,-29.681059,-1277.626343,-2.956893,0.000000
6.400000,-0.078934,-1277.715332,-0.002229,-0.113518,-2.883361,-0.351115,-0.017887,-28.833607,-1277.715332,-2.872208,0.000000
6.500000,-0.092712,-1277.670898,-0.002220,-0.110185,-2.798694,-0.412405,-0.021009,-27.986937,-1277.670898,-2.787342,0.000000
6.600000,-0.072983,-1277.670898,-0.002242,-0.106851,-2.714009,-0.324644,-0.016538,-27.140089,-1277.670898,-2.702657,0.000000
6.700000,-0.095322,-1277.715332,-0.002238,-0.103513,-2.629229,-0.424012,-0.021600,-26.292288,-1277.715332,-2.617972,0.000000
6.800000,-0.070740,-1277.715332,-0.002169,-0.100181,-2.544587,-0.314666,-0.016030,-25.445875,-1277.715332,-2.533288,0.000000
6.900000,-0.087128,-1277.670898,-0.002216,-0.096844,-2.459834,-0.387563,-0.019743,-24.598339,-1277.670898,-2.448603,0.000000
7.000000,-0.088989,-1277.670898,-0.002186,-0.093510,-2.375149,-0.395844,-0.020165,-23.751492,-1277.670898,-2.363919,0.000000
7.100000,-0.066269,-1277.715332,-0.002242,-0.090175,-2.290456,-0.294779,-0.015017,-22.904560,-1277.715332,-2.279234,0.000000
7.200000,-0.083405,-1277.715332,-0.002169,-0.086838,-2.205685,-0.371002,-0.018900,-22.056847,-1277.715332,-2.194549,0.000000
7.300000,-0.069260,-1277.670898,-0.002190,-0.083505,-2.121035,-0.308082,-0.015694,-21.210346,-1277.670898,-2.109865,0.000000
7.400001,-0.055481,-1277.715332,-0.002208,-0.080170,-2.036315,-0.246792,-0.012572,-20.363155,-1277.715332,-2.024998,0.000000
7.500000,-0.086014,-1277.715332,-0.002190,-0.076834,-1.951579,-0.382608,-0.019491,-19.515789,-1277.715332,-1.940313,0.000000
7.600000,-0.068512,-1277.715332,-0.002190,-0.073502,-1.866946,-0.304756,-0.015525,-18.669464,-1277.715332,-1.855629,0.000000
7.700000,-0.083771,-1277.626343,-0.002199,-0.070164,-1.782166,-0.372631,-0.018983,-17.821663,-1277.626343,-1.770944,0.000000
7.800000,-0.072983,-1277.626343,-0.002199,-0.066831,-1.697499,-0.324644,-0.016538,-16.974989,-1277.626343,-1.686260,0.000000
7.900001,-0.055099,-1277.715332,-0.002238,-0.063496,-1.612806,-0.245095,-0.012486,-16.128057,-1277.715332,-1.601575,0.000000
8.000000,0.043198,-1277.715332,-0.002164,-0.060159,-1.528034,0.192153,0.009789,-15.280344,-1277.715332,-1.516891,0.000000
8.100000,0.064804,-1277.715332,-0.002156,-0.056827,-1.443411,0.288263,0.014685,-14.434106,-1277.715332,-1.432206,0.000000
8.200001,0.081558,-1277.670898,-0.002203,-0.053490,-1.358657,0.362789,0.018481,-13.586566,-1277.670898,-1.347339,0.000000
8.300000,0.078949,-1277.715332,-0.002255,-0.050155,-1.273929,0.351183,0.017890,-12.739286,-1277.715332,-1.262655,0.000000
8.400001,0.143005,-1277.670898,-0.002255,-0.046822,-1.189279,0.636120,0.032405,-11.892787,-1277.670898,-1.177970,0.000000
8.500000,0.124374,-1277.715332,-0.002233,-0.043484,-1.104499,0.553245,0.028184,-11.044986,-1277.715332,-1.093285,0.000000
8.600000,0.137039,-1277.715332,-0.002255,-0.040152,-1.019857,0.609581,0.031054,-10.198573,-1277.715332,-1.008601,0.000000
8.700001,0.112839,-1277.715332,-0.002169,-0.039409,-1.000995,0.501932,0.025570,-10.009953,-1277.715332,-0.999868,0.000000
8.800000,0.170929,-1277.759766,-0.002225,-0.039361,-0.999772,0.760330,0.038733,-9.997725,-1277.759766,-0.999868,0.000000
8.810000,0.179489,-1277.626343,-0.002203,-0.039361,-0.999772,0.798408,0.040673,-9.997725,-1277.626343,-0.999868,0.000000
8.820001,0.169815,-1277.759766,-0.002195,-0.039361,-0.999772,0.755375,0.038481,-9.997725,-1277.759766,-0.999868,0.000000
8.830001,0.172791,-1277.581909,-0.002156,-0.039361,-0.999772,0.768611,0.039155,-9.997725,-1277.581909,-0.999868,0.000000
8.840000,0.170181,-1277.670898,-0.002156,-0.039361,-0.999772,0.757004,0.038564,-9.997725,-1277.670898,-0.999868,0.000000
8.850000,0.167572,-1277.626343,-0.002177,-0.039361,-0.999772,0.745398,0.037972,-9.997725,-1277.626343,-0.999868,0.000000
8.860001,0.172791,-1277.670898,-0.002164,-0.039361,-0.999772,0.768611,0.039155,-9.997725,-1277.670898,-0.999868,0.000000
8.870001,0.175400,-1277.759766,-0.002173,-0.039361,-0.999772,0.780217,0.039746,-9.997725,-1277.759766,-0.999868,0.000000
8.880000,0.168320,-1277.626343,-0.002208,-0.039361,-0.999772,0.748723,0.038142,-9.997725,-1277.626343,-0.999868,0.000000
8.890000,0.180984,-1277.715332,-0.002208,-0.039361,-0.999772,0.805059,0.041012,-9.997725,-1277.715332,-0.999868,0.000000
8.900001,0.168320,-1277.759766,-0.002190,-0.039361,-0.999772,0.748723,0.038142,-9.997725,-1277.759766,-0.999868,0.000000
8.910001,0.175766,-1277.670898,-0.002216,-0.039361,-0.999772,0.781846,0.039829,-9.997725,-1277.670898,-0.999868,0.000000
8.920000,0.177261,-1277.715332,-0.002160,-0.039361,-0.999772,0.788498,0.040168,-9.997725,-1277.715332,-0.999868,0.000000
8.930000,0.169434,-1277.581909,-0.002156,-0.039361,-0.999772,0.753678,0.038394,-9.997725,-1277.581909,-0.999868,0.000000
8.940001,0.164597,-1277.715332,-0.002208,-0.039361,-0.999772,0.732162,0.037298,-9.997725,-1277.715332,-0.999868,0.000000
8.950001,0.157516,-1277.670898,-0.002203,-0.039361,-0.999772,0.700668,0.035694,-9.997725,-1277.670898,-0.999868,0.000000
8.960000,0.163483,-1277.581909,-0.002220,-0.039361,-0.999772,0.727207,0.037046,-9.997725,-1277.581909,-0.999868,0.000000
8.970000,0.170929,-1277.715332,-0.002212,-0.039361,-0.999772,0.760330,0.038733,-9.997725,-1277.715332,-0.999868,0.000000
8.980000,0.168320,-1277.537354,-0.002147,-0.039361,-0.999772,0.748723,0.038142,-9.997725,-1277.537354,-0.999868,0.000000
8.990001,0.166092,-1277.670898,-0.002195,-0.039361,-0.999772,0.738814,0.037637,-9.997725,-1277.670898,-0.999868,0.000000
9.000000,0.166458,-1277.715332,-0.002229,-0.039361,-0.999772,0.740443,0.037720,-9.997725,-1277.715332,-0.999868,0.000000
9.010000,0.173538,-1277.581909,-0.002195,-0.039361,-0.999772,0.771936,0.039324,-9.997725,-1277.581909,-0.999868,0.000000
9.020000,0.170547,-1277.670898,-0.002212,-0.039361,-0.999772,0.758633,0.038647,-9.997725,-1277.670898,-0.999868,0.000000
9.030001,0.168320,-1277.581909,-0.002203,-0.039361,-0.999772,0.748723,0.038142,-9.997725,-1277.581909,-0.999816,0.000000
9.040000,0.170181,-1277.670898,-0.002182,-0.039361,-0.999772,0.757004,0.038564,-9.997725,-1277.670898,-0.999643,0.000000
9.050000,0.164597,-1277.670898,-0.002156,-0.039361,-0.999764,0.732162,0.037298,-9.997638,-1277.670898,-0.999486,0.000000
9.060000,0.131088,-1277.626343,-0.002195,-0.039360,-0.999755,0.583110,0.029705,-9.997550,-1277.626343,-0.999313,0.000000
9.070001,0.157516,-1277.759766,-0.002177,-0.039360,-0.999755,0.700668,0.035694,-9.997550,-1277.759766,-0.999157,0.000000
9.080001,0.141144,-1277.670898,-0.002208,-0.039360,-0.999747,0.627839,0.031984,-9.997467,-1277.670898,-0.998983,0.000000
9.090000,0.138535,-1277.670898,-0.002190,-0.039357,-0.999660,0.616232,0.031392,-9.996596,-1277.670898,-0.998810,0.000000
9.100000,0.134811,-1277.715332,-0.002186,-0.039350,-0.999495,0.599671,0.030549,-9.994950,-1277.715332,-0.998654,0.000000
9.110001,0.153427,-1277.581909,-0.002147,-0.039343,-0.999304,0.682478,0.034767,-9.993042,-1277.581909,-0.998480,0.000000
9.120001,0.143738,-1277.670898,-0.002169,-0.039334,-0.999087,0.639378,0.032571,-9.990873,-1277.670898,-0.998324,0.000000
9.130000,0.138535,-1277.626343,-0.002177,-0.039326,-0.998870,0.616232,0.031392,-9.988705,-1277.626343,-0.998151,0.000000
9.140000,0.149704,-1277.581909,-0.002182,-0.039318,-0.998671,0.665917,0.033923,-9.986711,-1277.581909,-0.997977,0.000000
9.150001,0.150070,-1277.670898,-0.002212,-0.039311,-0.998489,0.667546,0.034006,-9.984890,-1277.670898,-0.997821,0.000000
9.160001,0.161987,-1277.626343,-0.002195,-0.039304,-0.998324,0.720556,0.036707,-9.983243,-1277.626343,-0.997648,0.000000
9.170000,0.154175,-1277.759766,-0.002199,-0.039297,-0.998151,0.685804,0.034937,-9.981510,-1277.759766,-0.997474,0.000000
9.180000,0.161240,-1277.581909,-0.002177,-0.039291,-0.997995,0.717230,0.036537,-9.979947,-1277.581909,-0.997318,0.000000
9.190001,0.159378,-1277.670898,-0.002169,-0.039285,-0.997839,0.708949,0.036116,-9.978387,-1277.670898,-0.997145,0.000000
9.200001,0.151566,-1277.626343,-0.002169,-0.039279,-0.997691,0.674197,0.034345,-9.976912,-1277.626343,-0.996989,0.000000
9.210000,0.134064,-1277.581909,-0.002195,-0.039274,-0.997553,0.596345,0.030379,-9.975526,-1277.581909,-0.996815,0.000000
9.220000,0.102036,-1277.670898,-0.002195,-0.039268,-0.997396,0.453877,0.023122,-9.973963,-1277.670898,-0.996642,0.000000
9.230000,0.108368,-1277.581909,-0.002208,-0.039262,-0.997266,0.482045,0.024557,-9.972661,-1277.581909,-0.996486,0.000000
9.240001,0.105011,-1277.581909,-0.002156,-0.039258,-0.997154,0.467112,0.023796,-9.971537,-1277.581909,-0.996312,0.000000
9.250000,0.119171,-1277.715332,-0.002160,-0.039252,-0.997006,0.530100,0.027005,-9.970060,-1277.715332,-0.996156,0.000000
9.260000,0.125504,-1277.626343,-0.002164,-0.039245,-0.996824,0.558268,0.028440,-9.968240,-1277.626343,-0.995983,0.000000
9.270000,0.124756,-1277.759766,-0.002199,-0.039237,-0.996616,0.554942,0.028270,-9.966158,-1277.759766,-0.995809,0.000000
9.280001,0.130341,-1277.626343,-0.002225,-0.039229,-0.996416,0.579784,0.029536,-9.964164,-1277.626343,-0.995653,0.000000
9.290001,0.137787,-1277.670898,-0.002195,-0.039223,-0.996252,0.612907,0.031223,-9.962517,-1277.670898,-0.995480,0.000000
9.300000,0.130707,-1277.715332,-0.002186,-0.039217,-0.996104,0.581413,0.029619,-9.961041,-1277.715332,-0.995324,0.000000
9.310000,0.139648,-1277.626343,-0.002212,-0.039212,-0.995983,0.621187,0.031645,-9.959826,-1277.626343,-0.995150,0.000000
9.320001,0.154907,-1277.759766,-0.002190,-0.039207,-0.995870,0.689062,0.035102,-9.958702,-1277.759766,-0.994977,0.000000
9.330001,0.162735,-1277.581909,-0.002195,-0.039203,-0.995749,0.723881,0.036876,-9.957487,-1277.581909,-0.994821,0.000000
9.340000,0.159012,-1277.670898,-0.002151,-0.039198,-0.995618,0.707320,0.036033,-9.956185,-1277.670898,-0.994647,0.000000
9.350000,0.151566,-1277.715332,-0.002203,-0.039193,-0.995506,0.674197,0.034345,-9.955057,-1277.715332,-0.994491,0.000000
9.360001,0.140762,-1277.581909,-0.002208,-0.039188,-0.995367,0.626142,0.031897,-9.953672,-1277.581909,-0.994318,0.000000
9.370001,0.142624,-1277.715332,-0.002225,-0.039181,-0.995185,0.634423,0.032319,-9.951848,-1277.715332,-0.994144,0.000000
9.380000,0.130707,-1277.626343,-0.002203,-0.039173,-0.994994,0.581413,0.029619,-9.949940,-1277.626343,-0.993988,0.000000
9.390000,0.142258,-1277.715332,-0.002190,-0.039166,-0.994821,0.632794,0.032236,-9.948207,-1277.715332,-0.993815,0.000000
9.400001,0.140762,-1277.626343,-0.002169,-0.039160,-0.994665,0.626142,0.031897,-9.946648,-1277.626343,-0.993659,0.000000
9.410001,0.138901,-1277.581909,-0.002160,-0.039155,-0.994526,0.617861,0.031475,-9.945258,-1277.581909,-0.993485,0.000000
