date,name,Trial,Thickness,Elastic Modulus,Yield Strength,Changepoint,Slope Plateau,Slope Densification,Creep Strain,Toe Region,Strain at 50 bar,Strain at 80 bar,Strain at 150 bar,Strain at 500 bar,Good Fit,Good Fit Score,Good Fit Breakdown,Average Standard Deviation,CV,mixing_temp,bath_temp,weight_percent,volume,pullcast_speed,nitrogen,coupon_to_bath_wait_time,nips_bath_wait_time
"2026-08-10
16:03:51",21-0add-5deg-300s-N2-1800s_run2 | rep 1,sample 5,88.60955739239697,334.61669862384343,124.69395378783828,,-141.62716308715204,31.33162503235864,0.1970030452864062,0.0677810351124601,0.6930771609169275,0.4054442839594756,,,False,50.0,"{""elastic_r2"": {""pts"": 19, ""max"": 30, ""note"": ""NRMSE-score=0.634 (RMSE=53.80, range=146.90)""}, ""plateau_r2_start"": {""pts"": 0, ""max"": 15, ""note"": ""R\u00b2(first 40%)=-4412.097""}, ""densification_r2"": {""pts"": 0, ""max"": 15, ""note"": ""R\u00b2=-0.077""}, ""yield_accuracy"": {""pts"": 20, ""max"": 25, ""note"": ""elastic tail undershoots data by 28.5% of elastic range""}, ""junction_continuity"": {""pts"": 11, ""max"": 15, ""note"": ""gap=4.0%""}, ""plateau_r2_full_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""R\u00b2(full)=0.662""}, ""elastic_modulus_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""E=334.6 bar ok""}, ""bp1_accuracy_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""GAM already flat at bp1 \u2014 ok | plateau spans -485% of remaining stress \u2014 ok""}, ""changepoint_curvature_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""d2_norm=1.10, linear_stretch=100%""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=-0.42 \u2014 good separation""}, ""_score_final"": {""pts"": 50, ""max"": 100, ""note"": ""no catastrophic applied""}}",66.93482112839935,1.4132155987448338,60,5,,,1,True,300,1800
"2026-08-10
16:03:51",21-0add-5deg-300s-N2-1800s_run2 | rep 2,sample 6,78.0400886616751,0.9568757694364592,1.3213039552541712,,,,0.1372255962256909,0.0813975364996311,,,,,False,0.0,,58.457302862993686,1.4132155987448338,60,5,,,1,True,300,1800
"2026-08-10
16:03:51",21-0add-5deg-300s-N2-1800s_run2 | rep 3,sample 7,-5.257800000000003,,,,,,,,,,,,False,,,68.21915032842725,1.4132155987448338,60,5,,,1,True,300,1800
"2026-08-10
16:03:51",21-0add-5deg-300s-N2-1800s_run2 | rep 4,sample 8,77.08900000000003,226.2115490681025,26.03676839633648,,-2.391654408097072,-547.197140734401,0.2701812191103788,0.0,,,,,False,16.0,"{""elastic_r2"": {""pts"": 22, ""max"": 30, ""note"": ""NRMSE-score=0.747 (RMSE=36.74, range=145.08)""}, ""plateau_r2_start"": {""pts"": 0, ""max"": 15, ""note"": ""R\u00b2(first 40%)=-6783.662""}, ""densification_r2"": {""pts"": 0, ""max"": 15, ""note"": ""R\u00b2=0.000""}, ""yield_accuracy"": {""pts"": 20, ""max"": 25, ""note"": ""elastic tail undershoots data by 25.8% of elastic range""}, ""junction_continuity"": {""pts"": 0, ""max"": 15, ""note"": ""gap=23.8%""}, ""plateau_r2_full_penalty"": {""pts"": -10, ""max"": 0, ""note"": ""R\u00b2(full)=-0.004""}, ""elastic_modulus_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""E=226.2 bar ok""}, ""bp1_accuracy_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""GAM already flat at bp1 \u2014 ok | plateau spans -1% of remaining stress \u2014 ok""}, ""slope_ratio_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""plateau/elastic slope ratio=-0.01 \u2014 good separation""}, ""catastrophic_slope_ordering"": {""pts"": 0, ""max"": 0, ""note"": ""densif=-547.2 <= plateau=-2.4""}, ""_score_final"": {""pts"": 16, ""max"": 100, ""note"": ""after catastrophic halving""}}",65.80702061549712,1.4132155987448338,60,5,,,1,True,300,1800
"2026-08-10
18:20:38",21-2add-60degMix-15deg-30s-NoN2-1800s | rep 1,sample 13,74.57439999999998,-62.85330361806947,72.75963227761136,,,,0.3845460477380766,-0.5577240939438386,-0.4799837468353886,-0.4953440164582506,,,False,0.0,,66.96833346976592,,60,15,,,5,False,30,1800
"2026-08-10
18:20:38",21-2add-60degMix-15deg-30s-NoN2-1800s | rep 2,sample 14,-0.0,,,,,,,,,,,,False,,,66.89468761301349,,60,15,,,5,False,30,1800
"2026-08-10
18:20:38",21-2add-60degMix-15deg-30s-NoN2-1800s | rep 3,sample 15,-0.7619999999999436,,,,,,,,,,,,False,,,67.12975659799936,,60,15,,,5,False,30,1800
"2026-08-10
18:20:38",21-2add-60degMix-15deg-30s-NoN2-1800s | rep 4,sample 16,-0.0,,,,,,,,,,,,False,,,67.01551738066634,,60,15,,,5,False,30,1800
"2026-08-10
20:29:57",21-2add-50degMix-15deg-60s-NoN2-1800s | rep 3,sample 23,-15.113,,,,,,,,,,,,False,,,53.67344418981615,,50,15,,,10,False,60,1800
"2026-08-10
20:29:57",21-2add-50degMix-15deg-60s-NoN2-1800s | rep 4,sample 24,-25.9588,,,,,,,,,,,,False,,,58.847743425350885,,50,15,,,10,False,60,1800
"2026-08-10
20:29:57",21-2add-50degMix-15deg-60s-NoN2-1800s | rep 2,sample 22,-17.52600000000001,,,,,,,,,,,,False,,,55.20320957538573,,50,15,,,10,False,60,1800
"2026-08-10
20:29:57",21-2add-50degMix-15deg-60s-NoN2-1800s | rep 1,sample 21,111.9124,28.818456419220784,2.183959452579269,,73.48394938371469,439.2732236311549,0.1811166591012255,0.0644615719256635,0.4456132434797857,0.5609294671311031,0.7339391638939016,,False,38.0,"{""elastic_r2"": {""pts"": 26, ""max"": 30, ""note"": ""NRMSE-score=0.859 (RMSE=0.12, range=0.86)""}, ""plateau_r2_start"": {""pts"": 14, ""max"": 15, ""note"": ""R\u00b2(first 40%)=0.945""}, ""densification_r2"": {""pts"": 13, ""max"": 15, ""note"": ""R\u00b2=0.894""}, ""yield_accuracy"": {""pts"": 24, ""max"": 25, ""note"": ""elastic tail undershoots data by 13.8% of elastic range""}, ""junction_continuity"": {""pts"": 0, ""max"": 15, ""note"": ""gap=35.5%""}, ""plateau_r2_full_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""R\u00b2(full)=0.638""}, ""elastic_modulus_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""E=28.8 bar ok""}, ""bp1_accuracy_penalty"": {""pts"": 0, ""max"": 0, ""note"": ""GAM slope stable in early plateau (drop=-211%) \u2014 ok | plateau spans 19% of remaining stress \u2014 ok""}, ""changepoint_curvature_penalty"": {""pts"": -2, ""max"": 0, ""note"": ""d2_norm=0.03, linear_stretch=20%""}, ""catastrophic_slope_vs_modulus"": {""pts"": 0, ""max"": 0, ""note"": ""slope ratio=2.55 \u2014 plateau slope \u226595% of elastic""}, ""_score_final"": {""pts"": 38, ""max"": 100, ""note"": ""after catastrophic halving""}}",61.85501696688132,,50,15,,,10,False,60,1800
"2026-08-10
22:41:21",21-2add-70degMix-5deg-30s-NoN2-1800s | rep 2,sample 30,-113.5634,,,,,,,,,,,,False,,,51.62282129575821,0.3902642551742326,70,5,,,3,False,30,1800
