Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.494125,-1277.626343,-0.002160,-0.314960,-7.999984,-2.197979,-0.111970,-79.999840,-1277.626343,-8.000105,0.000000
0.300000,-0.493759,-1277.626343,-0.002199,-0.314960,-7.999984,-2.196350,-0.111887,-79.999840,-1277.626343,-8.000105,0.000000
0.400000,-0.519821,-1277.626343,-0.002380,-0.314931,-7.999255,-2.312280,-0.117793,-79.992554,-1277.626343,-7.989360,0.000000
0.500000,-0.504929,-1277.626343,-0.002242,-0.311652,-7.915967,-2.246035,-0.114418,-79.159668,-1277.626343,-7.904676,0.000000
0.600000,-0.423752,-1277.670898,-0.002212,-0.308308,-7.831031,-1.884942,-0.096024,-78.310310,-1277.670898,-7.819991,0.000000
0.700000,-0.424866,-1277.626343,-0.002246,-0.304973,-7.746303,-1.889897,-0.096276,-77.463028,-1277.626343,-7.735306,0.000000
0.800000,-0.366776,-1277.626343,-0.002229,-0.301637,-7.661583,-1.631499,-0.083113,-76.615837,-1277.626343,-7.650621,0.000000
0.900000,-0.353378,-1277.715332,-0.002264,-0.298302,-7.576873,-1.571905,-0.080077,-75.768730,-1277.715332,-7.565937,0.000000
1.000000,-0.360825,-1277.670898,-0.002190,-0.294967,-7.492162,-1.605028,-0.081764,-74.921623,-1277.670898,-7.481253,0.000000
1.100000,-0.319489,-1277.626343,-0.002182,-0.291630,-7.407408,-1.421156,-0.072397,-74.074081,-1277.626343,-7.396386,0.000000
1.200000,-0.332520,-1277.581909,-0.002186,-0.288297,-7.322750,-1.479121,-0.075350,-73.227501,-1277.581909,-7.311701,0.000000
1.300000,-0.310928,-1277.581909,-0.002208,-0.284963,-7.238048,-1.383078,-0.070457,-72.380478,-1277.581909,-7.227017,0.000000
1.400000,-0.278152,-1277.715332,-0.002246,-0.281626,-7.153302,-1.237284,-0.063030,-71.533020,-1277.715332,-7.142332,0.000000
1.500000,-0.306824,-1277.537354,-0.002220,-0.278293,-7.068635,-1.364820,-0.069527,-70.686348,-1277.537354,-7.057647,0.000000
1.600000,-0.266235,-1277.581909,-0.002229,-0.274957,-6.983899,-1.184274,-0.060330,-69.838989,-1277.581909,-6.972962,0.000000
1.700000,-0.264008,-1277.626343,-0.002190,-0.271622,-6.899197,-1.174364,-0.059825,-68.991966,-1277.626343,-6.888278,0.000000
1.800000,-0.280396,-1277.670898,-0.002208,-0.268288,-6.814512,-1.247262,-0.063539,-68.145119,-1277.670898,-6.803594,0.000000
1.900000,-0.233093,-1277.581909,-0.002220,-0.264953,-6.729819,-1.036851,-0.052820,-67.298187,-1277.581909,-6.718727,0.000000
