Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.300000,-1.681274,-1228.964233,-0.045297,-0.314957,-7.999897,-7.478682,-0.380982,-79.998970,-1228.964233,-8.000018,0.000000
0.400000,-1.673462,-1229.008667,-0.045310,-0.314957,-7.999897,-7.443930,-0.379212,-79.998970,-1229.008667,-8.000018,0.000000
0.500000,-1.717407,-1228.964233,-0.045314,-0.312982,-7.949754,-7.639409,-0.389170,-79.497543,-1228.964233,-7.939191,0.000000
0.600000,-1.769897,-1228.964233,-0.045336,-0.309680,-7.865876,-7.872897,-0.401064,-78.658760,-1228.964233,-7.854506,0.000000
0.700000,-1.709961,-1228.964233,-0.045331,-0.306348,-7.781243,-7.606286,-0.387483,-77.812439,-1228.964233,-7.769822,0.000000
0.800000,-1.726685,-1228.964233,-0.045327,-0.303013,-7.696524,-7.680676,-0.391272,-76.965240,-1228.964233,-7.685137,0.000000
0.900000,-1.738586,-1228.964233,-0.045340,-0.299680,-7.611883,-7.733619,-0.393969,-76.118835,-1228.964233,-7.600453,0.000000
1.000000,-1.684998,-1229.008667,-0.045318,-0.296343,-7.527103,-7.495244,-0.381826,-75.271034,-1229.008667,-7.515768,0.000000
1.100000,-1.724060,-1228.964233,-0.045327,-0.293008,-7.442392,-7.669002,-0.390678,-74.423927,-1228.964233,-7.430902,0.000000
1.200000,-1.709961,-1229.008667,-0.045340,-0.289677,-7.357795,-7.606286,-0.387483,-73.577950,-1229.008667,-7.346217,0.000000
1.300000,-1.717407,-1228.919678,-0.045344,-0.286338,-7.272980,-7.639409,-0.389170,-72.729797,-1228.919678,-7.261532,0.000000
1.400000,-1.731140,-1228.964233,-0.045361,-0.283008,-7.188390,-7.700496,-0.392282,-71.883904,-1228.964233,-7.176848,0.000000
1.500000,-1.694641,-1229.008667,-0.045353,-0.279671,-7.103645,-7.538140,-0.384011,-71.036453,-1229.008667,-7.092163,0.000000
1.600000,-1.724426,-1229.008667,-0.045305,-0.276333,-7.018857,-7.670631,-0.390761,-70.188568,-1229.008667,-7.007479,0.000000
1.700000,-1.726685,-1229.008667,-0.045340,-0.273002,-6.934250,-7.680676,-0.391272,-69.342499,-1229.008667,-6.922794,0.000000
1.800000,-1.690186,-1228.964233,-0.045314,-0.269662,-6.849409,-7.518321,-0.383002,-68.494095,-1228.964233,-6.838109,0.000000
1.900000,-1.738953,-1229.008667,-0.045344,-0.266331,-6.764803,-7.735248,-0.394052,-67.648033,-1229.008667,-6.753242,0.000000
2.000000,-1.692078,-1229.008667,-0.045340,-0.262996,-6.680101,-7.526737,-0.383430,-66.801010,-1229.008667,-6.668558,0.000000
2.100000,-1.718506,-1228.964233,-0.045318,-0.259658,-6.595321,-7.644296,-0.389419,-65.953209,-1228.964233,-6.583873,0.000000
2.200000,-1.726318,-1229.008667,-0.045366,-0.256328,-6.510741,-7.679048,-0.391189,-65.107407,-1229.008667,-6.499189,0.000000
2.300000,-1.680542,-1228.919678,-0.045318,-0.252989,-6.425926,-7.475424,-0.380816,-64.259254,-1228.919678,-6.414505,0.000000
2.400000,-1.719238,-1228.919678,-0.045340,-0.249656,-6.341268,-7.647554,-0.389585,-63.412674,-1228.919678,-6.329820,0.000000
2.500000,-1.708801,-1228.964233,-0.045327,-0.246323,-6.256600,-7.601128,-0.387220,-62.566002,-1228.964233,-6.245135,0.000000
2.600000,-1.708801,-1228.964233,-0.045344,-0.242983,-6.171759,-7.601128,-0.387220,-61.717594,-1228.964233,-6.160450,0.000000
2.700000,-1.726318,-1228.964233,-0.045353,-0.239652,-6.087170,-7.679048,-0.391189,-60.871700,-1228.964233,-6.075766,0.000000
2.800000,-1.681274,-1229.008667,-0.045349,-0.236316,-6.002425,-7.478682,-0.380982,-60.024246,-1229.008667,-5.990899,0.000000
2.900000,-1.712891,-1229.008667,-0.045318,-0.232979,-5.917671,-7.619318,-0.388147,-59.176708,-1229.008667,-5.906215,0.000000
3.000000,-1.719238,-1229.097656,-0.045336,-0.229648,-5.833055,-7.647554,-0.389585,-58.330555,-1229.097656,-5.821530,0.000000
3.100000,-1.685364,-1228.964233,-0.045327,-0.226308,-5.748232,-7.496872,-0.381909,-57.482323,-1228.964233,-5.736845,0.000000
3.200000,-1.724854,-1229.008667,-0.045357,-0.222976,-5.663591,-7.672532,-0.390857,-56.635910,-1229.008667,-5.652161,0.000000
3.300000,-1.682373,-1229.053101,-0.045331,-0.219641,-5.578881,-7.483569,-0.381231,-55.788807,-1229.053101,-5.567476,0.000000
3.400000,-1.715881,-1229.008667,-0.045340,-0.216302,-5.494083,-7.632621,-0.388824,-54.940830,-1229.008667,-5.482792,0.000000
3.500000,-1.711792,-1229.008667,-0.045340,-0.212973,-5.409520,-7.614431,-0.387898,-54.095200,-1229.008667,-5.398107,0.000000
3.600000,-1.680542,-1228.964233,-0.045327,-0.209634,-5.324705,-7.475424,-0.380816,-53.247051,-1228.964233,-5.313422,0.000000
3.700000,-1.721497,-1228.964233,-0.045357,-0.206300,-5.240020,-7.657599,-0.390097,-52.400204,-1228.964233,-5.228556,0.000000
3.800000,-1.697266,-1228.964233,-0.045357,-0.202967,-5.155362,-7.549815,-0.384606,-51.553623,-1228.964233,-5.143871,0.000000
3.900000,-1.709167,-1229.008667,-0.045336,-0.199629,-5.070565,-7.602757,-0.387303,-50.705647,-1229.008667,-5.059187,0.000000
4.000000,-1.725586,-1229.008667,-0.045327,-0.196297,-4.985941,-7.675790,-0.391023,-49.859409,-1229.008667,-4.974502,0.000000
4.100000,-1.685364,-1229.008667,-0.045344,-0.192960,-4.901187,-7.496872,-0.381909,-49.011868,-1229.008667,-4.889817,0.000000
4.200000,-1.716614,-1229.008667,-0.045305,-0.189624,-4.816450,-7.635880,-0.388990,-48.164501,-1229.008667,-4.805133,0.000000
4.300000,-1.705811,-1229.008667,-0.045336,-0.186292,-4.731818,-7.587824,-0.386542,-47.318176,-1229.008667,-4.720448,0.000000
4.400000,-1.699158,-1229.008667,-0.045331,-0.182954,-4.647020,-7.558231,-0.385035,-46.470207,-1229.008667,-4.635764,0.000000
4.500000,-1.738586,-1229.008667,-0.045357,-0.179622,-4.562387,-7.733619,-0.393969,-45.623878,-1229.008667,-4.550897,0.000000
4.600000,-1.689453,-1229.008667,-0.045344,-0.176286,-4.477668,-7.515063,-0.382836,-44.776684,-1229.008667,-4.466212,0.000000
4.700000,-1.706604,-1229.008667,-0.045336,-0.172949,-4.392906,-7.591354,-0.386722,-43.929058,-1229.008667,-4.381528,0.000000
4.800000,-1.717773,-1229.053101,-0.045331,-0.169618,-4.308290,-7.641038,-0.389253,-43.082905,-1229.053101,-4.296843,0.000000
4.900000,-1.684265,-1228.919678,-0.045310,-0.166281,-4.223536,-7.491985,-0.381660,-42.235367,-1228.919678,-4.212159,0.000000
5.000000,-1.733398,-1228.964233,-0.045349,-0.162947,-4.138852,-7.710541,-0.392794,-41.388523,-1228.964233,-4.127474,0.000000
5.100000,-1.703613,-1228.919678,-0.045340,-0.159615,-4.054211,-7.578050,-0.386044,-40.542110,-1228.919678,-4.042789,0.000000
5.200000,-1.705078,-1228.964233,-0.045331,-0.156275,-3.969388,-7.584566,-0.386376,-39.693878,-1228.964233,-3.958105,0.000000
5.300000,-1.730774,-1229.008667,-0.045310,-0.152943,-3.884763,-7.698867,-0.392199,-38.847637,-1229.008667,-3.873420,0.000000
5.400000,-1.692078,-1229.008667,-0.045344,-0.149607,-3.800010,-7.526737,-0.383430,-38.000099,-1229.008667,-3.788554,0.000000
