Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.872467,-1274.601685,-0.020385,-0.314965,-8.000113,-3.880927,-0.197704,-80.001137,-1274.601685,-8.000139,0.000000
0.300000,-0.866135,-1274.468262,-0.020406,-0.314965,-8.000113,-3.852759,-0.196269,-80.001137,-1274.468262,-8.000139,0.000000
0.400000,-0.844528,-1274.557129,-0.020385,-0.312968,-7.949381,-3.756649,-0.191373,-79.493805,-1274.557129,-7.939495,0.000000
0.500000,-0.862030,-1274.557129,-0.020445,-0.309672,-7.865667,-3.834501,-0.195339,-78.656670,-1274.557129,-7.854810,0.000000
0.600000,-0.806549,-1274.512695,-0.020406,-0.306343,-7.781104,-3.587709,-0.182767,-77.811043,-1274.512695,-7.770125,0.000000
0.700000,-0.774155,-1274.557129,-0.020393,-0.303004,-7.696307,-3.443612,-0.175426,-76.963066,-1274.557129,-7.685258,0.000000
0.800000,-0.781601,-1274.468262,-0.020428,-0.299671,-7.611649,-3.476735,-0.177113,-76.116486,-1274.468262,-7.600574,0.000000
0.900000,-0.740265,-1274.512695,-0.020432,-0.296335,-7.526911,-3.292863,-0.167746,-75.269119,-1274.512695,-7.515889,0.000000
1.000000,-0.738037,-1274.557129,-0.020450,-0.293001,-7.442227,-3.282953,-0.167242,-74.422272,-1274.557129,-7.431204,0.000000
1.100000,-0.715317,-1274.557129,-0.020406,-0.289666,-7.357525,-3.181888,-0.162093,-73.575256,-1274.557129,-7.346520,0.000000
1.200000,-0.686279,-1274.557129,-0.020450,-0.286329,-7.272763,-3.052723,-0.155513,-72.727631,-1274.557129,-7.261836,0.000000
1.300000,-0.706390,-1274.601685,-0.020428,-0.282995,-7.188078,-3.142181,-0.160070,-71.880783,-1274.601685,-7.177151,0.000000
1.400000,-0.666534,-1274.557129,-0.020458,-0.279660,-7.103358,-2.964893,-0.151039,-71.033585,-1274.557129,-7.092466,0.000000
1.500000,-0.667664,-1274.557129,-0.020419,-0.276325,-7.018648,-2.969916,-0.151295,-70.186478,-1274.557129,-7.007782,0.000000
1.600000,-0.678085,-1274.646118,-0.020432,-0.272990,-6.933955,-3.016274,-0.153656,-69.339546,-1274.646118,-6.922915,0.000000
1.700000,-0.636749,-1274.468262,-0.020450,-0.269654,-6.849201,-2.832402,-0.144289,-68.492012,-1274.468262,-6.838230,0.000000
1.800000,-0.663193,-1274.557129,-0.020450,-0.266319,-6.764507,-2.950029,-0.150282,-67.645073,-1274.557129,-6.753545,0.000000
1.900000,-0.631531,-1274.512695,-0.020424,-0.262984,-6.679806,-2.809189,-0.143107,-66.798058,-1274.512695,-6.668861,0.000000
2.000000,-0.628189,-1274.601685,-0.020406,-0.259649,-6.595086,-2.794325,-0.142350,-65.950867,-1274.601685,-6.584177,0.000000
2.100000,-0.617386,-1274.557129,-0.020411,-0.256315,-6.510411,-2.746269,-0.139902,-65.104103,-1274.557129,-6.499492,0.000000
2.200000,-0.605850,-1274.601685,-0.020406,-0.252979,-6.425673,-2.694956,-0.137288,-64.256737,-1274.601685,-6.414807,0.000000
2.300000,-0.613663,-1274.512695,-0.020432,-0.249644,-6.340954,-2.729708,-0.139058,-63.409546,-1274.512695,-6.330123,0.000000
2.400000,-0.600998,-1274.601685,-0.020445,-0.246310,-6.256279,-2.673372,-0.136188,-62.562790,-1274.601685,-6.245439,0.000000
2.500000,-0.589462,-1274.557129,-0.020402,-0.242973,-6.171525,-2.622059,-0.133574,-61.715248,-1274.557129,-6.160572,0.000000
2.600000,-0.598389,-1274.557129,-0.020437,-0.239642,-6.086901,-2.661766,-0.135597,-60.869007,-1274.557129,-6.075887,0.000000
2.700000,-0.574570,-1274.557129,-0.020428,-0.236306,-6.002172,-2.555814,-0.130199,-60.021729,-1274.557129,-5.991202,0.000000
2.800000,-0.576431,-1274.557129,-0.020432,-0.232971,-5.917453,-2.564094,-0.130621,-59.174534,-1274.557129,-5.906518,0.000000
2.900000,-0.583130,-1274.601685,-0.020441,-0.229637,-5.832769,-2.593891,-0.132139,-58.327690,-1274.601685,-5.821833,0.000000
3.000000,-0.552963,-1274.601685,-0.020393,-0.226300,-5.748024,-2.459703,-0.125303,-57.480240,-1274.601685,-5.737149,0.000000
3.100000,-0.577164,-1274.512695,-0.020445,-0.222968,-5.663383,-2.567352,-0.130787,-56.633827,-1274.512695,-5.652464,0.000000
3.200000,-0.557800,-1274.557129,-0.020415,-0.219632,-5.578654,-2.481220,-0.126399,-55.786545,-1274.557129,-5.567780,0.000000
3.300000,-0.548874,-1274.557129,-0.020411,-0.216296,-5.493927,-2.441513,-0.124377,-54.939262,-1274.557129,-5.482913,0.000000
3.400000,-0.564133,-1274.557129,-0.020428,-0.212963,-5.409259,-2.509387,-0.127834,-54.092590,-1274.557129,-5.398228,0.000000
3.500000,-0.535095,-1274.601685,-0.020428,-0.209627,-5.324531,-2.380222,-0.121254,-53.245312,-1274.601685,-5.313543,0.000000
3.600000,-0.551102,-1274.557129,-0.020428,-0.206292,-5.239820,-2.451423,-0.124881,-52.398209,-1274.557129,-5.228859,0.000000
3.700000,-0.542160,-1274.512695,-0.020415,-0.202958,-5.155136,-2.411648,-0.122855,-51.551361,-1274.512695,-5.144175,0.000000
3.800000,-0.528015,-1274.512695,-0.020419,-0.199621,-5.070374,-2.348729,-0.119650,-50.703735,-1274.512695,-5.059490,0.000000
3.900000,-0.552963,-1274.601685,-0.020445,-0.196288,-4.985706,-2.459703,-0.125303,-49.857063,-1274.601685,-4.974805,0.000000
4.000000,-0.512009,-1274.557129,-0.020406,-0.192953,-4.900996,-2.277528,-0.116023,-49.009956,-1274.557129,-4.890121,0.000000
4.100000,-0.536575,-1274.557129,-0.020402,-0.189617,-4.816277,-2.386806,-0.121590,-48.162766,-1274.557129,-4.805436,0.000000
4.200000,-0.533600,-1274.601685,-0.020411,-0.186283,-4.731592,-2.373571,-0.120915,-47.315918,-1274.601685,-4.720569,0.000000
4.300000,-0.498978,-1274.557129,-0.020437,-0.182947,-4.646855,-2.219563,-0.113070,-46.468552,-1274.557129,-4.635885,0.000000
4.400000,-0.546631,-1274.557129,-0.020424,-0.179612,-4.562153,-2.431535,-0.123868,-45.621532,-1274.557129,-4.551200,0.000000
4.500000,-0.510147,-1274.601685,-0.020428,-0.176278,-4.477460,-2.269248,-0.115601,-44.774601,-1274.601685,-4.466516,0.000000
4.600000,-0.513489,-1274.557129,-0.020428,-0.172942,-4.392723,-2.284112,-0.116358,-43.927235,-1274.557129,-4.381831,0.000000
4.700000,-0.516846,-1274.557129,-0.020428,-0.169609,-4.308065,-2.299045,-0.117119,-43.080650,-1274.557129,-4.297146,0.000000
4.800000,-0.495255,-1274.601685,-0.020406,-0.166273,-4.223345,-2.203002,-0.112226,-42.233456,-1274.601685,-4.212461,0.000000
4.900000,-0.517212,-1274.512695,-0.020467,-0.162938,-4.138635,-2.300673,-0.117202,-41.386349,-1274.512695,-4.127777,0.000000
5.000000,-0.500839,-1274.557129,-0.020415,-0.159604,-4.053942,-2.227844,-0.113492,-40.539421,-1274.557129,-4.042911,0.000000
5.100000,-0.493759,-1274.512695,-0.020424,-0.156269,-3.969222,-2.196350,-0.111887,-39.692223,-1274.512695,-3.958226,0.000000
5.200000,-0.532486,-1274.601685,-0.020411,-0.152935,-3.884538,-2.368616,-0.120663,-38.845379,-1274.601685,-3.873541,0.000000
5.300000,-0.497116,-1274.557129,-0.020441,-0.149599,-3.799827,-2.211283,-0.112648,-37.998272,-1274.557129,-3.788857,0.000000
5.400000,-0.512009,-1274.557129,-0.020415,-0.146264,-3.715099,-2.277528,-0.116023,-37.150993,-1274.557129,-3.704172,0.000000
5.500000,-0.516479,-1274.557129,-0.020419,-0.142930,-3.630423,-2.297415,-0.117036,-36.304234,-1274.557129,-3.619488,0.000000
5.600000,-0.510147,-1274.601685,-0.020432,-0.139595,-3.545704,-2.269248,-0.115601,-35.457039,-1274.601685,-3.534803,0.000000
5.700000,-0.525040,-1274.601685,-0.020437,-0.136261,-3.461020,-2.335493,-0.118976,-34.610195,-1274.601685,-3.450118,0.000000
5.800000,-0.501953,-1274.512695,-0.020432,-0.132926,-3.376309,-2.232799,-0.113744,-33.763088,-1274.512695,-3.365434,0.000000
5.900000,-0.503067,-1274.557129,-0.020428,-0.129590,-3.291581,-2.237754,-0.113997,-32.915810,-1274.557129,-3.280567,0.000000
6.000000,-0.525787,-1274.512695,-0.020441,-0.126256,-3.206905,-2.338819,-0.119145,-32.069050,-1274.512695,-3.195882,0.000000
6.100000,-0.477753,-1274.512695,-0.020450,-0.122920,-3.122169,-2.125150,-0.108260,-31.221685,-1274.512695,-3.111198,0.000000
6.200000,-0.514984,-1274.601685,-0.020445,-0.119585,-3.037466,-2.290764,-0.116697,-30.374664,-1274.601685,-3.026513,0.000000
6.300000,-0.497849,-1274.601685,-0.020445,-0.116252,-2.952808,-2.214541,-0.112814,-29.528078,-1274.601685,-2.941829,0.000000
6.400000,-0.497116,-1274.601685,-0.020441,-0.112916,-2.868054,-2.211283,-0.112648,-28.680538,-1274.601685,-2.857144,0.000000
6.500000,-0.511627,-1274.601685,-0.020437,-0.109582,-2.783387,-2.275831,-0.115936,-27.833868,-1274.601685,-2.772460,0.000000
6.600000,-0.480728,-1274.557129,-0.020445,-0.106246,-2.698659,-2.138386,-0.108935,-26.986589,-1274.557129,-2.687775,0.000000
6.700000,-0.495621,-1274.646118,-0.020450,-0.102911,-2.613939,-2.204631,-0.112309,-26.139393,-1274.646118,-2.603090,0.000000
6.800000,-0.492264,-1274.557129,-0.020402,-0.099578,-2.529281,-2.189699,-0.111549,-25.292810,-1274.557129,-2.518224,0.000000
6.900000,-0.473282,-1274.512695,-0.020424,-0.096242,-2.444544,-2.105263,-0.107247,-24.445440,-1274.512695,-2.433539,0.000000
7.000000,-0.497482,-1274.601685,-0.020428,-0.092908,-2.359860,-2.212912,-0.112731,-23.598597,-1274.601685,-2.348855,0.000000
7.100000,-0.488174,-1274.557129,-0.020445,-0.089572,-2.275141,-2.171508,-0.110622,-22.751406,-1274.557129,-2.264170,0.000000
7.200000,-0.491531,-1274.601685,-0.020441,-0.086237,-2.190421,-2.186441,-0.111383,-21.904209,-1274.601685,-2.179485,0.000000
7.300000,-0.509033,-1274.601685,-0.020432,-0.082903,-2.105745,-2.264293,-0.115349,-21.057453,-1274.601685,-2.094801,0.000000
7.400001,-0.471039,-1274.601685,-0.020415,-0.079568,-2.021035,-2.095285,-0.106739,-20.210348,-1274.601685,-2.010116,0.000000
7.500000,-0.499710,-1274.646118,-0.020411,-0.076233,-1.936324,-2.222821,-0.113236,-19.363239,-1274.646118,-1.925432,0.000000
