Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,0.040222,-1280.428711,-0.046819,-0.314960,-7.999975,0.178917,0.009114,-79.999748,-1280.428711,-8.000096,0.000000
0.300000,0.042114,-1280.428711,-0.046806,-0.314960,-7.999975,0.187334,0.009543,-79.999748,-1280.428711,-8.000096,0.000000
0.400000,-0.057312,-1280.428711,-0.047000,-0.314564,-7.989915,-0.254937,-0.012987,-79.899155,-1280.428711,-7.974236,0.000000
0.500000,-0.008911,-1280.473145,-0.046832,-0.311085,-7.901562,-0.039639,-0.002019,-79.015625,-1280.473145,-7.889551,0.000000
0.600000,-0.039856,-1280.384155,-0.046797,-0.307730,-7.816340,-0.177288,-0.009031,-78.163399,-1280.384155,-7.804684,0.000000
0.700000,-0.024536,-1280.473145,-0.046810,-0.304394,-7.731603,-0.109142,-0.005560,-77.316032,-1280.473145,-7.720000,0.000000
0.800000,0.021973,-1280.473145,-0.046810,-0.301058,-7.646884,0.097739,0.004979,-76.468842,-1280.473145,-7.635315,0.000000
0.900000,-0.021606,-1280.473145,-0.046793,-0.297722,-7.562130,-0.096110,-0.004896,-75.621300,-1280.473145,-7.550631,0.000000
1.000000,0.009705,-1280.473145,-0.046806,-0.294389,-7.477472,0.043168,0.002199,-74.774719,-1280.473145,-7.465946,0.000000
1.100000,-0.007080,-1280.473145,-0.046810,-0.291050,-7.392674,-0.031494,-0.001604,-73.926743,-1280.473145,-7.381261,0.000000
1.200000,-0.017883,-1280.473145,-0.046810,-0.287716,-7.307981,-0.079549,-0.004052,-73.079811,-1280.473145,-7.296577,0.000000
1.300000,0.022339,-1280.428711,-0.046819,-0.284381,-7.223288,0.099368,0.005062,-72.232880,-1280.428711,-7.211893,0.000000
1.400000,-0.027527,-1280.428711,-0.046802,-0.281045,-7.138534,-0.122446,-0.006238,-71.385338,-1280.428711,-7.127208,0.000000
1.500000,0.006348,-1280.384155,-0.046806,-0.277711,-7.053866,0.028236,0.001438,-70.538666,-1280.384155,-7.042341,0.000000
1.600000,0.005249,-1280.473145,-0.046827,-0.274375,-6.969121,0.023349,0.001189,-69.691208,-1280.473145,-6.957656,0.000000
1.700000,-0.015259,-1280.473145,-0.046797,-0.271040,-6.884410,-0.067874,-0.003458,-68.844109,-1280.473145,-6.872972,0.000000
1.800000,0.029053,-1280.428711,-0.046797,-0.267706,-6.799743,0.129233,0.006583,-67.997429,-1280.428711,-6.788287,0.000000
1.900000,-0.013367,-1280.517578,-0.046845,-0.264369,-6.714963,-0.059458,-0.003029,-67.149628,-1280.517578,-6.703603,0.000000
2.000000,-0.008911,-1280.473145,-0.046814,-0.261035,-6.630296,-0.039639,-0.002019,-66.302963,-1280.473145,-6.618918,0.000000
2.100000,0.025696,-1280.428711,-0.046827,-0.257700,-6.545568,0.114301,0.005823,-65.455688,-1280.428711,-6.534234,0.000000
2.200000,-0.007080,-1280.384155,-0.046797,-0.254364,-6.460840,-0.031494,-0.001604,-64.608398,-1280.384155,-6.449549,0.000000
2.300000,0.021240,-1280.384155,-0.046780,-0.251031,-6.376182,0.094481,0.004813,-63.761818,-1280.384155,-6.364682,0.000000
2.400000,-0.007080,-1280.428711,-0.046793,-0.247693,-6.291401,-0.031494,-0.001604,-62.914017,-1280.428711,-6.279997,0.000000
2.500000,-0.011902,-1280.428711,-0.046814,-0.244361,-6.206760,-0.052942,-0.002697,-62.067604,-1280.428711,-6.195313,0.000000
2.600000,0.043213,-1280.428711,-0.046784,-0.241025,-6.122032,0.192221,0.009792,-61.220325,-1280.428711,-6.110629,0.000000
2.700000,-0.012268,-1280.428711,-0.046819,-0.237688,-6.037270,-0.054571,-0.002780,-60.372700,-1280.428711,-6.025944,0.000000
2.800000,0.013428,-1280.428711,-0.046810,-0.234355,-5.952629,0.059730,0.003043,-59.526287,-1280.428711,-5.941259,0.000000
2.900000,0.021240,-1280.428711,-0.046802,-0.231018,-5.867857,0.094481,0.004813,-58.678574,-1280.428711,-5.856575,0.000000
3.000000,-0.009644,-1280.428711,-0.046806,-0.227685,-5.783199,-0.042897,-0.002185,-57.831989,-1280.428711,-5.771890,0.000000
3.100000,0.027588,-1280.384155,-0.046814,-0.224352,-5.698540,0.122717,0.006252,-56.985401,-1280.384155,-5.687205,0.000000
3.200000,0.003723,-1280.428711,-0.046823,-0.221015,-5.613777,0.016561,0.000844,-56.137775,-1280.428711,-5.602339,0.000000
3.300000,0.012329,-1280.428711,-0.046819,-0.217682,-5.529119,0.054843,0.002794,-55.291191,-1280.428711,-5.517654,0.000000
3.400000,0.026855,-1280.384155,-0.046832,-0.214348,-5.444434,0.119459,0.006086,-54.444344,-1280.384155,-5.432970,0.000000
3.500000,-0.011169,-1280.384155,-0.046810,-0.211011,-5.359680,-0.049684,-0.002531,-53.596802,-1280.384155,-5.348285,0.000000
3.600000,0.030945,-1280.384155,-0.046806,-0.207678,-5.275022,0.137649,0.007012,-52.750217,-1280.384155,-5.263600,0.000000
3.700000,-0.001831,-1280.384155,-0.046823,-0.204341,-5.190259,-0.008145,-0.000415,-51.902596,-1280.384155,-5.178916,0.000000
3.800000,-0.003357,-1280.384155,-0.046823,-0.201007,-5.105575,-0.014932,-0.000761,-51.055748,-1280.384155,-5.094231,0.000000
3.900000,0.041748,-1280.384155,-0.046806,-0.197673,-5.020882,0.185705,0.009460,-50.208817,-1280.384155,-5.009546,0.000000
4.000000,-0.012268,-1280.428711,-0.046827,-0.194336,-4.936128,-0.054571,-0.002780,-49.361275,-1280.428711,-4.924862,0.000000
4.100000,0.024231,-1280.428711,-0.046793,-0.191003,-4.851486,0.107785,0.005491,-48.514862,-1280.428711,-4.839995,0.000000
4.200000,0.011169,-1280.339722,-0.046784,-0.187666,-4.766724,0.049684,0.002531,-47.667236,-1280.339722,-4.755311,0.000000
4.300000,-0.015625,-1280.384155,-0.046802,-0.184332,-4.682030,-0.069503,-0.003541,-46.820301,-1280.384155,-4.670626,0.000000
4.400000,0.034668,-1280.384155,-0.046806,-0.180999,-4.597363,0.154211,0.007856,-45.973633,-1280.384155,-4.585941,0.000000
4.500000,0.005981,-1280.384155,-0.046814,-0.177661,-4.512592,0.026607,0.001355,-45.125916,-1280.384155,-4.501257,0.000000
4.600000,-0.001099,-1280.428711,-0.046776,-0.174328,-4.427924,-0.004887,-0.000249,-44.279243,-1280.428711,-4.416572,0.000000
4.700000,0.022339,-1280.428711,-0.046840,-0.170992,-4.343196,0.099368,0.005062,-43.431965,-1280.428711,-4.331888,0.000000
4.800000,-0.008545,-1280.339722,-0.046810,-0.167658,-4.258503,-0.038010,-0.001936,-42.585033,-1280.339722,-4.247203,0.000000
4.900000,0.024597,-1280.384155,-0.046797,-0.164325,-4.173853,0.109414,0.005574,-41.738533,-1280.384155,-4.162336,0.000000
5.000000,0.004883,-1280.384155,-0.046797,-0.160988,-4.089099,0.021720,0.001106,-40.890995,-1280.384155,-4.077652,0.000000
5.100000,-0.006714,-1280.384155,-0.046814,-0.157654,-4.004415,-0.029865,-0.001521,-40.044147,-1280.384155,-3.992967,0.000000
5.200000,0.046936,-1280.384155,-0.046827,-0.154319,-3.919704,0.208782,0.010636,-39.197041,-1280.384155,-3.908283,0.000000
5.300000,-0.001831,-1280.339722,-0.046845,-0.150983,-3.834959,-0.008145,-0.000415,-38.349590,-1280.339722,-3.823598,0.000000
5.400000,0.016052,-1280.295166,-0.046819,-0.147651,-3.750326,0.071404,0.003637,-37.503265,-1280.295166,-3.738914,0.000000
5.500000,0.014893,-1280.384155,-0.046810,-0.144315,-3.665590,0.066245,0.003375,-36.655899,-1280.384155,-3.654229,0.000000
5.600000,-0.006714,-1280.473145,-0.046802,-0.140979,-3.580870,-0.029865,-0.001521,-35.808704,-1280.473145,-3.569544,0.000000
5.700000,0.021973,-1280.384155,-0.046810,-0.137646,-3.496212,0.097739,0.004979,-34.962120,-1280.384155,-3.484860,0.000000
5.800000,-0.007812,-1280.428711,-0.046802,-0.134307,-3.411406,-0.034752,-0.001770,-34.114056,-1280.428711,-3.399993,0.000000
5.900000,0.001892,-1280.384155,-0.046819,-0.130974,-3.326739,0.008416,0.000429,-33.267387,-1280.384155,-3.315309,0.000000
6.000000,0.024963,-1280.339722,-0.046810,-0.127639,-3.242037,0.111043,0.005657,-32.420364,-1280.339722,-3.230624,0.000000
6.100000,-0.002991,-1280.428711,-0.046814,-0.124304,-3.157326,-0.013303,-0.000678,-31.573259,-1280.428711,-3.145939,0.000000
6.200000,0.022705,-1280.384155,-0.046797,-0.120970,-3.072650,0.100997,0.005145,-30.726500,-1280.384155,-3.061255,0.000000
6.300000,0.005615,-1280.384155,-0.046814,-0.117634,-2.987913,0.024978,0.001272,-29.879133,-1280.384155,-2.976570,0.000000
6.400000,0.002625,-1280.384155,-0.046845,-0.114301,-2.903237,0.011674,0.000595,-29.032373,-1280.384155,-2.891886,0.000000
6.500000,0.041321,-1280.384155,-0.046810,-0.110967,-2.818570,0.183804,0.009363,-28.185701,-1280.384155,-2.807201,0.000000
6.600000,-0.014893,-1280.428711,-0.046819,-0.107630,-2.733790,-0.066245,-0.003375,-27.337902,-1280.428711,-2.722334,0.000000
6.700000,0.022705,-1280.339722,-0.046832,-0.104295,-2.649097,0.100997,0.005145,-26.490971,-1280.339722,-2.637650,0.000000
6.800000,0.010803,-1280.384155,-0.046806,-0.100958,-2.564343,0.048055,0.002448,-25.643431,-1280.384155,-2.552965,0.000000
6.900000,-0.014526,-1280.339722,-0.046810,-0.097625,-2.479667,-0.064617,-0.003292,-24.796671,-1280.339722,-2.468280,0.000000
7.000000,0.034302,-1280.384155,-0.046810,-0.094291,-2.394991,0.152582,0.007773,-23.949911,-1280.384155,-2.383596,0.000000
7.100000,-0.018616,-1280.384155,-0.046819,-0.090955,-2.310246,-0.082807,-0.004218,-23.102457,-1280.384155,-2.298911,0.000000
7.200000,-0.007812,-1280.339722,-0.046793,-0.087620,-2.225553,-0.034752,-0.001770,-22.255526,-1280.339722,-2.214226,0.000000
7.300000,0.022339,-1280.339722,-0.046823,-0.084284,-2.140825,0.099368,0.005062,-21.408245,-1280.339722,-2.129542,0.000000
7.400001,-0.011536,-1280.295166,-0.046819,-0.080949,-2.056114,-0.051313,-0.002614,-20.561140,-1280.295166,-2.044858,0.000000
