Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.390625,-1291.771240,-0.043240,-0.314966,-8.000139,-1.737587,-0.088517,-80.001396,-1291.771240,-8.000139,0.000000
0.300000,-0.396240,-1291.726807,-0.043210,-0.314966,-8.000139,-1.762565,-0.089789,-80.001396,-1291.726807,-8.000139,0.000000
0.400000,-0.388062,-1291.726807,-0.043270,-0.314965,-8.000113,-1.726184,-0.087936,-80.001137,-1291.726807,-7.995951,0.000000
0.500000,-0.449097,-1291.726807,-0.043275,-0.311895,-7.922132,-1.997682,-0.101767,-79.221329,-1291.726807,-7.911084,0.000000
0.600000,-0.448730,-1291.726807,-0.043249,-0.308584,-7.838029,-1.996053,-0.101684,-78.380295,-1291.726807,-7.826400,0.000000
0.700000,-0.466248,-1291.726807,-0.043240,-0.305245,-7.753223,-2.073973,-0.105653,-77.532234,-1291.726807,-7.741715,0.000000
0.800000,-0.482605,-1291.726807,-0.043275,-0.301914,-7.668608,-2.146734,-0.109360,-76.686081,-1291.726807,-7.657030,0.000000
0.900000,-0.434937,-1291.682373,-0.043257,-0.298579,-7.583914,-1.934694,-0.098558,-75.839142,-1291.682373,-7.572345,0.000000
1.000000,-0.479614,-1291.771240,-0.043288,-0.295241,-7.499126,-2.133431,-0.108682,-74.991257,-1291.771240,-7.487661,0.000000
1.100000,-0.450562,-1291.682373,-0.043270,-0.291911,-7.414528,-2.004198,-0.102099,-74.145279,-1291.682373,-7.402977,0.000000
1.200000,-0.444641,-1291.682373,-0.043257,-0.288571,-7.329705,-1.977862,-0.100757,-73.297050,-1291.682373,-7.318292,0.000000
1.300000,-0.483337,-1291.726807,-0.043296,-0.285238,-7.245046,-2.149992,-0.109526,-72.450462,-1291.726807,-7.233607,0.000000
1.400000,-0.439819,-1291.637817,-0.043245,-0.281906,-7.160405,-1.956414,-0.099664,-71.604050,-1291.637817,-7.148741,0.000000
