Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.414856,-1289.280396,-0.043633,-0.314960,-7.999975,-1.845371,-0.094008,-79.999748,-1289.280396,-8.000062,0.000000
0.300000,-0.408508,-1289.369385,-0.043663,-0.314960,-7.999975,-1.817136,-0.092569,-79.999748,-1289.369385,-8.000062,0.000000
0.400000,-0.409241,-1289.324829,-0.043637,-0.314960,-7.999975,-1.820394,-0.092735,-79.999748,-1289.324829,-8.000062,0.000000
0.500000,-0.427124,-1289.324829,-0.043633,-0.312535,-7.938393,-1.899943,-0.096788,-79.383934,-1289.324829,-7.928308,0.000000
0.600000,-0.440918,-1289.280396,-0.043676,-0.309251,-7.854975,-1.961301,-0.099913,-78.549751,-1289.280396,-7.843623,0.000000
0.700000,-0.484131,-1289.280396,-0.043650,-0.305919,-7.770342,-2.153522,-0.109706,-77.703423,-1289.280396,-7.758938,0.000000
0.800000,-0.479248,-1289.280396,-0.043637,-0.302587,-7.685710,-2.131802,-0.108599,-76.857101,-1289.280396,-7.674072,0.000000
0.900000,-0.453186,-1289.280396,-0.043637,-0.299248,-7.600904,-2.015872,-0.102693,-76.009041,-1289.280396,-7.589387,0.000000
1.000000,-0.481873,-1289.280396,-0.043667,-0.295916,-7.516272,-2.143476,-0.109194,-75.162712,-1289.280396,-7.504703,0.000000
1.100000,-0.457275,-1289.369385,-0.043663,-0.292581,-7.431552,-2.034063,-0.103620,-74.315521,-1289.369385,-7.420018,0.000000
1.200000,-0.487427,-1289.280396,-0.043663,-0.289242,-7.346755,-2.168183,-0.110452,-73.467552,-1289.280396,-7.335334,0.000000
1.300000,-0.492310,-1289.324829,-0.043693,-0.285913,-7.262200,-2.189902,-0.111559,-72.622009,-1289.324829,-7.250649,0.000000
1.400000,-0.447632,-1289.413818,-0.043684,-0.282573,-7.177342,-1.991166,-0.101435,-71.773422,-1289.413818,-7.165964,0.000000
1.500000,-0.491577,-1289.280396,-0.043667,-0.279239,-7.092675,-2.186644,-0.111393,-70.926750,-1289.280396,-7.081279,0.000000
1.600000,-0.466614,-1289.280396,-0.043650,-0.275905,-7.007999,-2.075602,-0.105736,-70.079994,-1289.280396,-6.996413,0.000000
1.700000,-0.474060,-1289.280396,-0.043633,-0.272566,-6.923167,-2.108724,-0.107424,-69.231674,-1289.280396,-6.911728,0.000000
1.800000,-0.486694,-1289.280396,-0.043667,-0.269237,-6.838621,-2.164925,-0.110287,-68.386208,-1289.280396,-6.827044,0.000000
1.900000,-0.457275,-1289.324829,-0.043671,-0.265899,-6.753824,-2.034063,-0.103620,-67.538239,-1289.324829,-6.742359,0.000000
2.000000,-0.488953,-1289.280396,-0.043680,-0.262562,-6.669087,-2.174970,-0.110798,-66.690872,-1289.280396,-6.657675,0.000000
2.100000,-0.481506,-1289.235840,-0.043697,-0.259231,-6.584464,-2.141847,-0.109111,-65.844635,-1289.235840,-6.572990,0.000000
2.200000,-0.457642,-1289.280396,-0.043680,-0.255891,-6.499623,-2.035691,-0.103703,-64.996231,-1289.280396,-6.488305,0.000000
2.300000,-0.491943,-1289.280396,-0.043641,-0.252561,-6.415042,-2.188273,-0.111476,-64.150421,-1289.280396,-6.403621,0.000000
2.400000,-0.455078,-1289.324829,-0.043663,-0.249225,-6.330314,-2.024289,-0.103122,-63.303143,-1289.324829,-6.318936,0.000000
2.500000,-0.475159,-1289.280396,-0.043658,-0.245887,-6.245534,-2.113611,-0.107672,-62.455341,-1289.280396,-6.234069,0.000000
2.600000,-0.494141,-1289.280396,-0.043671,-0.242557,-6.160936,-2.198047,-0.111974,-61.609364,-1289.280396,-6.149385,0.000000
2.700000,-0.452820,-1289.235840,-0.043676,-0.239217,-6.076122,-2.014243,-0.102610,-60.761219,-1289.235840,-6.064700,0.000000
2.800000,-0.498230,-1289.369385,-0.043658,-0.235883,-5.991420,-2.216238,-0.112901,-59.914200,-1289.369385,-5.980016,0.000000
2.900000,-0.461365,-1289.280396,-0.043667,-0.232551,-5.906796,-2.052253,-0.104547,-59.067959,-1289.280396,-5.895331,0.000000
3.000000,-0.463989,-1289.369385,-0.043658,-0.229211,-5.821964,-2.063927,-0.105141,-58.219639,-1289.369385,-5.810647,0.000000
3.100000,-0.493408,-1289.280396,-0.043654,-0.225881,-5.737383,-2.194789,-0.111808,-57.373833,-1289.280396,-5.725962,0.000000
3.200000,-0.439392,-1289.324829,-0.043633,-0.222544,-5.652621,-1.954514,-0.099568,-56.526211,-1289.324829,-5.641278,0.000000
3.300000,-0.486328,-1289.324829,-0.043671,-0.219208,-5.567884,-2.163296,-0.110204,-55.678841,-1289.324829,-5.556410,0.000000
3.400000,-0.472534,-1289.324829,-0.043663,-0.215877,-5.483269,-2.101937,-0.107078,-54.832687,-1289.324829,-5.471726,0.000000
3.500000,-0.459167,-1289.324829,-0.043689,-0.212538,-5.398454,-2.042479,-0.104049,-53.984539,-1289.324829,-5.387042,0.000000
3.600000,-0.494934,-1289.369385,-0.043689,-0.209205,-5.313813,-2.201577,-0.112154,-53.138130,-1289.369385,-5.302357,0.000000
3.700000,-0.457642,-1289.280396,-0.043689,-0.205870,-5.229094,-2.035691,-0.103703,-52.290936,-1289.280396,-5.217672,0.000000
3.800000,-0.479980,-1289.324829,-0.043645,-0.202532,-5.144314,-2.135060,-0.108765,-51.443138,-1289.324829,-5.132988,0.000000
3.900000,-0.490784,-1289.369385,-0.043684,-0.199201,-5.059716,-2.183115,-0.111213,-50.597157,-1289.369385,-5.048303,0.000000
4.000000,-0.446106,-1289.324829,-0.043684,-0.195863,-4.974918,-1.984378,-0.101089,-49.749184,-1289.324829,-4.963619,0.000000
4.100000,-0.497498,-1289.369385,-0.043676,-0.192530,-4.890268,-2.212980,-0.112735,-48.902687,-1289.369385,-4.878934,0.000000
4.200000,-0.459534,-1289.280396,-0.043658,-0.189197,-4.805610,-2.044108,-0.104132,-48.056099,-1289.280396,-4.794067,0.000000
4.300000,-0.467712,-1289.369385,-0.043693,-0.185859,-4.720821,-2.080489,-0.105985,-47.208214,-1289.369385,-4.709383,0.000000
4.400000,-0.486328,-1289.235840,-0.043714,-0.182528,-4.636215,-2.163296,-0.110204,-46.362148,-1289.235840,-4.624698,0.000000
4.500000,-0.436462,-1289.280396,-0.043650,-0.179193,-4.551496,-1.941482,-0.098904,-45.514954,-1289.280396,-4.540013,0.000000
4.600000,-0.488220,-1289.280396,-0.043650,-0.175856,-4.466742,-2.171712,-0.110632,-44.667416,-1289.280396,-4.455329,0.000000
4.700000,-0.466614,-1289.369385,-0.043680,-0.172524,-4.382118,-2.075602,-0.105736,-43.821178,-1289.369385,-4.370645,0.000000
4.800000,-0.452454,-1289.280396,-0.043637,-0.169187,-4.297338,-2.012614,-0.102527,-42.973381,-1289.280396,-4.285960,0.000000
