Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.366089,-1288.568726,-0.043611,-0.314963,-8.000052,-1.628445,-0.082957,-80.000526,-1288.568726,-8.000105,0.000000
0.300000,-0.372742,-1288.613159,-0.043628,-0.314963,-8.000052,-1.658038,-0.084464,-80.000526,-1288.613159,-8.000105,0.000000
0.400000,-0.425293,-1288.568726,-0.043766,-0.314433,-7.986594,-1.891798,-0.096373,-79.865936,-1288.568726,-7.971512,0.000000
0.500000,-0.435669,-1288.657593,-0.043641,-0.310978,-7.898839,-1.937952,-0.098724,-78.988396,-1288.657593,-7.886828,0.000000
0.600000,-0.414856,-1288.613159,-0.043650,-0.307621,-7.813565,-1.845371,-0.094008,-78.135651,-1288.613159,-7.801961,0.000000
0.700000,-0.441284,-1288.568726,-0.043650,-0.304286,-7.728863,-1.962930,-0.099996,-77.288628,-1288.568726,-7.717277,0.000000
0.800000,-0.397339,-1288.613159,-0.043671,-0.300952,-7.644187,-1.767452,-0.090038,-76.441872,-1288.613159,-7.632593,0.000000
0.900000,-0.443115,-1288.568726,-0.043667,-0.297614,-7.559407,-1.971075,-0.100411,-75.594070,-1288.568726,-7.547908,0.000000
1.000000,-0.443542,-1288.568726,-0.043684,-0.294282,-7.474757,-1.972975,-0.100508,-74.747574,-1288.568726,-7.463223,0.000000
1.100000,-0.409973,-1288.613159,-0.043624,-0.290945,-7.389995,-1.823652,-0.092901,-73.899948,-1288.613159,-7.378538,0.000000
1.200000,-0.443542,-1288.613159,-0.043680,-0.287610,-7.305284,-1.972975,-0.100508,-73.052841,-1288.613159,-7.293854,0.000000
1.300000,-0.417053,-1288.613159,-0.043697,-0.284277,-7.220634,-1.855145,-0.094506,-72.206345,-1288.613159,-7.209169,0.000000
1.400000,-0.431580,-1288.613159,-0.043641,-0.280939,-7.135846,-1.919762,-0.097797,-71.358459,-1288.613159,-7.124302,0.000000
1.500000,-0.438660,-1288.613159,-0.043650,-0.277606,-7.051196,-1.951256,-0.099402,-70.511955,-1288.613159,-7.039618,0.000000
1.600000,-0.405518,-1288.613159,-0.043684,-0.274272,-6.966503,-1.803832,-0.091892,-69.665024,-1288.613159,-6.954934,0.000000
1.700000,-0.437195,-1288.568726,-0.043663,-0.270937,-6.881809,-1.944740,-0.099070,-68.818085,-1288.568726,-6.870249,0.000000
1.800000,-0.424927,-1288.613159,-0.043671,-0.267604,-6.797133,-1.890169,-0.096290,-67.971329,-1288.613159,-6.785564,0.000000
1.900000,-0.407043,-1288.613159,-0.043671,-0.264266,-6.712345,-1.810620,-0.092237,-67.123444,-1288.613159,-6.700880,0.000000
2.000000,-0.448730,-1288.568726,-0.043633,-0.260930,-6.627634,-1.996053,-0.101684,-66.276344,-1288.568726,-6.616195,0.000000
2.100000,-0.409241,-1288.613159,-0.043689,-0.257597,-6.542958,-1.820394,-0.092735,-65.429581,-1288.613159,-6.531511,0.000000
2.200000,-0.439819,-1288.524170,-0.043650,-0.254259,-6.458169,-1.956414,-0.099664,-64.581696,-1288.524170,-6.446826,0.000000
2.300000,-0.442017,-1288.657593,-0.043658,-0.250928,-6.373562,-1.966188,-0.100162,-63.735626,-1288.657593,-6.361959,0.000000
2.400000,-0.400696,-1288.568726,-0.043689,-0.247593,-6.288852,-1.782384,-0.090799,-62.888519,-1288.568726,-6.277275,0.000000
2.500000,-0.448364,-1288.568726,-0.043671,-0.244257,-6.204124,-1.994424,-0.101601,-62.041241,-1288.568726,-6.192590,0.000000
