Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.100000,-0.377258,-1288.524170,-0.043671,-0.314963,-8.000062,-1.678129,-0.085488,-80.000618,-1288.524170,-8.000079,0.000000
0.200000,-0.374268,-1288.524170,-0.043641,-0.314963,-8.000062,-1.664825,-0.084810,-80.000618,-1288.524170,-8.000079,0.000000
0.300000,-0.382446,-1288.524170,-0.043641,-0.314963,-8.000062,-1.701206,-0.086664,-80.000618,-1288.524170,-8.000079,0.000000
0.400000,-0.439392,-1288.524170,-0.043624,-0.313495,-7.962762,-1.954514,-0.099568,-79.627625,-1288.524170,-7.950725,0.000000
0.500000,-0.463623,-1288.568726,-0.043680,-0.310143,-7.877626,-2.062298,-0.105058,-78.776268,-1288.568726,-7.866041,0.000000
0.600000,-0.448730,-1288.524170,-0.043641,-0.306808,-7.792916,-1.996053,-0.101684,-77.929161,-1288.524170,-7.781356,0.000000
0.700000,-0.433472,-1288.524170,-0.043671,-0.303469,-7.708118,-1.928178,-0.098226,-77.081184,-1288.524170,-7.696671,0.000000
0.800000,-0.471802,-1288.524170,-0.043706,-0.300140,-7.623565,-2.098679,-0.106912,-76.235649,-1288.524170,-7.611987,0.000000
0.900000,-0.437927,-1288.568726,-0.043654,-0.296803,-7.538793,-1.947998,-0.099236,-75.387932,-1288.568726,-7.527302,0.000000
1.000000,-0.460266,-1288.524170,-0.043658,-0.293465,-7.454013,-2.047366,-0.104298,-74.540131,-1288.524170,-7.442618,0.000000
1.100000,-0.467346,-1288.524170,-0.043654,-0.290133,-7.369380,-2.078860,-0.105902,-73.693802,-1288.524170,-7.357751,0.000000
1.200000,-0.421204,-1288.524170,-0.043676,-0.286794,-7.284575,-1.873607,-0.095446,-72.845749,-1288.524170,-7.273067,0.000000
1.300000,-0.469238,-1288.568726,-0.043676,-0.283460,-7.199890,-2.087276,-0.106331,-71.998901,-1288.568726,-7.188382,0.000000
1.400000,-0.440552,-1288.568726,-0.043689,-0.280127,-7.115222,-1.959672,-0.099830,-71.152222,-1288.568726,-7.103697,0.000000
1.500000,-0.443115,-1288.479736,-0.043684,-0.276788,-7.030408,-1.971075,-0.100411,-70.304085,-1288.479736,-7.019012,0.000000
1.600000,-0.462891,-1288.524170,-0.043645,-0.273457,-6.945819,-2.059040,-0.104893,-69.458191,-1288.524170,-6.934328,0.000000
1.700000,-0.432739,-1288.524170,-0.043650,-0.270121,-6.861073,-1.924920,-0.098060,-68.610733,-1288.524170,-6.849644,0.000000
1.800000,-0.462158,-1288.479736,-0.043671,-0.266784,-6.776311,-2.055782,-0.104727,-67.763107,-1288.479736,-6.764959,0.000000
1.900000,-0.449097,-1288.524170,-0.043697,-0.263452,-6.691688,-1.997682,-0.101767,-66.916878,-1288.524170,-6.680093,0.000000
2.000000,-0.442383,-1288.568726,-0.043667,-0.260113,-6.606873,-1.967817,-0.100245,-66.068726,-1288.568726,-6.595408,0.000000
2.100000,-0.455811,-1288.524170,-0.043667,-0.256780,-6.522214,-2.027547,-0.103288,-65.222145,-1288.524170,-6.510723,0.000000
2.200000,-0.432373,-1288.479736,-0.043658,-0.253446,-6.437521,-1.923291,-0.097977,-64.375206,-1288.479736,-6.426038,0.000000
2.300000,-0.452087,-1288.435181,-0.043650,-0.250109,-6.352758,-2.010985,-0.102444,-63.527584,-1288.435181,-6.341354,0.000000
2.400000,-0.465088,-1288.479736,-0.043671,-0.246777,-6.268134,-2.068814,-0.105390,-62.681343,-1288.479736,-6.256670,0.000000
2.500000,-0.420776,-1288.479736,-0.043663,-0.243439,-6.183354,-1.871707,-0.095349,-61.833542,-1288.479736,-6.171985,0.000000
2.600000,-0.457642,-1288.568726,-0.043676,-0.240105,-6.098661,-2.035691,-0.103703,-60.986610,-1288.568726,-6.087300,0.000000
2.700000,-0.439392,-1288.479736,-0.043697,-0.236771,-6.013985,-1.954514,-0.099568,-60.139851,-1288.479736,-6.002615,0.000000
2.800000,-0.437927,-1288.479736,-0.043693,-0.233433,-5.929188,-1.947998,-0.099236,-59.291878,-1288.479736,-5.917749,0.000000
2.900000,-0.461792,-1288.479736,-0.043693,-0.230102,-5.844581,-2.054153,-0.104644,-58.445812,-1288.479736,-5.833064,0.000000
3.000000,-0.412231,-1288.479736,-0.043693,-0.226765,-5.759818,-1.833697,-0.093413,-57.598183,-1288.479736,-5.748380,0.000000
3.100000,-0.451355,-1288.479736,-0.043624,-0.223428,-5.675082,-2.007727,-0.102279,-56.750820,-1288.479736,-5.663695,0.000000
3.200000,-0.439819,-1288.479736,-0.043693,-0.220097,-5.590475,-1.956414,-0.099664,-55.904755,-1288.479736,-5.579011,0.000000
3.300000,-0.419312,-1288.435181,-0.043658,-0.216758,-5.505661,-1.865191,-0.095017,-55.056606,-1288.435181,-5.494326,0.000000
3.400000,-0.463623,-1288.524170,-0.043650,-0.213426,-5.421010,-2.062298,-0.105058,-54.210110,-1288.524170,-5.409641,0.000000
3.500000,-0.430115,-1288.435181,-0.043654,-0.210091,-5.336317,-1.913246,-0.097465,-53.363174,-1288.435181,-5.324956,0.000000
3.600000,-0.449097,-1288.524170,-0.043628,-0.206753,-5.251537,-1.997682,-0.101767,-52.515377,-1288.524170,-5.240272,0.000000
3.700000,-0.460266,-1288.479736,-0.043645,-0.203422,-5.166931,-2.047366,-0.104298,-51.669312,-1288.479736,-5.155406,0.000000
3.800000,-0.420776,-1288.435181,-0.043654,-0.200085,-5.082151,-1.871707,-0.095349,-50.821510,-1288.435181,-5.070721,0.000000
3.900000,-0.459900,-1288.435181,-0.043663,-0.196751,-4.997466,-2.045737,-0.104215,-49.974663,-1288.435181,-4.986037,0.000000
4.000000,-0.436096,-1288.479736,-0.043702,-0.193419,-4.912834,-1.939853,-0.098821,-49.128338,-1288.479736,-4.901352,0.000000
4.100000,-0.427490,-1288.479736,-0.043671,-0.190078,-4.827993,-1.901572,-0.096871,-48.279930,-1288.479736,-4.816667,0.000000
4.200000,-0.463257,-1288.479736,-0.043684,-0.186748,-4.743387,-2.060669,-0.104975,-47.433868,-1288.479736,-4.731982,0.000000
4.300000,-0.414856,-1288.435181,-0.043645,-0.183411,-4.658650,-1.845371,-0.094008,-46.586502,-1288.435181,-4.647298,0.000000
4.400000,-0.454712,-1288.435181,-0.043641,-0.180074,-4.573879,-2.022660,-0.103039,-45.738785,-1288.435181,-4.562613,0.000000
4.500000,-0.446472,-1288.435181,-0.043667,-0.176743,-4.489272,-1.986007,-0.101172,-44.892723,-1288.435181,-4.477747,0.000000
4.600000,-0.421204,-1288.390747,-0.043654,-0.173403,-4.404431,-1.873607,-0.095446,-44.044315,-1288.390747,-4.393062,0.000000
4.700000,-0.460266,-1288.479736,-0.043658,-0.170070,-4.319781,-2.047366,-0.104298,-43.197815,-1288.479736,-4.308378,0.000000
4.800000,-0.412964,-1288.479736,-0.043706,-0.166737,-4.235132,-1.836955,-0.093579,-42.351318,-1288.479736,-4.223693,0.000000
4.900000,-0.451721,-1288.479736,-0.043671,-0.163399,-4.150334,-2.009356,-0.102361,-41.503345,-1288.479736,-4.139008,0.000000
5.000000,-0.453552,-1288.524170,-0.043671,-0.160068,-4.065736,-2.017501,-0.102776,-40.657364,-1288.524170,-4.054324,0.000000
5.100000,-0.417053,-1288.479736,-0.043637,-0.156731,-3.980974,-1.855145,-0.094506,-39.809738,-1288.479736,-3.969639,0.000000
5.200000,-0.452454,-1288.524170,-0.043676,-0.153397,-3.896272,-2.012614,-0.102527,-38.962719,-1288.524170,-3.884955,0.000000
5.300000,-0.435669,-1288.390747,-0.043697,-0.150064,-3.811631,-1.937952,-0.098724,-38.116306,-1288.390747,-3.800270,0.000000
5.400000,-0.427124,-1288.390747,-0.043633,-0.146724,-3.726799,-1.899943,-0.096788,-37.267986,-1288.390747,-3.715403,0.000000
5.500000,-0.466248,-1288.435181,-0.043689,-0.143393,-3.642184,-2.073973,-0.105653,-36.421837,-1288.435181,-3.630719,0.000000
5.600000,-0.423035,-1288.479736,-0.043645,-0.140057,-3.557455,-1.881752,-0.095861,-35.574554,-1288.479736,-3.546034,0.000000
5.700000,-0.440552,-1288.479736,-0.043676,-0.136721,-3.472702,-1.959672,-0.099830,-34.727016,-1288.479736,-3.461349,0.000000
5.800000,-0.433472,-1288.479736,-0.043684,-0.133388,-3.388060,-1.928178,-0.098226,-33.880604,-1288.479736,-3.376665,0.000000
5.900000,-0.414124,-1288.435181,-0.043676,-0.130050,-3.303280,-1.842113,-0.093842,-33.032803,-1288.435181,-3.291981,0.000000
6.000000,-0.453918,-1288.479736,-0.043680,-0.126718,-3.218630,-2.019130,-0.102859,-32.186302,-1288.479736,-3.207296,0.000000
6.100000,-0.423035,-1288.435181,-0.043654,-0.123386,-3.133998,-1.881752,-0.095861,-31.339979,-1288.435181,-3.122611,0.000000
