Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.720169,-1289.547241,-0.022114,-0.314966,-8.000139,-3.203472,-0.163193,-80.001396,-1289.547241,-8.000035,0.000000
0.300000,-0.735443,-1289.547241,-0.022114,-0.314966,-8.000139,-3.271414,-0.166654,-80.001396,-1289.547241,-8.000035,0.000000
0.400000,-0.775650,-1289.547241,-0.022360,-0.314839,-7.996904,-3.450264,-0.175765,-79.969048,-1289.547241,-7.983098,0.000000
0.500000,-0.704910,-1289.502808,-0.022122,-0.311415,-7.909939,-3.135597,-0.159735,-79.099388,-1289.502808,-7.898414,0.000000
0.600000,-0.709381,-1289.502808,-0.022153,-0.308078,-7.825185,-3.155485,-0.160748,-78.251854,-1289.502808,-7.813729,0.000000
0.700000,-0.664688,-1289.591675,-0.022144,-0.304744,-7.740509,-2.956680,-0.150620,-77.405090,-1289.591675,-7.729044,0.000000
0.800000,-0.653519,-1289.547241,-0.022135,-0.301412,-7.655877,-2.906996,-0.148089,-76.558769,-1289.547241,-7.644360,0.000000
0.900000,-0.655380,-1289.547241,-0.022140,-0.298074,-7.571088,-2.915277,-0.148511,-75.710884,-1289.547241,-7.559494,0.000000
1.000000,-0.596924,-1289.502808,-0.022140,-0.294743,-7.486465,-2.655250,-0.135265,-74.864647,-1289.502808,-7.474809,0.000000
1.100000,-0.615540,-1289.547241,-0.022144,-0.291406,-7.401702,-2.738057,-0.139483,-74.017021,-1289.547241,-7.390124,0.000000
1.200000,-0.586487,-1289.458252,-0.022118,-0.288068,-7.316939,-2.608824,-0.132900,-73.169395,-1289.458252,-7.305440,0.000000
1.300000,-0.545532,-1289.502808,-0.022127,-0.284736,-7.232306,-2.426649,-0.123619,-72.323067,-1289.502808,-7.220755,0.000000
1.400000,-0.576813,-1289.502808,-0.022140,-0.281399,-7.147544,-2.565791,-0.130708,-71.475441,-1289.502808,-7.136070,0.000000
1.500000,-0.542923,-1289.547241,-0.022144,-0.278066,-7.062868,-2.415042,-0.123028,-70.628677,-1289.547241,-7.051385,0.000000
1.600000,-0.529892,-1289.502808,-0.022148,-0.274730,-6.978148,-2.357077,-0.120075,-69.781487,-1289.502808,-6.966701,0.000000
1.700000,-0.544418,-1289.547241,-0.022127,-0.271393,-6.893378,-2.421694,-0.123367,-68.933777,-1289.547241,-6.881835,0.000000
1.800000,-0.499359,-1289.547241,-0.022153,-0.268060,-6.808736,-2.221260,-0.113156,-68.087364,-1289.547241,-6.797150,0.000000
1.900000,-0.538834,-1289.502808,-0.022131,-0.264722,-6.723948,-2.396852,-0.122101,-67.239479,-1289.502808,-6.712465,0.000000
2.000000,-0.488922,-1289.547241,-0.022135,-0.261390,-6.639297,-2.174834,-0.110791,-66.392975,-1289.547241,-6.627781,0.000000
2.100000,-0.485199,-1289.547241,-0.022122,-0.258055,-6.554605,-2.158273,-0.109948,-65.546043,-1289.547241,-6.543096,0.000000
2.200000,-0.507553,-1289.547241,-0.022140,-0.254717,-6.469807,-2.257709,-0.115013,-64.698074,-1289.547241,-6.458411,0.000000
2.300000,-0.447968,-1289.502808,-0.022122,-0.251385,-6.385183,-1.992659,-0.101511,-63.851830,-1289.502808,-6.373727,0.000000
2.400000,-0.484833,-1289.547241,-0.022144,-0.248048,-6.300421,-2.156644,-0.109865,-63.004208,-1289.547241,-6.289042,0.000000
2.500000,-0.473297,-1289.458252,-0.022148,-0.244713,-6.215701,-2.105331,-0.107251,-62.157013,-1289.458252,-6.204358,0.000000
2.600000,-0.438293,-1289.591675,-0.022131,-0.241379,-6.131026,-1.949627,-0.099319,-61.310257,-1289.591675,-6.119492,0.000000
2.700000,-0.462860,-1289.547241,-0.022140,-0.238042,-6.046254,-2.058905,-0.104886,-60.462543,-1289.547241,-6.034807,0.000000
2.800000,-0.428604,-1289.502808,-0.022131,-0.234710,-5.961622,-1.906526,-0.097123,-59.616219,-1289.502808,-5.950122,0.000000
2.900000,-0.428604,-1289.547241,-0.022144,-0.231373,-5.876876,-1.906526,-0.097123,-58.768764,-1289.547241,-5.865438,0.000000
3.000000,-0.450577,-1289.591675,-0.022118,-0.228037,-5.792149,-2.004266,-0.102102,-57.921486,-1289.591675,-5.780753,0.000000
3.100000,-0.413345,-1289.547241,-0.022109,-0.224704,-5.707490,-1.838652,-0.093665,-57.074898,-1289.547241,-5.696068,0.000000
3.200000,-0.444244,-1289.636230,-0.022135,-0.221367,-5.622727,-1.976098,-0.100667,-56.227272,-1289.636230,-5.611384,0.000000
3.300000,-0.413345,-1289.547241,-0.022144,-0.218034,-5.538069,-1.838652,-0.093665,-55.380688,-1289.547241,-5.526700,0.000000
3.400000,-0.396576,-1289.591675,-0.022140,-0.214698,-5.453341,-1.764058,-0.089865,-54.533405,-1289.591675,-5.441833,0.000000
3.500000,-0.429352,-1289.547241,-0.022144,-0.211362,-5.368595,-1.909852,-0.097293,-53.685951,-1289.547241,-5.357148,0.000000
3.600000,-0.389877,-1289.547241,-0.022144,-0.208030,-5.283971,-1.734261,-0.088347,-52.839714,-1289.547241,-5.272463,0.000000
3.700000,-0.414825,-1289.591675,-0.022144,-0.204693,-5.199209,-1.845236,-0.094001,-51.992088,-1289.591675,-5.187778,0.000000
3.800000,-0.414459,-1289.502808,-0.022135,-0.201359,-5.114516,-1.843607,-0.093918,-51.145157,-1289.502808,-5.103094,0.000000
3.900000,-0.371262,-1289.547241,-0.022131,-0.198025,-5.029831,-1.651454,-0.084129,-50.298309,-1289.547241,-5.018410,0.000000
4.000000,-0.417801,-1289.591675,-0.022127,-0.194688,-4.945068,-1.858471,-0.094675,-49.450687,-1289.591675,-4.933725,0.000000
4.100000,-0.382797,-1289.547241,-0.022148,-0.191356,-4.860444,-1.702767,-0.086743,-48.604443,-1289.547241,-4.849041,0.000000
4.200000,-0.378708,-1289.591675,-0.022131,-0.188019,-4.775691,-1.684577,-0.085816,-47.756908,-1289.591675,-4.764356,0.000000
4.300000,-0.407379,-1289.591675,-0.022122,-0.184683,-4.690945,-1.812113,-0.092313,-46.909454,-1289.591675,-4.679489,0.000000
4.400000,-0.354507,-1289.591675,-0.022131,-0.181350,-4.606287,-1.576928,-0.080333,-46.062866,-1289.591675,-4.594804,0.000000
4.500000,-0.398071,-1289.636230,-0.022153,-0.178012,-4.521498,-1.770710,-0.090204,-45.214981,-1289.636230,-4.510120,0.000000
4.600000,-0.376480,-1289.547241,-0.022144,-0.174680,-4.436883,-1.674667,-0.085312,-44.368828,-1289.547241,-4.425436,0.000000
4.700000,-0.366791,-1289.591675,-0.022140,-0.171345,-4.352172,-1.631567,-0.083116,-43.521725,-1289.591675,-4.340751,0.000000
4.800000,-0.390244,-1289.591675,-0.022153,-0.168008,-4.267392,-1.735890,-0.088430,-42.673923,-1289.591675,-4.256066,0.000000
4.900000,-0.359344,-1289.591675,-0.022135,-0.164677,-4.182786,-1.598444,-0.081429,-41.827858,-1289.591675,-4.171381,0.000000
5.000000,-0.376099,-1289.502808,-0.022140,-0.161339,-4.098014,-1.672970,-0.085225,-40.980145,-1289.502808,-4.086697,0.000000
5.100000,-0.372009,-1289.591675,-0.022148,-0.158005,-4.013338,-1.654780,-0.084299,-40.133385,-1289.591675,-4.002012,0.000000
5.200000,-0.339981,-1289.547241,-0.022140,-0.154671,-3.928637,-1.512311,-0.077041,-39.286366,-1289.547241,-3.917146,0.000000
5.300000,-0.368286,-1289.547241,-0.022131,-0.151334,-3.843874,-1.638219,-0.083455,-38.438740,-1289.547241,-3.832461,0.000000
5.400000,-0.338120,-1289.547241,-0.022148,-0.148002,-3.759259,-1.504031,-0.076619,-37.592587,-1289.547241,-3.747777,0.000000
5.500000,-0.351898,-1289.547241,-0.022127,-0.144665,-3.674487,-1.565321,-0.079741,-36.744873,-1289.547241,-3.663092,0.000000
5.600000,-0.374619,-1289.547241,-0.022122,-0.141330,-3.589794,-1.666386,-0.084890,-35.897942,-1289.547241,-3.578407,0.000000
5.700000,-0.330292,-1289.547241,-0.022144,-0.137998,-3.505162,-1.469211,-0.074845,-35.051617,-1289.547241,-3.493722,0.000000
5.800000,-0.357849,-1289.547241,-0.022157,-0.134660,-3.420364,-1.591792,-0.081090,-34.203640,-1289.547241,-3.409038,0.000000
5.900000,-0.340729,-1289.547241,-0.022135,-0.131328,-3.335740,-1.515637,-0.077210,-33.357403,-1289.547241,-3.324353,0.000000
6.000000,-0.337372,-1289.547241,-0.022122,-0.127992,-3.251004,-1.500705,-0.076450,-32.510036,-1289.547241,-3.239487,0.000000
6.100000,-0.413712,-1289.591675,-0.022131,-0.124656,-3.166250,-1.840281,-0.093748,-31.662497,-1289.591675,-3.154802,0.000000
6.200000,-0.358597,-1289.547241,-0.022148,-0.121324,-3.081626,-1.595118,-0.081259,-30.816259,-1289.547241,-3.070118,0.000000
6.300000,-0.385788,-1289.591675,-0.022131,-0.117986,-2.996855,-1.716071,-0.087421,-29.968546,-1289.591675,-2.985433,0.000000
6.400000,-0.376846,-1289.591675,-0.022122,-0.114654,-2.912205,-1.676296,-0.085395,-29.122047,-1289.591675,-2.900748,0.000000
6.500000,-0.342957,-1289.680664,-0.022127,-0.111319,-2.827503,-1.525547,-0.077715,-28.275028,-1289.680664,-2.816064,0.000000
6.600000,-0.377960,-1289.591675,-0.022153,-0.107981,-2.742723,-1.681251,-0.085647,-27.427229,-1289.591675,-2.731380,0.000000
6.700000,-0.350784,-1289.591675,-0.022140,-0.104651,-2.658125,-1.560367,-0.079489,-26.581249,-1289.591675,-2.646695,0.000000
6.800000,-0.365295,-1289.547241,-0.022144,-0.101315,-2.573406,-1.624915,-0.082777,-25.734056,-1289.547241,-2.562010,0.000000
6.900000,-0.377594,-1289.591675,-0.022127,-0.097978,-2.488652,-1.679622,-0.085564,-24.886517,-1289.591675,-2.477144,0.000000
7.000000,-0.327316,-1289.591675,-0.022131,-0.094644,-2.403967,-1.455976,-0.074171,-24.039671,-1289.591675,-2.392459,0.000000
7.100000,-0.379456,-1289.591675,-0.022148,-0.091308,-2.319222,-1.687903,-0.085986,-23.192219,-1289.591675,-2.307774,0.000000
7.200000,-0.351151,-1289.636230,-0.022131,-0.087974,-2.234546,-1.561996,-0.079572,-22.345457,-1289.636230,-2.223090,0.000000
7.300000,-0.344452,-1289.591675,-0.022127,-0.084640,-2.149853,-1.532199,-0.078054,-21.498526,-1289.591675,-2.138405,0.000000
7.400001,-0.377213,-1289.636230,-0.022131,-0.081302,-2.065073,-1.677925,-0.085478,-20.650726,-1289.636230,-2.053721,0.000000
7.500000,-0.335892,-1289.547241,-0.022135,-0.077971,-1.980475,-1.494121,-0.076114,-19.804747,-1289.547241,-1.969036,0.000000
7.600000,-0.365677,-1289.591675,-0.022131,-0.074635,-1.895729,-1.626612,-0.082864,-18.957294,-1289.591675,-1.884351,0.000000
7.700000,-0.362701,-1289.591675,-0.022140,-0.071301,-1.811036,-1.613376,-0.082189,-18.110361,-1289.591675,-1.799485,0.000000
7.800000,-0.327698,-1289.547241,-0.022144,-0.067966,-1.726343,-1.457672,-0.074257,-17.263428,-1289.547241,-1.714800,0.000000
7.900001,-0.379456,-1289.591675,-0.022157,-0.064629,-1.641589,-1.687903,-0.085986,-16.415890,-1289.591675,-1.630115,0.000000
8.000000,-0.346313,-1289.591675,-0.022148,-0.061298,-1.556965,-1.540479,-0.078476,-15.569650,-1289.591675,-1.545431,0.000000
8.100000,-0.346680,-1289.636230,-0.022148,-0.057960,-1.472185,-1.542108,-0.078559,-14.721849,-1289.636230,-1.460746,0.000000
8.200001,-0.371262,-1289.591675,-0.022157,-0.054624,-1.387457,-1.651454,-0.084129,-13.874571,-1289.591675,-1.376062,0.000000
8.300000,-0.327316,-1289.591675,-0.022122,-0.051291,-1.302799,-1.455976,-0.074171,-13.027985,-1289.591675,-1.291377,0.000000
8.400001,-0.367538,-1289.591675,-0.022140,-0.047955,-1.218045,-1.634893,-0.083285,-12.180445,-1289.591675,-1.206693,0.000000
8.500000,-0.334396,-1289.591675,-0.022131,-0.044622,-1.133394,-1.487469,-0.075775,-11.333945,-1289.591675,-1.122008,0.000000
8.600000,-0.345932,-1289.636230,-0.022161,-0.041286,-1.048675,-1.538782,-0.078389,-10.486753,-1289.636230,-1.037141,0.000000
8.700001,-0.348923,-1289.591675,-0.022109,-0.039346,-0.999391,-1.552086,-0.079067,-9.993909,-1289.591675,-0.999981,0.000000
8.800000,-0.314285,-1289.547241,-0.022092,-0.039375,-1.000128,-1.398011,-0.071218,-10.001280,-1289.547241,-0.999981,0.000000
8.810000,-0.312057,-1289.502808,-0.022097,-0.039375,-1.000128,-1.388101,-0.070713,-10.001280,-1289.502808,-0.999981,0.000000
8.820001,-0.309448,-1289.591675,-0.022088,-0.039375,-1.000128,-1.376495,-0.070122,-10.001280,-1289.591675,-0.999981,0.000000
8.830001,-0.322845,-1289.502808,-0.022114,-0.039375,-1.000128,-1.436088,-0.073158,-10.001280,-1289.502808,-0.999981,0.000000
8.840000,-0.312424,-1289.458252,-0.022097,-0.039375,-1.000128,-1.389730,-0.070796,-10.001280,-1289.458252,-0.999981,0.000000
8.850000,-0.313538,-1289.591675,-0.022105,-0.039375,-1.000128,-1.394685,-0.071049,-10.001280,-1289.591675,-0.999981,0.000000
8.860001,-0.304977,-1289.458252,-0.022101,-0.039375,-1.000128,-1.356607,-0.069109,-10.001280,-1289.458252,-0.999981,0.000000
8.870001,-0.316528,-1289.547241,-0.022101,-0.039375,-1.000128,-1.407988,-0.071726,-10.001280,-1289.547241,-0.999981,0.000000
8.880000,-0.316147,-1289.547241,-0.022101,-0.039375,-1.000128,-1.406291,-0.071640,-10.001280,-1289.547241,-0.999981,0.000000
8.890000,-0.310196,-1289.502808,-0.022092,-0.039375,-1.000128,-1.379820,-0.070291,-10.001280,-1289.502808,-0.999981,0.000000
8.900001,-0.317261,-1289.636230,-0.022101,-0.039375,-1.000128,-1.411246,-0.071892,-10.001280,-1289.636230,-0.999981,0.000000
8.910001,-0.314651,-1289.413818,-0.022092,-0.039375,-1.000128,-1.399640,-0.071301,-10.001280,-1289.413818,-0.999981,0.000000
8.920000,-0.310196,-1289.502808,-0.022101,-0.039375,-1.000128,-1.379820,-0.070291,-10.001280,-1289.502808,-0.999981,0.000000
8.930000,-0.311676,-1289.458252,-0.022105,-0.039375,-1.000128,-1.386404,-0.070627,-10.001280,-1289.458252,-0.999981,0.000000
8.940001,-0.304230,-1289.458252,-0.022101,-0.039375,-1.000128,-1.353281,-0.068939,-10.001280,-1289.458252,-0.999981,0.000000
8.950001,-0.312424,-1289.636230,-0.022109,-0.039375,-1.000128,-1.389730,-0.070796,-10.001280,-1289.636230,-0.999981,0.000000
