Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.433060,-1050.773560,-0.008006,-0.314959,-7.999966,-1.926346,-0.098133,-79.999657,-1050.773560,-8.000105,0.000000
0.300000,-0.449081,-1050.729004,-0.008024,-0.314959,-7.999966,-1.997614,-0.101763,-79.999657,-1050.729004,-8.000105,0.000000
0.400000,-0.458755,-1050.773560,-0.008222,-0.314651,-7.992126,-2.040646,-0.103955,-79.921265,-1050.773560,-7.977340,0.000000
0.500000,-0.450195,-1050.729004,-0.008084,-0.311186,-7.904129,-2.002569,-0.102016,-79.041290,-1050.729004,-7.892473,0.000000
0.600000,-0.405136,-1050.729004,-0.008084,-0.307836,-7.819036,-1.802135,-0.091805,-78.190369,-1050.729004,-7.807788,0.000000
0.700000,-0.334763,-1050.817993,-0.008054,-0.304499,-7.734274,-1.489098,-0.075858,-77.342735,-1050.817993,-7.723104,0.000000
0.800000,-0.340714,-1050.773560,-0.008015,-0.301164,-7.649555,-1.515569,-0.077207,-76.495552,-1050.773560,-7.638420,0.000000
0.900000,-0.306824,-1050.684570,-0.008045,-0.297829,-7.564861,-1.364820,-0.069527,-75.648613,-1050.684570,-7.553735,0.000000
1.000000,-0.305710,-1050.773560,-0.008054,-0.294493,-7.480125,-1.359865,-0.069275,-74.801247,-1050.773560,-7.469050,0.000000
1.100000,-0.311295,-1050.817993,-0.008028,-0.291158,-7.395422,-1.384707,-0.070540,-73.954231,-1050.817993,-7.384366,0.000000
1.200000,-0.251724,-1050.773560,-0.008063,-0.287823,-7.310712,-1.119725,-0.057042,-73.107124,-1050.773560,-7.299682,0.000000
1.300000,-0.272949,-1050.729004,-0.008011,-0.284488,-7.225984,-1.214139,-0.061851,-72.259842,-1050.729004,-7.214997,0.000000
1.400000,-0.264008,-1050.773560,-0.008045,-0.281154,-7.141300,-1.174364,-0.059825,-71.412994,-1050.773560,-7.130129,0.000000
1.500000,-0.225647,-1050.773560,-0.008032,-0.277818,-7.056571,-1.003728,-0.051132,-70.565720,-1050.773560,-7.045445,0.000000
1.600000,-0.259918,-1050.729004,-0.008028,-0.274483,-6.971869,-1.156174,-0.058898,-69.718697,-1050.729004,-6.960761,0.000000
1.700000,-0.205917,-1050.773560,-0.008050,-0.271150,-6.887203,-0.915966,-0.046662,-68.872032,-1050.773560,-6.876076,0.000000
1.800000,-0.227509,-1050.773560,-0.008063,-0.267815,-6.802492,-1.012009,-0.051554,-68.024918,-1050.773560,-6.791391,0.000000
1.900000,-0.228638,-1050.729004,-0.008032,-0.264481,-6.717825,-1.017031,-0.051810,-67.178253,-1050.729004,-6.706707,0.000000
2.000000,-0.195496,-1050.684570,-0.008063,-0.261145,-6.633088,-0.869608,-0.044300,-66.330879,-1050.684570,-6.622023,0.000000
2.100000,-0.223053,-1050.817993,-0.008041,-0.257809,-6.548360,-0.992189,-0.050545,-65.483604,-1050.817993,-6.537338,0.000000
2.200000,-0.205551,-1050.773560,-0.008058,-0.254475,-6.463667,-0.914337,-0.046579,-64.636673,-1050.773560,-6.452653,0.000000
2.300000,-0.193253,-1050.817993,-0.008071,-0.251139,-6.378930,-0.859630,-0.043792,-63.789303,-1050.817993,-6.367786,0.000000
2.400000,-0.213364,-1050.729004,-0.008037,-0.247805,-6.294246,-0.949089,-0.048349,-62.942459,-1050.729004,-6.283102,0.000000
2.500000,-0.163834,-1050.773560,-0.008041,-0.244470,-6.209535,-0.728768,-0.037125,-62.095352,-1050.773560,-6.198417,0.000000
2.600000,-0.195114,-1050.773560,-0.008011,-0.241134,-6.124807,-0.867911,-0.044213,-61.248070,-1050.773560,-6.113733,0.000000
2.700000,-0.181335,-1050.729004,-0.008058,-0.237800,-6.040123,-0.806620,-0.041091,-60.401226,-1050.729004,-6.029048,0.000000
2.800000,-0.154907,-1050.773560,-0.008067,-0.234469,-5.955524,-0.689062,-0.035102,-59.555248,-1050.773560,-5.944364,0.000000
