Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-1.086212,-524.296997,-0.009710,-0.314964,-8.000096,-4.831713,-0.246139,-80.000961,-524.296997,-8.000131,0.000000
0.300000,-1.097763,-524.296997,-0.009731,-0.314964,-8.000096,-4.883094,-0.248757,-80.000961,-524.296997,-8.000131,0.000000
0.400000,-1.092545,-524.341431,-0.009753,-0.314962,-8.000045,-4.859881,-0.247574,-80.000450,-524.341431,-7.995396,0.000000
0.500000,-1.067230,-524.296997,-0.009753,-0.311859,-7.921214,-4.747277,-0.241838,-79.212135,-524.296997,-7.910530,0.000000
0.600000,-1.047119,-524.296997,-0.009748,-0.308553,-7.837257,-4.657819,-0.237281,-78.372574,-524.296997,-7.825845,0.000000
0.700000,-1.019562,-524.341431,-0.009783,-0.305224,-7.752686,-4.535237,-0.231036,-77.526855,-524.341431,-7.741160,0.000000
0.800000,-0.959976,-524.341431,-0.009774,-0.301888,-7.667949,-4.270187,-0.217534,-76.679489,-524.341431,-7.656475,0.000000
0.900000,-0.978226,-524.341431,-0.009774,-0.298555,-7.583299,-4.351365,-0.221669,-75.832993,-524.341431,-7.571791,0.000000
1.000000,-0.927582,-524.430420,-0.009766,-0.295217,-7.498510,-4.126090,-0.210193,-74.985107,-524.430420,-7.487106,0.000000
1.100000,-0.882523,-524.296997,-0.009761,-0.291883,-7.413834,-3.925657,-0.199982,-74.138344,-524.296997,-7.402422,0.000000
1.200000,-0.919769,-524.341431,-0.009774,-0.288549,-7.329141,-4.091338,-0.208423,-73.291412,-524.341431,-7.317737,0.000000
1.300000,-0.847900,-524.252502,-0.009766,-0.285213,-7.244413,-3.771649,-0.192137,-72.444130,-524.252502,-7.233052,0.000000
1.400000,-0.873962,-524.296997,-0.009761,-0.281879,-7.159720,-3.887579,-0.198043,-71.597198,-524.296997,-7.148186,0.000000
1.500000,-0.856842,-524.385925,-0.009748,-0.278542,-7.074966,-3.811424,-0.194163,-70.749664,-524.385925,-7.063501,0.000000
1.600000,-0.811401,-524.341431,-0.009761,-0.275208,-6.990282,-3.609293,-0.183866,-69.902817,-524.341431,-6.978817,0.000000
1.700000,-0.847153,-524.341431,-0.009766,-0.271874,-6.905588,-3.768323,-0.191968,-69.055878,-524.341431,-6.894132,0.000000
1.800000,-0.805069,-524.385925,-0.009791,-0.268537,-6.820842,-3.581126,-0.182431,-68.208427,-524.385925,-6.809448,0.000000
1.900000,-0.797623,-524.385925,-0.009766,-0.265202,-6.736132,-3.548003,-0.180744,-67.361320,-524.385925,-6.724763,0.000000
2.000000,-0.819229,-524.430420,-0.009770,-0.261866,-6.651404,-3.644113,-0.185640,-66.514038,-524.430420,-6.640078,0.000000
2.100000,-0.761139,-524.341431,-0.009753,-0.258531,-6.566685,-3.385715,-0.172477,-65.666855,-524.341431,-6.555394,0.000000
2.200000,-0.798752,-524.341431,-0.009761,-0.255197,-6.482009,-3.553025,-0.181000,-64.820091,-524.341431,-6.470709,0.000000
2.300000,-0.781616,-524.341431,-0.009774,-0.251861,-6.397264,-3.476803,-0.177117,-63.972633,-524.341431,-6.385842,0.000000
2.400000,-0.739532,-524.341431,-0.009766,-0.248526,-6.312570,-3.289605,-0.167580,-63.125706,-524.341431,-6.301158,0.000000
2.500000,-0.779755,-524.385925,-0.009748,-0.245192,-6.227877,-3.468522,-0.176695,-62.278774,-524.385925,-6.216474,0.000000
2.600000,-0.730606,-524.341431,-0.009761,-0.241855,-6.143106,-3.249898,-0.165558,-61.431061,-524.341431,-6.131789,0.000000
2.700000,-0.751831,-524.430420,-0.009753,-0.238521,-6.058430,-3.344311,-0.170367,-60.584297,-524.430420,-6.047104,0.000000
2.800000,-0.739914,-524.385925,-0.009761,-0.235187,-5.973745,-3.291301,-0.167667,-59.737453,-524.385925,-5.962420,0.000000
2.900000,-0.712723,-524.296997,-0.009774,-0.231852,-5.889035,-3.170349,-0.161505,-58.890347,-524.296997,-5.877735,0.000000
3.000000,-0.735443,-524.385925,-0.009783,-0.228519,-5.804385,-3.271414,-0.166654,-58.043846,-524.385925,-5.793050,0.000000
