Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.100000,-0.223053,-429.552551,-0.008002,-0.314958,-7.999931,-0.992189,-0.050545,-79.999313,-429.552551,-8.000071,0.000000
0.200000,-0.220444,-429.552551,-0.007959,-0.314958,-7.999931,-0.980583,-0.049953,-79.999313,-429.552551,-8.000071,0.000000
0.300000,-0.228256,-429.597015,-0.007959,-0.314958,-7.999931,-1.015334,-0.051724,-79.999313,-429.597015,-8.000071,0.000000
0.400000,-0.268478,-429.597015,-0.007994,-0.313579,-7.964895,-1.194252,-0.060838,-79.648949,-429.597015,-7.952720,0.000000
0.500000,-0.192886,-429.552551,-0.008032,-0.310221,-7.879622,-0.858001,-0.043709,-78.796211,-429.552551,-7.868035,0.000000
0.600000,-0.186188,-429.597015,-0.008037,-0.306880,-7.794754,-0.828204,-0.042191,-77.947540,-429.597015,-7.783350,0.000000
0.700000,-0.150055,-429.597015,-0.008032,-0.303544,-7.710026,-0.667478,-0.034003,-77.100266,-429.597015,-7.698666,0.000000
0.800000,-0.128098,-429.597015,-0.008019,-0.300210,-7.625341,-0.569806,-0.029027,-76.253418,-429.597015,-7.613981,0.000000
0.900000,-0.137024,-429.552551,-0.007963,-0.296875,-7.540614,-0.609513,-0.031050,-75.406136,-429.552551,-7.529297,0.000000
1.000000,-0.091232,-429.552551,-0.007985,-0.293538,-7.455868,-0.405822,-0.020674,-74.558685,-429.552551,-7.444429,0.000000
1.100000,-0.099045,-429.552551,-0.007959,-0.290205,-7.371201,-0.440573,-0.022444,-73.712013,-429.552551,-7.359746,0.000000
1.200000,-0.103149,-429.597015,-0.008024,-0.286868,-7.286447,-0.458832,-0.023374,-72.864471,-429.597015,-7.275061,0.000000
1.300000,-0.067398,-429.641510,-0.008028,-0.283533,-7.201745,-0.299802,-0.015273,-72.017448,-429.641510,-7.190376,0.000000
1.400000,-0.078934,-429.641510,-0.007981,-0.280200,-7.117069,-0.351115,-0.017887,-71.170692,-429.641510,-7.105691,0.000000
1.500000,-0.042816,-429.597015,-0.008041,-0.276863,-7.032324,-0.190456,-0.009702,-70.323242,-429.597015,-7.021007,0.000000
1.600000,-0.037613,-429.685974,-0.007989,-0.273530,-6.947666,-0.167311,-0.008523,-69.476662,-429.685974,-6.936323,0.000000
1.700000,-0.062561,-429.641510,-0.008006,-0.270194,-6.862929,-0.278285,-0.014177,-68.629288,-429.641510,-6.851638,0.000000
1.800000,-0.017120,-429.641510,-0.008045,-0.266859,-6.778210,-0.076155,-0.003880,-67.782104,-429.641510,-6.766953,0.000000
1.900000,-0.044312,-429.641510,-0.007976,-0.263525,-6.693533,-0.197107,-0.010041,-66.935341,-429.641510,-6.682086,0.000000
2.000000,-0.030533,-429.641510,-0.007968,-0.260188,-6.608771,-0.135817,-0.006919,-66.087708,-429.641510,-6.597402,0.000000
2.100000,-0.008194,-429.641510,-0.007981,-0.256854,-6.524087,-0.036449,-0.001857,-65.240868,-429.641510,-6.512717,0.000000
2.200000,-0.030151,-429.597015,-0.008011,-0.253519,-6.439385,-0.134120,-0.006832,-64.393852,-429.597015,-6.428032,0.000000
2.300000,0.007446,-429.641510,-0.008028,-0.250184,-6.354665,0.033123,0.001687,-63.546654,-429.641510,-6.343348,0.000000
2.400000,-0.021973,-429.641510,-0.008032,-0.246850,-6.269998,-0.097739,-0.004979,-62.699982,-429.641510,-6.258664,0.000000
2.500000,-0.026810,-429.641510,-0.008028,-0.243514,-6.185253,-0.119255,-0.006075,-61.852531,-429.641510,-6.173979,0.000000
2.600000,0.023834,-429.641510,-0.007981,-0.240179,-6.100542,0.106020,0.005401,-61.005421,-429.641510,-6.089294,0.000000
2.700000,-0.007812,-429.641510,-0.008024,-0.236844,-6.015849,-0.034752,-0.001770,-60.158489,-429.641510,-6.004427,0.000000
2.800000,0.020859,-429.641510,-0.008037,-0.233509,-5.931139,0.092784,0.004727,-59.311386,-429.641510,-5.919743,0.000000
2.900000,0.027939,-429.730469,-0.008011,-0.230174,-5.846427,0.124278,0.006331,-58.464275,-429.730469,-5.835059,0.000000
3.000000,-0.005951,-429.641510,-0.008015,-0.226840,-5.761726,-0.026471,-0.001348,-57.617260,-429.641510,-5.750374,0.000000
3.100000,0.036499,-429.730469,-0.008002,-0.223504,-5.676998,0.162356,0.008271,-56.769981,-429.730469,-5.665689,0.000000
3.200000,0.018997,-429.685974,-0.008037,-0.220169,-5.592296,0.084504,0.004305,-55.922958,-429.685974,-5.581005,0.000000
3.300000,0.025330,-429.730469,-0.008028,-0.216834,-5.507576,0.112672,0.005740,-55.075768,-429.730469,-5.496320,0.000000
3.400000,0.044693,-429.730469,-0.007994,-0.213499,-5.422866,0.198804,0.010128,-54.228661,-429.730469,-5.411635,0.000000
3.500000,0.021973,-429.685974,-0.008032,-0.210164,-5.338164,0.097739,0.004979,-53.381645,-429.685974,-5.326951,0.000000
3.600000,0.058472,-429.730469,-0.007998,-0.206829,-5.253445,0.260095,0.013250,-52.534447,-429.730469,-5.242084,0.000000
3.700000,0.067032,-429.685974,-0.007981,-0.203494,-5.168752,0.298173,0.015190,-51.687519,-429.685974,-5.157400,0.000000
3.800000,0.042831,-429.641510,-0.008006,-0.200159,-5.084041,0.190524,0.009706,-50.840412,-429.641510,-5.072715,0.000000
3.900000,0.072250,-429.730469,-0.008024,-0.196824,-4.999330,0.321386,0.016372,-49.993305,-429.730469,-4.988030,0.000000
4.000000,0.048416,-429.774963,-0.008045,-0.193490,-4.914637,0.215366,0.010971,-49.146374,-429.774963,-4.903346,0.000000
4.100000,0.071121,-429.685974,-0.007985,-0.190156,-4.829952,0.316363,0.016116,-48.299526,-429.685974,-4.818661,0.000000
4.200000,0.058838,-429.730469,-0.007968,-0.186820,-4.745224,0.261724,0.013333,-47.452248,-429.730469,-4.733976,0.000000
4.300000,0.042831,-429.730469,-0.008011,-0.183485,-4.660514,0.190524,0.009706,-46.605137,-429.730469,-4.649292,0.000000
4.400000,0.100540,-429.685974,-0.007985,-0.180151,-4.575838,0.447225,0.022783,-45.758381,-429.685974,-4.564608,0.000000
4.500000,0.067032,-429.685974,-0.007981,-0.176815,-4.491110,0.298173,0.015190,-44.911102,-429.685974,-4.479741,0.000000
4.600000,0.065170,-429.685974,-0.007998,-0.173482,-4.406435,0.289892,0.014768,-44.064346,-429.685974,-4.395056,0.000000
4.700000,0.082672,-429.730469,-0.008037,-0.170146,-4.321706,0.367744,0.018734,-43.217064,-429.730469,-4.310371,0.000000
4.800000,0.056610,-429.774963,-0.008032,-0.166811,-4.237004,0.251814,0.012828,-42.370045,-429.774963,-4.225687,0.000000
4.900000,0.096069,-429.819427,-0.007981,-0.163476,-4.152294,0.427338,0.021770,-41.522938,-429.819427,-4.141002,0.000000
5.000000,0.082672,-429.774963,-0.008037,-0.160141,-4.067583,0.367744,0.018734,-40.675831,-429.774963,-4.056318,0.000000
5.100000,0.068893,-429.819427,-0.008024,-0.156807,-3.982899,0.306453,0.015611,-39.828987,-429.819427,-3.971633,0.000000
5.200000,0.109116,-429.774963,-0.008019,-0.153471,-3.898162,0.485370,0.024726,-38.981617,-429.774963,-3.886949,0.000000
5.300000,0.080429,-429.819427,-0.007972,-0.150137,-3.813477,0.357766,0.018225,-38.134773,-429.819427,-3.802082,0.000000
5.400000,0.100540,-429.819427,-0.008002,-0.146802,-3.728767,0.447225,0.022783,-37.287670,-429.819427,-3.717397,0.000000
5.500000,0.099792,-429.819427,-0.007985,-0.143466,-3.644039,0.443899,0.022613,-36.440388,-429.819427,-3.632713,0.000000
5.600000,0.074844,-429.774963,-0.008037,-0.140132,-3.559363,0.332924,0.016960,-35.593628,-429.774963,-3.548028,0.000000
5.700000,0.104263,-429.819427,-0.008032,-0.136797,-3.474652,0.463786,0.023626,-34.746525,-429.819427,-3.463343,0.000000
5.800000,0.070007,-429.863922,-0.008006,-0.133462,-3.389941,0.311408,0.015864,-33.899414,-429.863922,-3.378659,0.000000
5.900000,0.081924,-429.819427,-0.008028,-0.130129,-3.305266,0.364418,0.018564,-33.052658,-429.819427,-3.293974,0.000000
6.000000,0.090866,-429.819427,-0.007994,-0.126794,-3.220555,0.404193,0.020591,-32.205551,-429.819427,-3.209290,0.000000
6.100000,0.079315,-429.819427,-0.007994,-0.123458,-3.135844,0.352812,0.017973,-31.358444,-429.819427,-3.124605,0.000000
6.200000,0.107620,-429.819427,-0.008037,-0.120123,-3.051134,0.478719,0.024387,-30.511341,-429.819427,-3.039738,0.000000
6.300000,0.089752,-429.730469,-0.008015,-0.116788,-2.966406,0.399238,0.020338,-29.664061,-429.730469,-2.955054,0.000000
6.400000,0.069641,-429.819427,-0.007968,-0.113454,-2.881721,0.309779,0.015781,-28.817213,-429.819427,-2.870369,0.000000
6.500000,0.112839,-429.863922,-0.007985,-0.110119,-2.797011,0.501932,0.025570,-27.970108,-429.863922,-2.785685,0.000000
6.600000,0.074478,-429.819427,-0.008019,-0.106784,-2.712309,0.331295,0.016877,-27.123087,-429.819427,-2.701000,0.000000
6.700000,0.085648,-429.863922,-0.008028,-0.103449,-2.627598,0.380979,0.019408,-26.275982,-429.863922,-2.616315,0.000000
6.800000,0.092346,-429.819427,-0.007972,-0.100113,-2.542870,0.410776,0.020926,-25.428703,-429.819427,-2.531631,0.000000
6.900000,0.062927,-429.863922,-0.007989,-0.096779,-2.458177,0.279914,0.014260,-24.581768,-429.863922,-2.446946,0.000000
7.000000,0.112457,-429.819427,-0.007994,-0.093443,-2.373458,0.500235,0.025483,-23.734577,-429.819427,-2.362080,0.000000
7.100000,0.063309,-429.863922,-0.008024,-0.090108,-2.288756,0.281611,0.014346,-22.887558,-429.863922,-2.277395,0.000000
7.200000,0.086029,-429.863922,-0.008006,-0.086774,-2.204054,0.382676,0.019494,-22.040537,-429.863922,-2.192710,0.000000
7.300000,0.097565,-429.863922,-0.007985,-0.083438,-2.119334,0.433989,0.022108,-21.193346,-429.863922,-2.108026,0.000000
7.400001,0.073730,-429.863922,-0.008028,-0.080104,-2.034642,0.327969,0.016708,-20.346415,-429.863922,-2.023341,0.000000
7.500000,0.105392,-429.863922,-0.007985,-0.076769,-1.949922,0.468809,0.023882,-19.499222,-429.863922,-1.938657,0.000000
7.600000,0.068527,-429.908386,-0.007989,-0.073434,-1.865211,0.304824,0.015528,-18.652113,-429.908386,-1.853972,0.000000
7.700000,0.058090,-429.863922,-0.007963,-0.070099,-1.780518,0.258398,0.013163,-17.805183,-429.863922,-1.769288,0.000000
7.800000,0.103897,-429.863922,-0.008041,-0.066764,-1.695799,0.462157,0.023543,-16.957991,-429.863922,-1.684603,0.000000
7.900001,0.077454,-429.908386,-0.008045,-0.063430,-1.611132,0.344531,0.017551,-16.111317,-429.908386,-1.599736,0.000000
8.000000,0.087891,-429.863922,-0.007998,-0.060095,-1.526412,0.390957,0.019916,-15.264126,-429.863922,-1.515052,0.000000
8.100000,0.100540,-429.908386,-0.007981,-0.056761,-1.441736,0.447225,0.022783,-14.417365,-429.908386,-1.430367,0.000000
8.200001,0.066666,-429.819427,-0.007972,-0.053426,-1.357009,0.296544,0.015107,-13.570086,-429.819427,-1.345683,0.000000
8.300000,0.110229,-429.863922,-0.007985,-0.050090,-1.272289,0.490325,0.024978,-12.722894,-429.863922,-1.260998,0.000000
8.400001,0.076340,-429.819427,-0.008015,-0.046756,-1.187596,0.339576,0.017299,-11.875959,-429.819427,-1.176314,0.000000
8.500000,0.090485,-429.908386,-0.007959,-0.043420,-1.102868,0.402496,0.020504,-11.028681,-429.908386,-1.091629,0.000000
8.600000,0.112457,-429.863922,-0.007998,-0.040085,-1.018157,0.500235,0.025483,-10.181576,-429.863922,-1.006944,0.000000
8.700001,0.088257,-429.952881,-0.007985,-0.039416,-1.001160,0.392586,0.019999,-10.011600,-429.952881,-0.999920,0.000000
8.710000,0.128479,-429.774963,-0.007972,-0.039398,-1.000709,0.571503,0.029114,-10.007088,-429.774963,-0.999920,0.000000
8.720000,0.156403,-429.863922,-0.007942,-0.039384,-1.000345,0.695713,0.035441,-10.003448,-429.863922,-0.999920,0.000000
8.730000,0.159378,-429.863922,-0.007959,-0.039375,-1.000119,0.708949,0.036116,-10.001191,-429.863922,-0.999920,0.000000
8.740001,0.137787,-429.863922,-0.007955,-0.039373,-1.000067,0.612907,0.031223,-10.000672,-429.863922,-0.999920,0.000000
8.750000,0.141129,-429.952881,-0.007972,-0.039374,-1.000102,0.627771,0.031980,-10.001018,-429.952881,-0.999920,0.000000
8.760000,0.140381,-429.774963,-0.007989,-0.039374,-1.000102,0.624445,0.031811,-10.001018,-429.774963,-0.999920,0.000000
8.770000,0.139267,-429.952881,-0.008002,-0.039374,-1.000102,0.619490,0.031558,-10.001018,-429.952881,-0.999920,0.000000
8.780001,0.140015,-429.863922,-0.008002,-0.039374,-1.000102,0.622816,0.031728,-10.001018,-429.863922,-0.999920,0.000000
8.790000,0.131454,-429.863922,-0.007994,-0.039374,-1.000102,0.584739,0.029788,-10.001018,-429.863922,-0.999920,0.000000
8.800000,0.132202,-429.908386,-0.008019,-0.039374,-1.000102,0.588065,0.029957,-10.001018,-429.908386,-0.999920,0.000000
8.810000,0.134064,-429.774963,-0.008002,-0.039374,-1.000102,0.596345,0.030379,-10.001018,-429.774963,-0.999920,0.000000
8.820001,0.128479,-429.952881,-0.008011,-0.039374,-1.000102,0.571503,0.029114,-10.001018,-429.952881,-0.999920,0.000000
8.830001,0.141876,-429.819427,-0.008002,-0.039374,-1.000102,0.631097,0.032150,-10.001018,-429.819427,-0.999920,0.000000
8.840000,0.144119,-429.863922,-0.007998,-0.039374,-1.000102,0.641074,0.032658,-10.001018,-429.863922,-0.999920,0.000000
8.850000,0.132568,-429.863922,-0.007985,-0.039374,-1.000102,0.589693,0.030040,-10.001018,-429.863922,-0.999920,0.000000
8.860001,0.129959,-429.819427,-0.007942,-0.039374,-1.000102,0.578087,0.029449,-10.001018,-429.819427,-0.999920,0.000000
8.870001,0.140015,-429.908386,-0.007968,-0.039374,-1.000102,0.622816,0.031728,-10.001018,-429.908386,-0.999920,0.000000
8.880000,0.133682,-429.819427,-0.007942,-0.039374,-1.000102,0.594648,0.030293,-10.001018,-429.819427,-0.999920,0.000000
8.890000,0.137405,-429.863922,-0.007959,-0.039374,-1.000102,0.611210,0.031137,-10.001018,-429.863922,-0.999920,0.000000
8.900001,0.128845,-429.908386,-0.007963,-0.039374,-1.000102,0.573132,0.029197,-10.001018,-429.908386,-0.999920,0.000000
8.910001,0.129211,-429.819427,-0.008006,-0.039374,-1.000102,0.574761,0.029280,-10.001018,-429.819427,-0.999920,0.000000
8.920000,0.131073,-429.997345,-0.008015,-0.039374,-1.000102,0.583042,0.029702,-10.001018,-429.997345,-0.999920,0.000000
8.930000,0.131821,-429.819427,-0.007998,-0.039374,-1.000102,0.586368,0.029871,-10.001018,-429.819427,-0.999920,0.000000
8.940001,0.131821,-429.819427,-0.008015,-0.039374,-1.000102,0.586368,0.029871,-10.001018,-429.819427,-0.999920,0.000000
8.950001,0.135178,-429.952881,-0.007981,-0.039374,-1.000102,0.601300,0.030632,-10.001018,-429.952881,-0.999920,0.000000
8.960000,0.142990,-429.730469,-0.007955,-0.039374,-1.000102,0.636052,0.032402,-10.001018,-429.730469,-0.999920,0.000000
8.970000,0.143738,-429.952881,-0.007950,-0.039374,-1.000102,0.639378,0.032571,-10.001018,-429.952881,-0.999920,0.000000
8.980000,0.144485,-429.819427,-0.007955,-0.039374,-1.000102,0.642703,0.032741,-10.001018,-429.819427,-0.999920,0.000000
8.990001,0.128845,-429.908386,-0.007942,-0.039374,-1.000102,0.573132,0.029197,-10.001018,-429.908386,-0.999920,0.000000
9.000000,0.131454,-429.908386,-0.007942,-0.039374,-1.000102,0.584739,0.029788,-10.001018,-429.908386,-0.999920,0.000000
9.010000,0.138901,-429.819427,-0.007963,-0.039374,-1.000102,0.617861,0.031475,-10.001018,-429.819427,-0.999920,0.000000
9.020000,0.144485,-429.908386,-0.007955,-0.039374,-1.000102,0.642703,0.032741,-10.001018,-429.908386,-0.999920,0.000000
9.030001,0.137787,-429.774963,-0.007972,-0.039374,-1.000102,0.612907,0.031223,-10.001018,-429.774963,-0.999902,0.000000
9.040000,0.124374,-429.863922,-0.007998,-0.039374,-1.000093,0.553245,0.028184,-10.000930,-429.863922,-0.999729,0.000000
9.050000,0.129959,-429.952881,-0.008006,-0.039373,-1.000084,0.578087,0.029449,-10.000843,-429.952881,-0.999573,0.000000
9.060000,0.131073,-429.863922,-0.007955,-0.039373,-1.000067,0.583042,0.029702,-10.000672,-429.863922,-0.999399,0.000000
9.070001,0.146713,-429.952881,-0.007929,-0.039370,-1.000006,0.652613,0.033246,-10.000063,-429.952881,-0.999226,0.000000
9.080001,0.125870,-429.863922,-0.007959,-0.039366,-0.999894,0.559897,0.028522,-9.998936,-429.863922,-0.999070,0.000000
9.090000,0.123627,-429.908386,-0.007955,-0.039360,-0.999755,0.549919,0.028014,-9.997550,-429.908386,-0.998896,0.000000
9.100000,0.134064,-429.952881,-0.008015,-0.039353,-0.999573,0.596345,0.030379,-9.995726,-429.952881,-0.998740,0.000000
9.110001,0.137039,-429.819427,-0.007989,-0.039345,-0.999373,0.609581,0.031054,-9.993731,-429.819427,-0.998567,0.000000
9.120001,0.132568,-429.952881,-0.007985,-0.039338,-0.999191,0.589693,0.030040,-9.991911,-429.952881,-0.998393,0.000000
9.130000,0.136292,-429.908386,-0.007976,-0.039333,-0.999061,0.606255,0.030884,-9.990613,-429.908386,-0.998237,0.000000
9.140000,0.145233,-429.908386,-0.007981,-0.039328,-0.998931,0.646029,0.032910,-9.989310,-429.908386,-0.998064,0.000000
9.150001,0.150436,-429.908386,-0.007959,-0.039322,-0.998783,0.669175,0.034089,-9.987834,-429.908386,-0.997890,0.000000
9.160001,0.143372,-429.819427,-0.007929,-0.039315,-0.998610,0.637749,0.032488,-9.986101,-429.819427,-0.997734,0.000000
9.170000,0.148209,-429.952881,-0.007925,-0.039308,-0.998419,0.659265,0.033585,-9.984194,-429.952881,-0.997561,0.000000
9.180000,0.118790,-429.819427,-0.007963,-0.039300,-0.998211,0.528403,0.026918,-9.982112,-429.819427,-0.997405,0.000000
9.190001,0.109848,-429.819427,-0.007994,-0.039292,-0.998020,0.488628,0.024892,-9.980204,-429.819427,-0.997231,0.000000
9.200001,0.105011,-429.952881,-0.007989,-0.039286,-0.997864,0.467112,0.023796,-9.978644,-429.952881,-0.997058,0.000000
9.210000,0.104645,-429.774963,-0.007989,-0.039282,-0.997752,0.465483,0.023713,-9.977517,-429.774963,-0.996902,0.000000
9.220000,0.112091,-429.908386,-0.007998,-0.039277,-0.997630,0.498606,0.025400,-9.976302,-429.908386,-0.996728,0.000000
9.230000,0.127350,-429.863922,-0.008024,-0.039271,-0.997491,0.566480,0.028858,-9.974913,-429.863922,-0.996572,0.000000
9.240001,0.124756,-429.863922,-0.007959,-0.039265,-0.997327,0.554942,0.028270,-9.973267,-429.863922,-0.996399,0.000000
9.250000,0.129593,-429.908386,-0.007950,-0.039259,-0.997171,0.576458,0.029366,-9.971707,-429.908386,-0.996225,0.000000
9.260000,0.133316,-429.863922,-0.007950,-0.039253,-0.997014,0.593019,0.030210,-9.970144,-429.863922,-0.996069,0.000000
9.270000,0.122513,-429.863922,-0.007938,-0.039245,-0.996824,0.544964,0.027762,-9.968236,-429.863922,-0.995896,0.000000
9.280001,0.124374,-429.863922,-0.007950,-0.039238,-0.996633,0.553245,0.028184,-9.966329,-429.863922,-0.995740,0.000000
9.290001,0.141876,-429.863922,-0.008002,-0.039230,-0.996451,0.631097,0.032150,-9.964508,-429.863922,-0.995566,0.000000
9.300000,0.146713,-429.952881,-0.008019,-0.039226,-0.996329,0.652613,0.033246,-9.963293,-429.952881,-0.995393,0.000000
9.310000,0.139648,-429.819427,-0.007968,-0.039221,-0.996216,0.621187,0.031645,-9.962165,-429.819427,-0.995237,0.000000
9.320001,0.133316,-429.908386,-0.007946,-0.039217,-0.996104,0.593019,0.030210,-9.961038,-429.908386,-0.995063,0.000000
9.330001,0.129211,-429.863922,-0.007955,-0.039212,-0.995983,0.574761,0.029280,-9.959826,-429.863922,-0.994907,0.000000
9.340000,0.139648,-429.908386,-0.007950,-0.039206,-0.995835,0.621187,0.031645,-9.958350,-429.908386,-0.994734,0.000000
9.350000,0.134430,-429.908386,-0.007938,-0.039200,-0.995679,0.597974,0.030462,-9.956791,-429.908386,-0.994560,0.000000
9.360001,0.140381,-429.819427,-0.007972,-0.039192,-0.995488,0.624445,0.031811,-9.954884,-429.819427,-0.994404,0.000000
9.370001,0.136292,-429.952881,-0.008015,-0.039185,-0.995289,0.606255,0.030884,-9.952888,-429.952881,-0.994231,0.000000
9.380000,0.107620,-429.863922,-0.008002,-0.039177,-0.995098,0.478719,0.024387,-9.950977,-429.863922,-0.994075,0.000000
9.390000,0.084534,-429.863922,-0.007959,-0.039171,-0.994950,0.376025,0.019156,-9.949505,-429.863922,-0.993901,0.000000
9.400001,0.089005,-429.908386,-0.008015,-0.039166,-0.994829,0.395912,0.020169,-9.948290,-429.908386,-0.993728,0.000000
9.410001,0.095703,-429.774963,-0.008002,-0.039162,-0.994716,0.425709,0.021687,-9.947162,-429.774963,-0.993572,0.000000
9.420000,0.100540,-429.952881,-0.007976,-0.039158,-0.994621,0.447225,0.022783,-9.946208,-429.952881,-0.993398,0.000000
9.430000,0.102402,-429.819427,-0.007981,-0.039154,-0.994508,0.455506,0.023205,-9.945080,-429.819427,-0.993242,0.000000
9.440001,0.104263,-429.908386,-0.007950,-0.039148,-0.994352,0.463786,0.023626,-9.943521,-429.908386,-0.993069,0.000000
9.450001,0.102036,-429.908386,-0.007963,-0.039141,-0.994170,0.453877,0.023122,-9.941700,-429.908386,-0.992895,0.000000
9.460000,0.105392,-429.863922,-0.007950,-0.039134,-0.994005,0.468809,0.023882,-9.940050,-429.863922,-0.992739,0.000000
9.470000,0.101654,-429.952881,-0.007942,-0.039128,-0.993849,0.452180,0.023035,-9.938491,-429.952881,-0.992566,0.000000
9.480000,0.094955,-429.908386,-0.007968,-0.039121,-0.993676,0.422383,0.021517,-9.936757,-429.908386,-0.992410,0.000000
9.490001,0.106506,-429.863922,-0.007959,-0.039115,-0.993511,0.473764,0.024135,-9.935107,-429.863922,-0.992236,0.000000
9.500000,0.119156,-429.908386,-0.007968,-0.039107,-0.993329,0.530032,0.027001,-9.933287,-429.908386,-0.992063,0.000000
9.510000,0.119904,-429.819427,-0.008006,-0.039101,-0.993155,0.533358,0.027171,-9.931553,-429.819427,-0.991907,0.000000
9.520000,0.123260,-429.952881,-0.007976,-0.039095,-0.993008,0.548290,0.027931,-9.930077,-429.952881,-0.991733,0.000000
9.530001,0.117294,-429.863922,-0.007959,-0.039090,-0.992878,0.521751,0.026579,-9.928779,-429.863922,-0.991577,0.000000
