Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.100000,-0.406631,-846.072144,-0.008248,-0.314962,-8.000044,-1.808787,-0.092144,-80.000443,-846.072144,-8.000061,0.000000
0.200000,-0.405502,-846.072144,-0.008304,-0.314962,-8.000044,-1.803764,-0.091888,-80.000443,-846.072144,-8.000061,0.000000
0.300000,-0.416687,-846.072144,-0.008282,-0.314962,-8.000044,-1.853516,-0.094423,-80.000443,-846.072144,-8.000061,0.000000
0.400000,-0.447586,-846.072144,-0.008351,-0.313767,-7.969674,-1.990962,-0.101424,-79.696739,-846.072144,-7.956717,0.000000
0.500000,-0.408493,-846.027710,-0.008304,-0.310389,-7.883879,-1.817068,-0.092566,-78.838791,-846.027710,-7.872033,0.000000
0.600000,-0.356735,-846.027710,-0.008338,-0.307045,-7.798943,-1.586838,-0.080837,-77.989433,-846.027710,-7.787348,0.000000
0.700000,-0.367523,-846.027710,-0.008244,-0.303707,-7.714163,-1.634825,-0.083282,-77.141632,-846.027710,-7.702664,0.000000
0.800000,-0.324707,-846.027710,-0.008334,-0.300373,-7.629470,-1.444369,-0.073580,-76.294701,-846.027710,-7.617979,0.000000
0.900000,-0.333649,-846.027710,-0.008300,-0.297036,-7.544724,-1.484143,-0.075606,-75.447250,-846.027710,-7.533294,0.000000
1.000000,-0.333649,-846.072144,-0.008330,-0.293701,-7.459996,-1.484143,-0.075606,-74.599960,-846.072144,-7.448609,0.000000
1.100000,-0.292313,-846.072144,-0.008347,-0.290366,-7.375303,-1.300272,-0.066239,-73.753029,-846.072144,-7.363925,0.000000
1.200000,-0.325821,-846.027710,-0.008351,-0.287031,-7.290575,-1.449324,-0.073832,-72.905754,-846.027710,-7.279058,0.000000
1.300000,-0.285980,-846.072144,-0.008304,-0.283696,-7.205882,-1.272104,-0.064804,-72.058823,-846.072144,-7.194374,0.000000
1.400000,-0.280762,-846.027710,-0.008252,-0.280361,-7.121162,-1.248891,-0.063622,-71.211624,-846.027710,-7.109689,0.000000
1.500000,-0.281509,-845.983215,-0.008321,-0.277025,-7.036444,-1.252216,-0.063791,-70.364441,-845.983215,-7.025005,0.000000
1.600000,-0.243896,-846.027710,-0.008257,-0.273691,-6.951759,-1.084906,-0.055268,-69.517593,-846.027710,-6.940320,0.000000
1.700000,-0.274811,-846.027710,-0.008343,-0.270356,-6.867039,-1.222420,-0.062273,-68.670395,-846.027710,-6.855635,0.000000
1.800000,-0.245392,-846.027710,-0.008269,-0.267020,-6.782311,-1.091558,-0.055607,-67.823112,-846.027710,-6.770951,0.000000
1.900000,-0.243896,-846.027710,-0.008265,-0.263686,-6.697618,-1.084906,-0.055268,-66.976181,-846.027710,-6.686266,0.000000
2.000000,-0.267731,-846.072144,-0.008334,-0.260349,-6.612864,-1.190926,-0.060669,-66.128647,-846.072144,-6.601582,0.000000
2.100000,-0.213730,-846.116638,-0.008334,-0.257015,-6.528188,-0.950718,-0.048432,-65.281883,-846.116638,-6.516716,0.000000
2.200000,-0.239059,-846.027710,-0.008218,-0.253680,-6.443460,-1.063390,-0.054172,-64.434601,-846.027710,-6.432031,0.000000
2.300000,-0.220062,-846.116638,-0.008343,-0.250344,-6.358741,-0.978886,-0.049867,-63.587418,-846.116638,-6.347346,0.000000
2.400000,-0.203690,-846.116638,-0.008343,-0.247010,-6.274057,-0.906056,-0.046157,-62.740570,-846.116638,-6.262661,0.000000
2.500000,-0.236084,-846.072144,-0.008338,-0.243675,-6.189337,-1.050154,-0.053497,-61.893372,-846.072144,-6.177977,0.000000
2.600000,-0.191391,-846.072144,-0.008248,-0.240340,-6.104627,-0.851350,-0.043370,-61.046268,-846.072144,-6.093292,0.000000
2.700000,-0.194748,-846.161133,-0.008278,-0.237005,-6.019925,-0.866282,-0.044131,-60.199245,-846.161133,-6.008608,0.000000
2.800000,-0.221924,-846.072144,-0.008313,-0.233669,-5.935188,-0.987166,-0.050289,-59.351883,-846.072144,-5.923923,0.000000
2.900000,-0.174271,-846.072144,-0.008252,-0.230335,-5.850503,-0.775194,-0.039490,-58.505035,-846.072144,-5.839056,0.000000
3.000000,-0.196609,-846.072144,-0.008321,-0.226999,-5.765784,-0.874563,-0.044552,-57.657845,-846.072144,-5.754372,0.000000
3.100000,-0.183945,-846.072144,-0.008235,-0.223664,-5.681056,-0.818227,-0.041682,-56.810566,-846.072144,-5.669687,0.000000
3.200000,-0.174271,-846.072144,-0.008257,-0.220330,-5.596372,-0.775194,-0.039490,-55.963718,-846.072144,-5.585002,0.000000
3.300000,-0.207031,-846.027710,-0.008269,-0.216993,-5.511627,-0.920921,-0.046914,-55.116268,-846.027710,-5.500318,0.000000
3.400000,-0.155273,-846.072144,-0.008235,-0.213660,-5.426960,-0.690691,-0.035185,-54.269596,-846.072144,-5.415634,0.000000
3.500000,-0.170914,-846.116638,-0.008313,-0.210324,-5.342222,-0.760262,-0.038730,-53.422226,-846.116638,-5.330949,0.000000
