Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.300000,-0.853104,-1285.366089,-0.024757,-0.314965,-8.000113,-3.794795,-0.193316,-80.001137,-1285.366089,-8.000088,0.000000
0.400000,-0.854965,-1285.321533,-0.024869,-0.314953,-7.999810,-3.803075,-0.193738,-79.998100,-1285.321533,-7.992257,0.000000
0.500000,-0.861298,-1285.454956,-0.024808,-0.311755,-7.918577,-3.831243,-0.195173,-79.185768,-1285.454956,-7.907572,0.000000
0.600000,-0.811401,-1285.366089,-0.024834,-0.308437,-7.834291,-3.609293,-0.183866,-78.342911,-1285.366089,-7.822887,0.000000
0.700000,-0.796127,-1285.366089,-0.024813,-0.305100,-7.749546,-3.541351,-0.180405,-77.495461,-1285.366089,-7.738203,0.000000
0.800000,-0.793152,-1285.410522,-0.024834,-0.301767,-7.664887,-3.528116,-0.179731,-76.648880,-1285.410522,-7.653518,0.000000
0.900000,-0.743256,-1285.454956,-0.024813,-0.298433,-7.580203,-3.306166,-0.168424,-75.802032,-1285.454956,-7.568834,0.000000
1.000000,-0.764847,-1285.366089,-0.024830,-0.295094,-7.495388,-3.402209,-0.173317,-74.953880,-1285.366089,-7.484149,0.000000
1.100000,-0.745117,-1285.410522,-0.024770,-0.291762,-7.410756,-3.314447,-0.168846,-74.107559,-1285.410522,-7.399464,0.000000
1.200000,-0.695221,-1285.366089,-0.024843,-0.288425,-7.325984,-3.092497,-0.157539,-73.259842,-1285.366089,-7.314780,0.000000
1.300000,-0.720535,-1285.454956,-0.024839,-0.285091,-7.241309,-3.205101,-0.163276,-72.413086,-1285.454956,-7.229913,0.000000
1.400000,-0.660217,-1285.410522,-0.024843,-0.281758,-7.156659,-2.936793,-0.149607,-71.566589,-1285.410522,-7.145228,0.000000
1.500000,-0.688889,-1285.366089,-0.024839,-0.278418,-7.071826,-3.064329,-0.156104,-70.718262,-1285.366089,-7.060544,0.000000
1.600000,-0.676971,-1285.410522,-0.024813,-0.275087,-6.987211,-3.011319,-0.153404,-69.872116,-1285.410522,-6.975860,0.000000
1.700000,-0.639359,-1285.410522,-0.024826,-0.271751,-6.902483,-2.844009,-0.144881,-69.024834,-1285.410522,-6.891175,0.000000
1.800000,-0.670273,-1285.454956,-0.024808,-0.268415,-6.817746,-2.981523,-0.151886,-68.177467,-1285.454956,-6.806490,0.000000
1.900000,-0.633026,-1285.410522,-0.024800,-0.265083,-6.733115,-2.815841,-0.143446,-67.331146,-1285.410522,-6.721805,0.000000
2.000000,-0.629303,-1285.454956,-0.024783,-0.261744,-6.648291,-2.799279,-0.142602,-66.482903,-1285.454956,-6.637121,0.000000
