Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-1.149521,-915.462463,-0.009779,-0.314960,-7.999983,-5.113324,-0.260485,-79.999832,-915.462463,-8.000035,0.000000
0.300000,-1.149887,-915.551392,-0.009761,-0.314960,-7.999983,-5.114953,-0.260568,-79.999832,-915.551392,-8.000035,0.000000
0.400000,-1.169632,-915.551392,-0.010042,-0.314801,-7.995943,-5.202783,-0.265042,-79.959427,-915.551392,-7.981642,0.000000
0.500000,-1.155853,-915.551392,-0.009809,-0.311360,-7.908535,-5.141492,-0.261920,-79.085350,-915.551392,-7.896957,0.000000
0.600000,-1.121964,-915.506958,-0.009804,-0.308019,-7.823694,-4.990743,-0.254241,-78.236946,-915.506958,-7.812273,0.000000
0.700000,-1.038177,-915.551392,-0.009783,-0.304683,-7.738957,-4.618044,-0.235254,-77.389572,-915.551392,-7.727406,0.000000
0.800000,-1.059402,-915.462463,-0.009804,-0.301351,-7.654325,-4.712458,-0.240064,-76.543251,-915.462463,-7.642721,0.000000
0.900000,-1.026260,-915.506958,-0.009809,-0.298014,-7.569562,-4.565034,-0.232554,-75.695618,-915.506958,-7.558037,0.000000
1.000000,-0.971161,-915.506958,-0.009787,-0.294679,-7.484843,-4.319940,-0.220068,-74.848434,-915.506958,-7.473352,0.000000
1.100000,-1.020309,-915.551392,-0.009817,-0.291345,-7.400167,-4.538563,-0.231205,-74.001671,-915.551392,-7.388668,0.000000
1.200000,-0.943222,-915.551392,-0.009800,-0.288007,-7.315369,-4.195661,-0.213737,-73.153694,-915.551392,-7.303983,0.000000
1.300000,-0.952530,-915.506958,-0.009813,-0.284673,-7.230693,-4.237065,-0.215846,-72.306938,-915.506958,-7.219298,0.000000
1.400000,-0.959976,-915.551392,-0.009783,-0.281338,-7.145975,-4.270187,-0.217534,-71.459747,-915.551392,-7.134614,0.000000
1.500000,-0.908600,-915.551392,-0.009783,-0.278000,-7.061194,-4.041654,-0.205892,-70.611946,-915.551392,-7.049747,0.000000
1.600000,-0.942474,-915.551392,-0.009826,-0.274668,-6.976579,-4.192335,-0.213568,-69.765793,-915.551392,-6.965062,0.000000
1.700000,-0.900772,-915.551392,-0.009796,-0.271331,-6.891799,-4.006835,-0.204118,-68.917992,-915.551392,-6.880378,0.000000
1.800000,-0.904877,-915.506958,-0.009783,-0.267996,-6.807097,-4.025093,-0.205048,-68.070976,-915.506958,-6.795693,0.000000
1.900000,-0.917160,-915.551392,-0.009813,-0.264663,-6.722439,-4.079731,-0.207831,-67.224388,-915.551392,-6.711009,0.000000
2.000000,-0.854233,-915.551392,-0.009796,-0.261324,-6.637632,-3.799817,-0.193572,-66.376320,-915.551392,-6.626324,0.000000
2.100000,-0.895935,-915.506958,-0.009813,-0.257992,-6.553009,-3.985318,-0.203022,-65.530090,-915.506958,-6.541640,0.000000
2.200000,-0.871735,-915.551392,-0.009804,-0.254656,-6.468255,-3.877669,-0.197538,-64.682556,-915.551392,-6.456955,0.000000
2.300000,-0.837097,-915.551392,-0.009787,-0.251320,-6.383518,-3.723594,-0.189689,-63.835182,-915.551392,-6.372270,0.000000
2.400000,-0.883652,-915.595886,-0.009809,-0.247989,-6.298912,-3.930679,-0.200238,-62.989117,-915.595886,-6.287404,0.000000
2.500000,-0.814011,-915.506958,-0.009783,-0.244650,-6.214106,-3.620900,-0.184457,-62.141056,-915.506958,-6.202719,0.000000
2.600000,-0.853851,-915.551392,-0.009826,-0.241317,-6.129447,-3.798120,-0.193485,-61.294476,-915.551392,-6.118034,0.000000
2.700000,-0.834488,-915.551392,-0.009822,-0.237980,-6.044702,-3.711988,-0.189098,-60.447021,-915.551392,-6.033350,0.000000
2.800000,-0.792038,-915.506958,-0.009813,-0.234645,-5.959974,-3.523161,-0.179478,-59.599743,-915.506958,-5.948665,0.000000
2.900000,-0.842682,-915.595886,-0.009804,-0.231313,-5.875341,-3.748436,-0.190954,-58.753418,-915.595886,-5.863981,0.000000
3.000000,-0.817368,-915.551392,-0.009770,-0.227977,-5.790613,-3.635833,-0.185218,-57.906136,-915.551392,-5.779296,0.000000
3.100000,-0.808060,-915.551392,-0.009787,-0.224641,-5.705885,-3.594429,-0.183109,-57.058853,-915.551392,-5.694611,0.000000
3.200000,-0.837097,-915.595886,-0.009783,-0.221308,-5.621218,-3.723594,-0.189689,-56.212185,-915.595886,-5.609927,0.000000
3.300000,-0.772675,-915.506958,-0.009753,-0.217972,-5.536481,-3.437028,-0.175091,-55.364815,-915.506958,-5.525060,0.000000
3.400000,-0.843430,-915.551392,-0.009783,-0.214638,-5.451797,-3.751762,-0.191124,-54.517967,-915.551392,-5.440375,0.000000
3.500000,-0.803589,-915.506958,-0.009779,-0.211301,-5.367034,-3.574542,-0.182096,-53.670345,-915.506958,-5.355691,0.000000
3.600000,-0.788696,-915.551392,-0.009796,-0.207970,-5.282436,-3.508296,-0.178721,-52.824364,-915.551392,-5.271007,0.000000
3.700000,-0.827042,-915.551392,-0.009779,-0.204635,-5.197726,-3.678865,-0.187410,-51.977257,-915.551392,-5.186322,0.000000
3.800000,-0.774918,-915.551392,-0.009800,-0.201298,-5.112980,-3.447006,-0.175599,-51.129807,-915.551392,-5.101637,0.000000
3.900000,-0.813644,-915.595886,-0.009800,-0.197966,-5.028330,-3.619271,-0.184374,-50.283306,-915.595886,-5.016953,0.000000
4.000000,-0.808792,-915.595886,-0.009800,-0.194629,-4.943577,-3.597687,-0.183275,-49.435768,-915.595886,-4.932268,0.000000
4.100000,-0.765228,-915.551392,-0.009796,-0.191294,-4.858866,-3.403905,-0.173403,-48.588661,-915.551392,-4.847401,0.000000
4.200000,-0.819229,-915.551392,-0.009791,-0.187960,-4.774172,-3.644113,-0.185640,-47.741726,-915.551392,-4.762717,0.000000
4.300000,-0.771194,-915.595886,-0.009822,-0.184623,-4.689436,-3.430444,-0.174755,-46.894363,-915.595886,-4.678032,0.000000
4.400000,-0.777527,-915.595886,-0.009817,-0.181290,-4.604769,-3.458612,-0.176190,-46.047691,-915.595886,-4.593348,0.000000
4.500000,-0.795761,-915.595886,-0.009779,-0.177954,-4.520032,-3.539722,-0.180322,-45.200325,-915.595886,-4.508663,0.000000
4.600000,-0.763000,-915.551392,-0.009817,-0.174619,-4.435330,-3.393996,-0.172898,-44.353302,-915.551392,-4.423978,0.000000
4.700000,-0.811401,-915.551392,-0.009809,-0.171285,-4.350646,-3.609293,-0.183866,-43.506458,-915.551392,-4.339294,0.000000
4.800000,-0.774918,-915.551392,-0.009779,-0.167948,-4.265874,-3.447006,-0.175599,-42.658745,-915.551392,-4.254609,0.000000
4.900000,-0.755173,-915.506958,-0.009813,-0.164614,-4.181207,-3.359176,-0.171125,-41.812073,-915.506958,-4.169925,0.000000
5.000000,-0.799866,-915.640381,-0.009796,-0.161280,-4.096514,-3.557981,-0.181252,-40.965141,-915.640381,-4.085058,0.000000
5.100000,-0.748474,-915.595886,-0.009787,-0.157945,-4.011795,-3.329379,-0.169607,-40.117950,-915.595886,-4.000373,0.000000
5.200000,-0.774918,-915.551392,-0.009783,-0.154611,-3.927110,-3.447006,-0.175599,-39.271103,-915.551392,-3.915689,0.000000
5.300000,-0.783112,-915.595886,-0.009796,-0.151275,-3.842382,-3.483454,-0.177456,-38.423820,-915.595886,-3.831004,0.000000
5.400000,-0.733948,-915.640381,-0.009774,-0.147941,-3.757697,-3.264763,-0.166315,-37.576973,-915.640381,-3.746320,0.000000
5.500000,-0.781250,-915.595886,-0.009817,-0.144606,-3.672996,-3.475173,-0.177034,-36.729958,-915.595886,-3.661635,0.000000
5.600000,-0.756302,-915.595886,-0.009809,-0.141269,-3.588242,-3.364199,-0.171380,-35.882416,-915.595886,-3.576951,0.000000
5.700000,-0.765610,-915.595886,-0.009826,-0.137935,-3.503549,-3.405602,-0.173490,-35.035484,-915.595886,-3.492266,0.000000
5.800000,-0.789429,-915.640381,-0.009779,-0.134600,-3.418838,-3.511554,-0.178887,-34.188377,-915.640381,-3.407399,0.000000
5.900000,-0.732468,-915.640381,-0.009800,-0.131265,-3.334118,-3.258179,-0.165980,-33.341187,-915.640381,-3.322715,0.000000
6.000000,-0.787567,-915.551392,-0.009817,-0.127932,-3.249469,-3.503273,-0.178465,-32.494686,-915.551392,-3.238030,0.000000
6.100000,-0.770813,-915.595886,-0.009804,-0.124596,-3.164732,-3.428747,-0.174669,-31.647320,-915.595886,-3.153345,0.000000
6.200000,-0.760757,-915.595886,-0.009800,-0.121262,-3.080056,-3.384018,-0.172390,-30.800564,-915.595886,-3.068661,0.000000
6.300000,-0.804337,-915.595886,-0.009813,-0.117927,-2.995345,-3.577868,-0.182265,-29.953455,-915.595886,-2.983976,0.000000
6.400000,-0.747726,-915.551392,-0.009813,-0.114590,-2.910574,-3.326053,-0.169437,-29.105743,-915.551392,-2.899292,0.000000
6.500000,-0.779388,-915.595886,-0.009813,-0.111258,-2.825941,-3.466893,-0.176612,-28.259415,-915.595886,-2.814607,0.000000
6.600000,-0.768204,-915.595886,-0.009787,-0.107921,-2.741205,-3.417141,-0.174077,-27.412048,-915.595886,-2.729923,0.000000
6.700000,-0.710114,-915.551392,-0.009748,-0.104586,-2.656477,-3.158743,-0.160914,-26.564770,-915.551392,-2.645056,0.000000
6.800000,-0.777893,-915.640381,-0.009796,-0.101254,-2.571853,-3.460241,-0.176273,-25.718531,-915.640381,-2.560371,0.000000
6.900000,-0.729477,-915.640381,-0.009813,-0.097916,-2.487065,-3.244875,-0.165302,-24.870647,-915.640381,-2.475687,0.000000
7.000000,-0.736191,-915.595886,-0.009800,-0.094582,-2.402389,-3.274740,-0.166823,-24.023886,-915.595886,-2.391002,0.000000
7.100000,-0.751450,-915.595886,-0.009813,-0.091248,-2.317695,-3.342615,-0.170281,-23.176952,-915.595886,-2.306317,0.000000
7.200000,-0.714966,-915.640381,-0.009766,-0.087911,-2.232941,-3.180327,-0.162014,-22.329416,-915.640381,-2.221633,0.000000
7.300000,-0.758896,-915.551392,-0.009804,-0.084580,-2.148335,-3.375737,-0.171968,-21.483347,-915.551392,-2.136948,0.000000
7.400001,-0.722778,-915.595886,-0.009813,-0.081242,-2.063546,-3.215079,-0.163784,-20.635464,-915.595886,-2.052263,0.000000
7.500000,-0.714966,-915.595886,-0.009787,-0.077908,-1.978853,-3.180327,-0.162014,-19.788528,-915.595886,-1.967579,0.000000
7.600000,-0.758530,-915.595886,-0.009826,-0.074574,-1.894177,-3.374109,-0.171885,-18.941772,-915.595886,-1.882712,0.000000
7.700000,-0.703049,-915.640381,-0.009791,-0.071239,-1.809466,-3.127317,-0.159313,-18.094664,-915.640381,-1.798028,0.000000
7.800000,-0.734329,-915.640381,-0.009787,-0.067904,-1.724773,-3.266459,-0.166401,-17.247732,-915.640381,-1.713343,0.000000
7.900001,-0.739914,-915.684875,-0.009779,-0.064569,-1.640045,-3.291301,-0.167667,-16.400454,-915.684875,-1.628658,0.000000
8.000000,-0.689270,-915.640381,-0.009783,-0.061233,-1.555317,-3.066026,-0.156191,-15.553174,-915.640381,-1.543974,0.000000
8.100000,-0.741776,-915.595886,-0.009800,-0.057901,-1.470676,-3.299582,-0.168089,-14.706762,-915.595886,-1.459290,0.000000
8.200001,-0.709000,-915.595886,-0.009791,-0.054563,-1.385904,-3.153788,-0.160662,-13.859044,-915.595886,-1.374605,0.000000
8.300000,-0.712357,-915.640381,-0.009804,-0.051230,-1.301238,-3.168720,-0.161422,-13.012378,-915.640381,-1.289920,0.000000
