Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.440140,-1278.293579,-0.002186,-0.314959,-7.999958,-1.957839,-0.099737,-79.999573,-1278.293579,-8.000045,0.000000
0.300000,-0.442368,-1278.338013,-0.002182,-0.314959,-7.999958,-1.967749,-0.100242,-79.999573,-1278.338013,-8.000045,0.000000
0.400000,-0.446472,-1278.338013,-0.002182,-0.313078,-7.952182,-1.986007,-0.101172,-79.521828,-1278.338013,-7.941948,0.000000
0.500000,-0.396194,-1278.293579,-0.002208,-0.309776,-7.868321,-1.762361,-0.089779,-78.683212,-1278.293579,-7.857264,0.000000
0.600000,-0.381668,-1278.338013,-0.002208,-0.306445,-7.783698,-1.697744,-0.086487,-77.836975,-1278.338013,-7.772398,0.000000
0.700000,-0.334763,-1278.293579,-0.002164,-0.303111,-7.699030,-1.489098,-0.075858,-76.990303,-1278.293579,-7.687713,0.000000
0.800000,-0.310547,-1278.293579,-0.002199,-0.299775,-7.614293,-1.381382,-0.070371,-76.142937,-1278.293579,-7.603029,0.000000
0.900000,-0.328430,-1278.293579,-0.002195,-0.296441,-7.529592,-1.460930,-0.074423,-75.295921,-1278.293579,-7.518344,0.000000
1.000000,-0.273315,-1278.293579,-0.002177,-0.293106,-7.444890,-1.215768,-0.061934,-74.448898,-1278.293579,-7.433659,0.000000
1.100000,-0.275925,-1278.338013,-0.002220,-0.289769,-7.360127,-1.227374,-0.062525,-73.601273,-1278.338013,-7.348974,0.000000
1.200000,-0.271454,-1278.338013,-0.002212,-0.286436,-7.275477,-1.207487,-0.061512,-72.754776,-1278.338013,-7.264290,0.000000
1.300000,-0.223038,-1278.293579,-0.002186,-0.283100,-7.190732,-0.992121,-0.050541,-71.907318,-1278.293579,-7.179605,0.000000
1.400000,-0.256927,-1278.293579,-0.002212,-0.279764,-7.105996,-1.142871,-0.058221,-71.059959,-1278.293579,-7.094738,0.000000
1.500000,-0.233475,-1278.338013,-0.002182,-0.276430,-7.021319,-1.038548,-0.052906,-70.213196,-1278.338013,-7.010054,0.000000
1.600000,-0.215591,-1278.293579,-0.002195,-0.273091,-6.936513,-0.958999,-0.048854,-69.365135,-1278.293579,-6.925370,0.000000
1.700000,-0.224167,-1278.338013,-0.002208,-0.269758,-6.851863,-0.997144,-0.050797,-68.518631,-1278.338013,-6.840685,0.000000
1.800000,-0.189896,-1278.382568,-0.002220,-0.266423,-6.767145,-0.844698,-0.043031,-67.671448,-1278.382568,-6.756000,0.000000
1.900000,-0.202194,-1278.338013,-0.002208,-0.263089,-6.682460,-0.899405,-0.045818,-66.824600,-1278.338013,-6.671316,0.000000
2.000000,-0.179474,-1278.249146,-0.002190,-0.259755,-6.597784,-0.798340,-0.040669,-65.977837,-1278.249146,-6.586631,0.000000
2.100000,-0.169052,-1278.293579,-0.002199,-0.256418,-6.513030,-0.751981,-0.038308,-65.130295,-1278.293579,-6.501947,0.000000
2.200000,-0.197357,-1278.338013,-0.002238,-0.253085,-6.428371,-0.877889,-0.044722,-64.283714,-1278.338013,-6.417262,0.000000
2.300000,-0.146713,-1278.338013,-0.002220,-0.249750,-6.343643,-0.652613,-0.033246,-63.436432,-1278.338013,-6.332395,0.000000
2.400000,-0.169800,-1278.293579,-0.002229,-0.246414,-6.258906,-0.755307,-0.038477,-62.589066,-1278.293579,-6.247711,0.000000
2.500000,-0.182831,-1278.338013,-0.002220,-0.243079,-6.174213,-0.813272,-0.041430,-61.742138,-1278.338013,-6.163026,0.000000
2.600000,-0.132187,-1278.293579,-0.002233,-0.239743,-6.089459,-0.587997,-0.029954,-60.894596,-1278.293579,-6.078341,0.000000
2.700000,-0.156387,-1278.338013,-0.002208,-0.236408,-6.004775,-0.695646,-0.035438,-60.047749,-1278.338013,-5.993657,0.000000
2.800000,-0.132935,-1278.293579,-0.002233,-0.233074,-5.920090,-0.591322,-0.030123,-59.200905,-1278.293579,-5.908972,0.000000
2.900000,-0.142990,-1278.338013,-0.002212,-0.229738,-5.835336,-0.636052,-0.032402,-58.353363,-1278.338013,-5.824288,0.000000
3.000000,-0.158249,-1278.338013,-0.002199,-0.226405,-5.750678,-0.703926,-0.035860,-57.506779,-1278.338013,-5.739603,0.000000
3.100000,-0.114304,-1278.293579,-0.002220,-0.223068,-5.665932,-0.508448,-0.025902,-56.659325,-1278.293579,-5.654918,0.000000
3.200000,-0.139267,-1278.249146,-0.002169,-0.219733,-5.581230,-0.619490,-0.031558,-55.812302,-1278.249146,-5.570052,0.000000
3.300000,-0.133667,-1278.293579,-0.002208,-0.216401,-5.496580,-0.594580,-0.030289,-54.965805,-1278.293579,-5.485367,0.000000
3.400000,-0.102402,-1278.338013,-0.002216,-0.213063,-5.411792,-0.455506,-0.023205,-54.117920,-1278.338013,-5.400683,0.000000
3.500000,-0.133301,-1278.338013,-0.002216,-0.209730,-5.327142,-0.592951,-0.030206,-53.271420,-1278.338013,-5.315998,0.000000
3.600000,-0.106491,-1278.338013,-0.002229,-0.206394,-5.242414,-0.473696,-0.024131,-52.424141,-1278.338013,-5.231314,0.000000
3.700000,-0.119156,-1278.293579,-0.002203,-0.203058,-5.157677,-0.530032,-0.027001,-51.576775,-1278.293579,-5.146629,0.000000
3.800000,-0.126602,-1278.293579,-0.002233,-0.199727,-5.073062,-0.563155,-0.028688,-50.730621,-1278.293579,-5.061944,0.000000
3.900000,-0.088242,-1278.338013,-0.002208,-0.196389,-4.988282,-0.392518,-0.019996,-49.882824,-1278.338013,-4.977260,0.000000
4.000000,-0.112442,-1278.293579,-0.002233,-0.193055,-4.903606,-0.500167,-0.025480,-49.036060,-1278.293579,-4.892393,0.000000
4.100000,-0.097183,-1278.338013,-0.002203,-0.189720,-4.818896,-0.432293,-0.022022,-48.188957,-1278.338013,-4.807708,0.000000
4.200000,-0.098679,-1278.338013,-0.002212,-0.186383,-4.734116,-0.438944,-0.022361,-47.341156,-1278.338013,-4.723024,0.000000
4.300000,-0.122879,-1278.338013,-0.002208,-0.183052,-4.649509,-0.546593,-0.027845,-46.495090,-1278.338013,-4.638340,0.000000
4.400000,-0.096069,-1278.293579,-0.002238,-0.179716,-4.564781,-0.427338,-0.021770,-45.647812,-1278.293579,-4.553655,0.000000
4.500000,-0.122879,-1278.249146,-0.002182,-0.176380,-4.480053,-0.546593,-0.027845,-44.800533,-1278.249146,-4.468970,0.000000
4.600000,-0.106125,-1278.293579,-0.002220,-0.173047,-4.395395,-0.472067,-0.024048,-43.953949,-1278.293579,-4.384285,0.000000
4.700000,-0.091599,-1278.293579,-0.002203,-0.169709,-4.310597,-0.407451,-0.020757,-43.105972,-1278.293579,-4.299601,0.000000
4.800000,-0.110214,-1278.293579,-0.002225,-0.166376,-4.225956,-0.490257,-0.024975,-42.259563,-1278.293579,-4.214917,0.000000
4.900000,-0.080795,-1278.293579,-0.002177,-0.163042,-4.141263,-0.359395,-0.018308,-41.412628,-1278.293579,-4.130050,0.000000
5.000000,-0.098297,-1278.249146,-0.002208,-0.159705,-4.056509,-0.437247,-0.022274,-40.565090,-1278.249146,-4.045365,0.000000
5.100000,-0.114304,-1278.293579,-0.002238,-0.156372,-3.971859,-0.508448,-0.025902,-39.718590,-1278.293579,-3.960680,0.000000
5.200000,-0.079315,-1278.338013,-0.002190,-0.153034,-3.887053,-0.352812,-0.017973,-38.870529,-1278.338013,-3.875996,0.000000
5.300000,-0.113571,-1278.293579,-0.002177,-0.149699,-3.802360,-0.505190,-0.025736,-38.023602,-1278.293579,-3.791311,0.000000
