Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.867996,-1289.413818,-0.002811,-0.314964,-8.000079,-3.861040,-0.196691,-80.000793,-1289.413818,-8.000052,0.000000
0.300000,-0.866135,-1289.413818,-0.002837,-0.314964,-8.000079,-3.852759,-0.196269,-80.000793,-1289.413818,-8.000052,0.000000
0.400000,-0.873581,-1289.413818,-0.002807,-0.314964,-8.000079,-3.885882,-0.197956,-80.000793,-1289.413818,-8.000052,0.000000
0.500000,-0.847137,-1289.413818,-0.002846,-0.312308,-7.932635,-3.768255,-0.191964,-79.326347,-1289.413818,-7.922471,0.000000
0.600000,-0.831879,-1289.413818,-0.002953,-0.309008,-7.848791,-3.700381,-0.188506,-78.487915,-1289.413818,-7.837786,0.000000
0.700000,-0.782349,-1289.413818,-0.002949,-0.305675,-7.764142,-3.480061,-0.177283,-77.641418,-1289.413818,-7.752920,0.000000
0.800000,-0.726486,-1289.413818,-0.002867,-0.302339,-7.679414,-3.231572,-0.164624,-76.794144,-1289.413818,-7.668235,0.000000
0.900000,-0.735062,-1289.413818,-0.002915,-0.299003,-7.594677,-3.269717,-0.166567,-75.946770,-1289.413818,-7.583550,0.000000
1.000000,-0.694839,-1289.369385,-0.002867,-0.295670,-7.510027,-3.090800,-0.157453,-75.100273,-1289.369385,-7.498866,0.000000
1.100000,-0.692230,-1289.413818,-0.002824,-0.292335,-7.425299,-3.079194,-0.156862,-74.252991,-1289.413818,-7.414181,0.000000
1.200000,-0.687759,-1289.458252,-0.002854,-0.289000,-7.340597,-3.059307,-0.155849,-73.405968,-1289.458252,-7.329497,0.000000
1.300000,-0.652023,-1289.458252,-0.002867,-0.285665,-7.255887,-2.900345,-0.147751,-72.558868,-1289.458252,-7.244812,0.000000
1.400000,-0.656113,-1289.413818,-0.002945,-0.282330,-7.171176,-2.918535,-0.148677,-71.711761,-1289.413818,-7.160127,0.000000
1.500000,-0.637115,-1289.458252,-0.002945,-0.278995,-7.086474,-2.834031,-0.144372,-70.864738,-1289.458252,-7.075261,0.000000
1.600000,-0.621857,-1289.458252,-0.002962,-0.275659,-7.001746,-2.766157,-0.140915,-70.017464,-1289.458252,-6.990576,0.000000
1.700000,-0.639359,-1289.458252,-0.002833,-0.272326,-6.917070,-2.844009,-0.144881,-69.170708,-1289.458252,-6.905892,0.000000
1.800000,-0.606216,-1289.413818,-0.002953,-0.268995,-6.832473,-2.696585,-0.137371,-68.324730,-1289.413818,-6.821207,0.000000
1.900000,-0.622604,-1289.413818,-0.002854,-0.265660,-6.747761,-2.769483,-0.141084,-67.477615,-1289.413818,-6.736523,0.000000
2.000000,-0.609573,-1289.502808,-0.002966,-0.262326,-6.663085,-2.711518,-0.138131,-66.630859,-1289.502808,-6.651838,0.000000
2.100000,-0.577911,-1289.458252,-0.002945,-0.258990,-6.578341,-2.570678,-0.130957,-65.783401,-1289.458252,-6.567153,0.000000
2.200000,-0.595795,-1289.458252,-0.002910,-0.255654,-6.493612,-2.650227,-0.135009,-64.936127,-1289.458252,-6.482469,0.000000
2.300000,-0.567490,-1289.369385,-0.002945,-0.252319,-6.408902,-2.524320,-0.128595,-64.089020,-1289.369385,-6.397784,0.000000
2.400000,-0.553345,-1289.413818,-0.002837,-0.248983,-6.324165,-2.461400,-0.125390,-63.241653,-1289.413818,-6.312917,0.000000
2.500000,-0.579407,-1289.458252,-0.002958,-0.245651,-6.239533,-2.577330,-0.131295,-62.395329,-1289.458252,-6.228233,0.000000
2.600000,-0.548492,-1289.458252,-0.002815,-0.242315,-6.154796,-2.439816,-0.124290,-61.547962,-1289.458252,-6.143548,0.000000
2.700000,-0.562653,-1289.324829,-0.002945,-0.238978,-6.070042,-2.502804,-0.127499,-60.700424,-1289.324829,-6.058864,0.000000
2.800000,-0.545898,-1289.458252,-0.002802,-0.235644,-5.985349,-2.428277,-0.123702,-59.853489,-1289.458252,-5.974179,0.000000
2.900000,-0.531738,-1289.458252,-0.002820,-0.232307,-5.900595,-2.365290,-0.120494,-59.005951,-1289.458252,-5.889494,0.000000
3.000000,-0.545898,-1289.458252,-0.002988,-0.228973,-5.815910,-2.428277,-0.123702,-58.159103,-1289.458252,-5.804810,0.000000
3.100000,-0.525040,-1289.458252,-0.002962,-0.225642,-5.731304,-2.335493,-0.118976,-57.313038,-1289.458252,-5.720125,0.000000
3.200000,-0.531738,-1289.413818,-0.002906,-0.222306,-5.646567,-2.365290,-0.120494,-56.465675,-1289.413818,-5.635440,0.000000
3.300000,-0.526154,-1289.458252,-0.002854,-0.218973,-5.561909,-2.340448,-0.119228,-55.619087,-1289.458252,-5.550574,0.000000
3.400000,-0.508652,-1289.458252,-0.002876,-0.215636,-5.477146,-2.262596,-0.115262,-54.771461,-1289.458252,-5.465889,0.000000
3.500000,-0.531372,-1289.458252,-0.002846,-0.212301,-5.392453,-2.363661,-0.120411,-53.924526,-1289.458252,-5.381205,0.000000
3.600000,-0.491898,-1289.413818,-0.002958,-0.208967,-5.307751,-2.188070,-0.111466,-53.077507,-1289.413818,-5.296520,0.000000
3.700000,-0.507172,-1289.502808,-0.002833,-0.205630,-5.223005,-2.256012,-0.114927,-52.230057,-1289.502808,-5.211836,0.000000
3.800000,-0.514618,-1289.458252,-0.002863,-0.202296,-5.138312,-2.289135,-0.116614,-51.383121,-1289.458252,-5.127151,0.000000
3.900000,-0.485947,-1289.502808,-0.002811,-0.198960,-5.053593,-2.161599,-0.110117,-50.535934,-1289.502808,-5.042466,0.000000
4.000000,-0.508286,-1289.502808,-0.002928,-0.195625,-4.968865,-2.260967,-0.115179,-49.688652,-1289.502808,-4.957782,0.000000
4.100000,-0.496368,-1289.502808,-0.002850,-0.192291,-4.884189,-2.207957,-0.112479,-48.841888,-1289.502808,-4.872915,0.000000
4.200000,-0.485947,-1289.458252,-0.002971,-0.188955,-4.799453,-2.161599,-0.110117,-47.994526,-1289.458252,-4.788230,0.000000
4.300000,-0.509766,-1289.502808,-0.002833,-0.185620,-4.714759,-2.267551,-0.115515,-47.147591,-1289.502808,-4.703546,0.000000
4.400000,-0.466583,-1289.458252,-0.002876,-0.182285,-4.630049,-2.075466,-0.105729,-46.300488,-1289.458252,-4.618862,0.000000
4.500000,-0.504181,-1289.502808,-0.002876,-0.178949,-4.545303,-2.242709,-0.114249,-45.453033,-1289.502808,-4.534177,0.000000
4.600000,-0.494125,-1289.502808,-0.002880,-0.175616,-4.460636,-2.197979,-0.111970,-44.606361,-1289.502808,-4.449492,0.000000
4.700000,-0.493393,-1289.413818,-0.002906,-0.172280,-4.375908,-2.194721,-0.111804,-43.759083,-1289.413818,-4.364808,0.000000
4.800000,-0.510513,-1289.413818,-0.002932,-0.168944,-4.291189,-2.270877,-0.115684,-42.911888,-1289.413818,-4.280123,0.000000
4.900000,-0.497482,-1289.458252,-0.002828,-0.165611,-4.206530,-2.212912,-0.112731,-42.065304,-1289.458252,-4.195439,0.000000
5.000000,-0.495987,-1289.413818,-0.002841,-0.162274,-4.121768,-2.206260,-0.112392,-41.217678,-1289.413818,-4.110571,0.000000
5.100000,-0.517593,-1289.502808,-0.002876,-0.158941,-4.037092,-2.302370,-0.117288,-40.370914,-1289.502808,-4.025887,0.000000
5.200000,-0.467697,-1289.502808,-0.002811,-0.155604,-3.952346,-2.080421,-0.105982,-39.523464,-1289.502808,-3.941203,0.000000
5.300000,-0.501953,-1289.413818,-0.002859,-0.152270,-3.867662,-2.232799,-0.113744,-38.676620,-1289.413818,-3.856518,0.000000
5.400000,-0.482208,-1289.458252,-0.002906,-0.148937,-3.782995,-2.144969,-0.109270,-37.829945,-1289.458252,-3.771833,0.000000
