Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.608093,-1238.216187,-0.009541,-0.314962,-8.000027,-2.704934,-0.137796,-80.000275,-1238.216187,-8.000139,0.000000
0.300000,-0.614044,-1238.305176,-0.009468,-0.314962,-8.000027,-2.731405,-0.139144,-80.000275,-1238.305176,-8.000139,0.000000
0.400000,-0.635635,-1238.260742,-0.009770,-0.314672,-7.992673,-2.827447,-0.144037,-79.926735,-1238.260742,-7.977739,0.000000
0.500000,-0.612930,-1238.260742,-0.009567,-0.311210,-7.904745,-2.726450,-0.138892,-79.047447,-1238.260742,-7.893054,0.000000
0.600000,-0.580536,-1238.216187,-0.009520,-0.307860,-7.819635,-2.582353,-0.131551,-78.196350,-1238.216187,-7.808370,0.000000
0.700000,-0.528030,-1238.260742,-0.009528,-0.304523,-7.734890,-2.348797,-0.119653,-77.348900,-1238.260742,-7.723685,0.000000
0.800000,-0.547760,-1238.260742,-0.009533,-0.301189,-7.650197,-2.436558,-0.124124,-76.501968,-1238.260742,-7.639000,0.000000
0.900000,-0.533615,-1238.349731,-0.009589,-0.297860,-7.565650,-2.373639,-0.120919,-75.656509,-1238.349731,-7.554317,0.000000
1.000000,-0.498978,-1238.260742,-0.009559,-0.294518,-7.480749,-2.219563,-0.113070,-74.807495,-1238.260742,-7.469632,0.000000
1.100000,-0.529144,-1238.260742,-0.009563,-0.291184,-7.396065,-2.353751,-0.119906,-73.960648,-1238.260742,-7.384765,0.000000
1.200000,-0.484451,-1238.349731,-0.009593,-0.287848,-7.311346,-2.154947,-0.109778,-73.113457,-1238.349731,-7.300080,0.000000
1.300000,-0.491165,-1238.171753,-0.009576,-0.284513,-7.226626,-2.184812,-0.111300,-72.266266,-1238.171753,-7.215395,0.000000
1.400000,-0.492279,-1238.260742,-0.009494,-0.281180,-7.141968,-2.189767,-0.111552,-71.419678,-1238.260742,-7.130711,0.000000
1.500000,-0.460632,-1238.260742,-0.009541,-0.277843,-7.057223,-2.048995,-0.104381,-70.572227,-1238.260742,-7.046026,0.000000
1.600000,-0.481110,-1238.305176,-0.009533,-0.274509,-6.972520,-2.140082,-0.109021,-69.725204,-1238.305176,-6.961342,0.000000
1.700000,-0.466217,-1238.216187,-0.009576,-0.271174,-6.887818,-2.073837,-0.105646,-68.878181,-1238.216187,-6.876657,0.000000
1.800000,-0.459885,-1238.260742,-0.009572,-0.267838,-6.803091,-2.045669,-0.104211,-68.030907,-1238.260742,-6.791973,0.000000
