Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-1.228821,-795.586304,-0.046806,-0.314964,-8.000096,-5.466068,-0.278455,-80.000961,-795.586304,-8.000062,0.000000
0.300000,-1.227722,-795.630798,-0.046814,-0.314964,-8.000096,-5.461181,-0.278206,-80.000961,-795.630798,-8.000062,0.000000
0.400000,-1.238892,-795.630798,-0.046823,-0.314964,-8.000096,-5.510865,-0.280737,-80.000961,-795.630798,-8.000062,0.000000
0.500000,-1.303284,-795.675232,-0.047077,-0.314734,-7.994242,-5.797296,-0.295328,-79.942421,-795.675232,-7.979664,0.000000
0.600000,-1.309631,-795.630798,-0.046892,-0.311291,-7.906800,-5.825531,-0.296767,-79.068001,-795.630798,-7.894979,0.000000
0.700000,-1.267944,-795.630798,-0.046888,-0.307943,-7.821760,-5.640098,-0.287320,-78.217606,-795.630798,-7.810113,0.000000
0.800000,-1.308167,-795.630798,-0.046879,-0.304606,-7.736980,-5.819015,-0.296435,-77.369804,-795.630798,-7.725429,0.000000
0.900000,-1.289917,-795.630798,-0.046853,-0.301271,-7.652278,-5.737837,-0.292299,-76.522781,-795.630798,-7.640744,0.000000
1.000000,-1.299927,-795.675232,-0.046871,-0.297937,-7.567602,-5.782363,-0.294568,-75.676025,-795.675232,-7.556060,0.000000
1.100000,-1.322693,-795.630798,-0.046858,-0.294600,-7.482849,-5.883632,-0.299726,-74.828484,-795.630798,-7.471375,0.000000
1.200000,-1.272766,-795.719727,-0.046836,-0.291262,-7.398059,-5.661546,-0.288413,-73.980591,-795.719727,-7.386690,0.000000
1.300000,-1.309631,-795.675232,-0.046849,-0.287930,-7.313418,-5.825531,-0.296767,-73.134186,-795.675232,-7.302005,0.000000
1.400000,-1.299561,-795.764221,-0.046840,-0.284595,-7.228708,-5.780734,-0.294485,-72.287079,-795.764221,-7.217320,0.000000
1.500000,-1.285400,-795.630798,-0.046832,-0.281258,-7.143945,-5.717747,-0.291276,-71.439453,-795.630798,-7.132454,0.000000
1.600000,-1.306641,-795.719727,-0.046836,-0.277923,-7.059252,-5.812228,-0.296089,-70.592522,-795.719727,-7.047770,0.000000
1.700000,-1.274597,-795.675232,-0.046832,-0.274588,-6.974524,-5.669692,-0.288828,-69.745247,-795.675232,-6.963085,0.000000
1.800000,-1.295105,-795.675232,-0.046862,-0.271252,-6.889813,-5.760915,-0.293475,-68.898132,-795.675232,-6.878401,0.000000
1.900000,-1.305176,-795.675232,-0.046840,-0.267918,-6.805129,-5.805712,-0.295757,-68.051292,-795.675232,-6.793716,0.000000
