Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.100000,-0.708984,-1286.255615,-0.053596,-0.314960,-7.999992,-3.153720,-0.160658,-79.999924,-1286.255615,-8.000061,0.000000
0.200000,-0.696350,-1286.344604,-0.053635,-0.314960,-7.999992,-3.097520,-0.157795,-79.999924,-1286.344604,-8.000061,0.000000
0.300000,-0.716431,-1286.300171,-0.053644,-0.314960,-7.999992,-3.186843,-0.162345,-79.999924,-1286.300171,-8.000061,0.000000
0.400000,-0.762634,-1286.300171,-0.053631,-0.313567,-7.964609,-3.392367,-0.172815,-79.646088,-1286.300171,-7.952164,0.000000
0.500000,-0.775635,-1286.255615,-0.053683,-0.310207,-7.879265,-3.450196,-0.175761,-78.792656,-1286.255615,-7.867480,0.000000
0.600000,-0.747009,-1286.344604,-0.053644,-0.306870,-7.794495,-3.322863,-0.169275,-77.944946,-1286.344604,-7.782795,0.000000
0.700000,-0.757019,-1286.211182,-0.053709,-0.303528,-7.709601,-3.367389,-0.171543,-77.096016,-1286.211182,-7.698111,0.000000
0.800000,-0.746643,-1286.300171,-0.053618,-0.300196,-7.624986,-3.321234,-0.169192,-76.249863,-1286.300171,-7.613426,0.000000
0.900000,-0.703796,-1286.389160,-0.053648,-0.296859,-7.540215,-3.130643,-0.159483,-75.402145,-1286.389160,-7.528742,0.000000
1.000000,-0.750366,-1286.344604,-0.053596,-0.293522,-7.455461,-3.337795,-0.170035,-74.554611,-1286.344604,-7.444057,0.000000
1.100000,-0.697449,-1286.255615,-0.053700,-0.290192,-7.370881,-3.102407,-0.158044,-73.708809,-1286.255615,-7.359372,0.000000
1.200000,-0.724243,-1286.344604,-0.053683,-0.286851,-7.286014,-3.221595,-0.164116,-72.860138,-1286.344604,-7.274688,0.000000
1.300000,-0.710876,-1286.344604,-0.053653,-0.283519,-7.201381,-3.162137,-0.161087,-72.013809,-1286.344604,-7.189821,0.000000
1.400000,-0.684448,-1286.344604,-0.053618,-0.280184,-7.116680,-3.044578,-0.155098,-71.166794,-1286.344604,-7.105136,0.000000
1.500000,-0.723877,-1286.255615,-0.053614,-0.276846,-7.031890,-3.219965,-0.164033,-70.318901,-1286.255615,-7.020452,0.000000
1.600000,-0.699707,-1286.300171,-0.053627,-0.273517,-6.947328,-3.112452,-0.158556,-69.473274,-1286.300171,-6.935767,0.000000
1.700000,-0.681091,-1286.344604,-0.053618,-0.270177,-6.862495,-3.029645,-0.154337,-68.624954,-1286.344604,-6.851083,0.000000
1.800000,-0.709351,-1286.300171,-0.053657,-0.266843,-6.777811,-3.155349,-0.160741,-67.778114,-1286.300171,-6.766398,0.000000
1.900000,-0.671021,-1286.300171,-0.053622,-0.263511,-6.693170,-2.984848,-0.152055,-66.931694,-1286.300171,-6.681714,0.000000
2.000000,-0.706055,-1286.344604,-0.053674,-0.260171,-6.608346,-3.140688,-0.159994,-66.083466,-1286.344604,-6.597029,0.000000
2.100000,-0.695984,-1286.389160,-0.053631,-0.256841,-6.523757,-3.095891,-0.157712,-65.237572,-1286.389160,-6.512345,0.000000
2.200000,-0.663574,-1286.389160,-0.053674,-0.253504,-6.438994,-2.951725,-0.150368,-64.389946,-1286.389160,-6.427477,0.000000
2.300000,-0.696350,-1286.300171,-0.053670,-0.250167,-6.354249,-3.097520,-0.157795,-63.542488,-1286.300171,-6.342793,0.000000
2.400000,-0.667664,-1286.344604,-0.053678,-0.246835,-6.269616,-2.969916,-0.151295,-62.696163,-1286.344604,-6.258109,0.000000
2.500000,-0.680359,-1286.300171,-0.053618,-0.243496,-6.184811,-3.026387,-0.154172,-61.848106,-1286.300171,-6.173424,0.000000
2.600000,-0.689636,-1286.344604,-0.053627,-0.240166,-6.100213,-3.067655,-0.156274,-61.002129,-1286.344604,-6.088739,0.000000
2.700000,-0.663940,-1286.300171,-0.053627,-0.236830,-6.015476,-2.953355,-0.150451,-60.154762,-1286.300171,-6.004055,0.000000
2.800000,-0.691895,-1286.344604,-0.053648,-0.233492,-5.930696,-3.077701,-0.156786,-59.306961,-1286.344604,-5.919370,0.000000
2.900000,-0.675476,-1286.344604,-0.053622,-0.230162,-5.846107,-3.004668,-0.153065,-58.461071,-1286.344604,-5.834686,0.000000
3.000000,-0.662476,-1286.255615,-0.053687,-0.226822,-5.761284,-2.946839,-0.150119,-57.612839,-1286.255615,-5.749819,0.000000
3.100000,-0.687012,-1286.300171,-0.053614,-0.223489,-5.676616,-3.055981,-0.155679,-56.766167,-1286.300171,-5.665134,0.000000
3.200000,-0.644958,-1286.344604,-0.053687,-0.220156,-5.591958,-2.868919,-0.146150,-55.919579,-1286.344604,-5.580450,0.000000
3.300000,-0.659119,-1286.344604,-0.053618,-0.216817,-5.507143,-2.931906,-0.149358,-55.071434,-1286.344604,-5.495765,0.000000
3.400000,-0.663208,-1286.300171,-0.053648,-0.213486,-5.422554,-2.950097,-0.150285,-54.225540,-1286.300171,-5.411080,0.000000
3.500000,-0.652405,-1286.344604,-0.053644,-0.210149,-5.337774,-2.902041,-0.147837,-53.377739,-1286.344604,-5.326396,0.000000
3.600000,-0.675842,-1286.344604,-0.053661,-0.206813,-5.253046,-3.006297,-0.153148,-52.530460,-1286.344604,-5.241712,0.000000
3.700000,-0.643494,-1286.300171,-0.053691,-0.203482,-5.168439,-2.862403,-0.145818,-51.684395,-1286.300171,-5.157027,0.000000
3.800000,-0.651672,-1286.344604,-0.053683,-0.200142,-5.083607,-2.898783,-0.147671,-50.836075,-1286.344604,-5.072342,0.000000
3.900000,-0.665833,-1286.255615,-0.053687,-0.196811,-4.998992,-2.961771,-0.150880,-49.989925,-1286.255615,-4.987475,0.000000
4.000000,-0.631165,-1286.344604,-0.053657,-0.193475,-4.914264,-2.807560,-0.143024,-49.142643,-1286.344604,-4.902791,0.000000
