Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.100000,-0.786804,-1288.123901,-0.053588,-0.314961,-8.000010,-3.499880,-0.178292,-80.000099,-1288.123901,-8.000061,0.000000
0.200000,-0.776428,-1288.168335,-0.053596,-0.314961,-8.000010,-3.453725,-0.175941,-80.000099,-1288.168335,-8.000061,0.000000
0.300000,-0.784607,-1288.079346,-0.053687,-0.314961,-8.000010,-3.490106,-0.177794,-80.000099,-1288.079346,-8.000061,0.000000
0.400000,-0.826660,-1288.079346,-0.053622,-0.313707,-7.968156,-3.677168,-0.187324,-79.681564,-1288.079346,-7.955442,0.000000
0.500000,-0.854248,-1288.123901,-0.053614,-0.310331,-7.882396,-3.799885,-0.193575,-78.823967,-1288.123901,-7.870758,0.000000
0.600000,-0.815857,-1288.123901,-0.053691,-0.306993,-7.797625,-3.629113,-0.184876,-77.976250,-1288.123901,-7.786074,0.000000
0.700000,-0.820740,-1288.079346,-0.053670,-0.303652,-7.712750,-3.650833,-0.185982,-77.127502,-1288.079346,-7.701389,0.000000
0.800000,-0.822205,-1288.034912,-0.053717,-0.300318,-7.628082,-3.657349,-0.186314,-76.280823,-1288.034912,-7.616704,0.000000
0.900000,-0.770813,-1288.079346,-0.053648,-0.296984,-7.543389,-3.428747,-0.174669,-75.433891,-1288.079346,-7.532020,0.000000
1.000000,-0.813293,-1288.079346,-0.053683,-0.293645,-7.458574,-3.617710,-0.184295,-74.585747,-1288.079346,-7.447153,0.000000
1.100000,-0.792786,-1288.034912,-0.053618,-0.290315,-7.374011,-3.526487,-0.179648,-73.740112,-1288.034912,-7.362468,0.000000
1.200000,-0.780884,-1288.034912,-0.053704,-0.286976,-7.289196,-3.473545,-0.176951,-72.891968,-1288.034912,-7.277783,0.000000
1.300000,-0.797607,-1288.123901,-0.053747,-0.283641,-7.204486,-3.547935,-0.180740,-72.044861,-1288.123901,-7.193099,0.000000
1.400000,-0.754822,-1288.123901,-0.053722,-0.280310,-7.119870,-3.357615,-0.171045,-71.198700,-1288.123901,-7.108415,0.000000
1.500000,-0.786438,-1288.079346,-0.053713,-0.276970,-7.035048,-3.498251,-0.178209,-70.350479,-1288.079346,-7.023730,0.000000
1.600000,-0.778625,-1288.079346,-0.053653,-0.273639,-6.950432,-3.463499,-0.176439,-69.504318,-1288.079346,-6.939045,0.000000
1.700000,-0.752563,-1288.079346,-0.053661,-0.270303,-6.865686,-3.347569,-0.170533,-68.656868,-1288.079346,-6.854361,0.000000
1.800000,-0.782349,-1288.079346,-0.053622,-0.266964,-6.780898,-3.480061,-0.177283,-67.808983,-1288.079346,-6.769494,0.000000
1.900000,-0.738403,-1288.168335,-0.053653,-0.263634,-6.696301,-3.284582,-0.167325,-66.963005,-1288.168335,-6.684809,0.000000
2.000000,-0.750366,-1288.123901,-0.053713,-0.260295,-6.611485,-3.337795,-0.170035,-66.114853,-1288.123901,-6.600125,0.000000
2.100000,-0.772705,-1288.079346,-0.053700,-0.256962,-6.526835,-3.437164,-0.175097,-65.268356,-1288.079346,-6.515440,0.000000
2.200000,-0.726868,-1288.168335,-0.053713,-0.253629,-6.442168,-3.233269,-0.164711,-64.421684,-1288.168335,-6.430756,0.000000
2.300000,-0.761108,-1288.079346,-0.053644,-0.250289,-6.357345,-3.385579,-0.172470,-63.573448,-1288.079346,-6.346071,0.000000
2.400000,-0.738037,-1288.079346,-0.053704,-0.246959,-6.272756,-3.282953,-0.167242,-62.727558,-1288.079346,-6.261386,0.000000
2.500000,-0.743286,-1288.168335,-0.053644,-0.243621,-6.187976,-3.306302,-0.168431,-61.879761,-1288.168335,-6.176702,0.000000
2.600000,-0.754456,-1288.079346,-0.053640,-0.240286,-6.103274,-3.355986,-0.170962,-61.032742,-1288.079346,-6.092018,0.000000
2.700000,-0.719788,-1288.168335,-0.053648,-0.236954,-6.018633,-3.201775,-0.163106,-60.186329,-1288.168335,-6.007151,0.000000
