Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.631180,-1187.507935,-0.009503,-0.314961,-8.000018,-2.807628,-0.143027,-80.000183,-1187.507935,-8.000078,0.000000
0.300000,-0.629684,-1187.552490,-0.009576,-0.314961,-8.000018,-2.800976,-0.142689,-80.000183,-1187.552490,-8.000078,0.000000
0.400000,-0.661713,-1187.552490,-0.009835,-0.314772,-7.995205,-2.943445,-0.149946,-79.952049,-1187.552490,-7.980774,0.000000
0.500000,-0.617767,-1187.596924,-0.009528,-0.311330,-7.907788,-2.747966,-0.139988,-79.077888,-1187.596924,-7.896090,0.000000
0.600000,-0.613678,-1187.507935,-0.009528,-0.307985,-7.822818,-2.729776,-0.139061,-78.228180,-1187.507935,-7.811405,0.000000
0.700000,-0.544037,-1187.507935,-0.009550,-0.304646,-7.738003,-2.419997,-0.123281,-77.380035,-1187.507935,-7.726538,0.000000
0.800000,-0.575684,-1187.552490,-0.009554,-0.301309,-7.653249,-2.560769,-0.130452,-76.532494,-1187.552490,-7.641854,0.000000
0.900000,-0.561539,-1187.507935,-0.009597,-0.297975,-7.568573,-2.497849,-0.127246,-75.685738,-1187.507935,-7.557169,0.000000
1.000000,-0.511642,-1187.507935,-0.009541,-0.294637,-7.483785,-2.275899,-0.115940,-74.837852,-1187.507935,-7.472485,0.000000
1.100000,-0.536957,-1187.552490,-0.009554,-0.291303,-7.399100,-2.388503,-0.121676,-73.991005,-1187.552490,-7.387800,0.000000
1.200000,-0.506424,-1187.596924,-0.009520,-0.287968,-7.314381,-2.252686,-0.114757,-73.143806,-1187.596924,-7.303115,0.000000
1.300000,-0.506805,-1187.507935,-0.009572,-0.284631,-7.229627,-2.254383,-0.114844,-72.296272,-1187.507935,-7.218431,0.000000
1.400000,-0.501587,-1187.552490,-0.009589,-0.281298,-7.144969,-2.231170,-0.113661,-71.449684,-1187.552490,-7.133747,0.000000
