Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.300000,-0.267731,-828.190857,-0.010300,-0.314959,-7.999958,-1.190926,-0.060669,-79.999573,-828.190857,-8.000001,0.000000
0.400000,-0.259171,-828.190857,-0.010309,-0.314959,-7.999958,-1.152848,-0.058729,-79.999573,-828.190857,-7.997997,0.000000
0.500000,-0.253586,-828.146362,-0.010322,-0.311966,-7.923927,-1.128006,-0.057463,-79.239273,-828.146362,-7.913313,0.000000
0.600000,-0.242035,-828.146362,-0.010326,-0.308656,-7.839849,-1.076625,-0.054846,-78.398499,-828.146362,-7.828446,0.000000
0.700000,-0.221558,-828.235291,-0.010352,-0.305322,-7.755174,-0.985538,-0.050206,-77.551743,-828.235291,-7.743762,0.000000
0.800000,-0.164581,-828.190857,-0.010339,-0.301983,-7.670368,-0.732094,-0.037295,-76.703682,-828.190857,-7.659077,0.000000
0.900000,-0.197723,-828.146362,-0.010348,-0.298649,-7.585683,-0.879518,-0.044805,-75.856834,-828.146362,-7.574392,0.000000
1.000000,-0.181335,-828.190857,-0.010335,-0.295313,-7.500947,-0.806620,-0.041091,-75.009476,-828.190857,-7.489707,0.000000
1.100000,-0.142609,-828.235291,-0.010322,-0.291977,-7.416210,-0.634355,-0.032316,-74.162102,-828.235291,-7.405023,0.000000
1.200000,-0.172775,-828.235291,-0.010317,-0.288644,-7.331560,-0.768543,-0.039151,-73.315605,-828.235291,-7.320339,0.000000
1.300000,-0.134048,-828.190857,-0.010326,-0.285307,-7.246789,-0.596277,-0.030376,-72.467896,-828.190857,-7.235654,0.000000
1.400000,-0.147827,-828.190857,-0.010309,-0.281973,-7.162114,-0.657568,-0.033498,-71.621140,-828.190857,-7.150969,0.000000
1.500000,-0.131439,-828.146362,-0.010343,-0.278638,-7.077402,-0.584671,-0.029785,-70.774025,-828.146362,-7.066103,0.000000
1.600000,-0.092712,-828.190857,-0.010326,-0.275301,-6.992657,-0.412405,-0.021009,-69.926567,-828.190857,-6.981418,0.000000
1.700000,-0.120651,-828.235291,-0.010322,-0.271968,-6.907999,-0.536684,-0.027340,-69.079987,-828.235291,-6.896733,0.000000
1.800000,-0.100906,-828.146362,-0.010326,-0.268631,-6.823236,-0.448854,-0.022866,-68.232361,-828.146362,-6.812048,0.000000
1.900000,-0.102402,-828.235291,-0.010343,-0.265297,-6.738543,-0.455506,-0.023205,-67.385429,-828.235291,-6.727365,0.000000
2.000000,-0.114685,-828.190857,-0.010339,-0.261963,-6.653858,-0.510145,-0.025988,-66.538582,-828.190857,-6.642680,0.000000
2.100000,-0.077072,-828.235291,-0.010305,-0.258626,-6.569105,-0.342834,-0.017465,-65.691048,-828.235291,-6.557995,0.000000
2.200000,-0.104263,-828.235291,-0.010322,-0.255292,-6.484428,-0.463786,-0.023626,-64.844284,-828.235291,-6.473310,0.000000
2.300000,-0.071487,-828.235291,-0.010313,-0.251956,-6.399683,-0.317992,-0.016199,-63.996830,-828.235291,-6.388444,0.000000
2.400000,-0.064789,-828.235291,-0.010335,-0.248622,-6.314998,-0.288195,-0.014681,-63.149986,-828.235291,-6.303759,0.000000
2.500000,-0.081924,-828.235291,-0.010343,-0.245289,-6.230331,-0.364418,-0.018564,-62.303314,-828.235291,-6.219074,0.000000
2.600000,-0.040588,-828.190857,-0.010317,-0.241952,-6.145569,-0.180546,-0.009197,-61.455688,-828.190857,-6.134390,0.000000
2.700000,-0.056229,-828.279785,-0.010326,-0.238617,-6.060884,-0.250117,-0.012742,-60.608841,-828.279785,-6.049706,0.000000
