Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.437912,-1287.234253,-0.009309,-0.314965,-8.000113,-1.947930,-0.099232,-80.001137,-1287.234253,-8.000087,0.000000
0.300000,-0.424881,-1287.234253,-0.009317,-0.314965,-8.000113,-1.889965,-0.096279,-80.001137,-1287.234253,-8.000087,0.000000
0.400000,-0.460251,-1287.278687,-0.009326,-0.313258,-7.956752,-2.047298,-0.104294,-79.567520,-1287.278687,-7.946180,0.000000
0.500000,-0.383545,-1287.323242,-0.009330,-0.309949,-7.872709,-1.706093,-0.086913,-78.727097,-1287.323242,-7.861496,0.000000
0.600000,-0.352264,-1287.278687,-0.009339,-0.306614,-7.788007,-1.566950,-0.079824,-77.880074,-1287.278687,-7.776812,0.000000
0.700000,-0.324707,-1287.278687,-0.009347,-0.303279,-7.703297,-1.444369,-0.073580,-77.032967,-1287.278687,-7.692127,0.000000
0.800000,-0.260666,-1287.234253,-0.009360,-0.299944,-7.618586,-1.159500,-0.059068,-76.185860,-1287.234253,-7.607442,0.000000
0.900000,-0.271454,-1287.278687,-0.009347,-0.296609,-7.533875,-1.207487,-0.061512,-75.338760,-1287.278687,-7.522757,0.000000
1.000000,-0.238327,-1287.234253,-0.009352,-0.293274,-7.449164,-1.060132,-0.054006,-74.491646,-1287.234253,-7.438073,0.000000
1.100000,-0.237579,-1287.189819,-0.009339,-0.289939,-7.364446,-1.056806,-0.053836,-73.644455,-1287.189819,-7.353388,0.000000
1.200000,-0.230865,-1287.234253,-0.009360,-0.286604,-7.279735,-1.026941,-0.052315,-72.797356,-1287.234253,-7.268522,0.000000
1.300000,-0.189911,-1287.278687,-0.009343,-0.283268,-7.195015,-0.844766,-0.043034,-71.950157,-1287.278687,-7.183837,0.000000
1.400000,-0.203690,-1287.234253,-0.009334,-0.279933,-7.110305,-0.906056,-0.046157,-71.103050,-1287.234253,-7.099153,0.000000
1.500000,-0.178741,-1287.278687,-0.009343,-0.276599,-7.025603,-0.795082,-0.040503,-70.256027,-1287.278687,-7.014468,0.000000
1.600000,-0.163849,-1287.278687,-0.009369,-0.273263,-6.940892,-0.728836,-0.037129,-69.408928,-1287.278687,-6.929783,0.000000
1.700000,-0.181351,-1287.234253,-0.009365,-0.269929,-6.856190,-0.806688,-0.041095,-68.561905,-1287.234253,-6.845099,0.000000
1.800000,-0.153046,-1287.278687,-0.009356,-0.266594,-6.771480,-0.680781,-0.034681,-67.714798,-1287.278687,-6.760414,0.000000
1.900000,-0.158630,-1287.323242,-0.009352,-0.263258,-6.686761,-0.705623,-0.035946,-66.867607,-1287.323242,-6.675729,0.000000
2.000000,-0.154541,-1287.234253,-0.009356,-0.259924,-6.602067,-0.687433,-0.035019,-66.020676,-1287.234253,-6.590863,0.000000
2.100000,-0.114319,-1287.234253,-0.009356,-0.256589,-6.517348,-0.508516,-0.025905,-65.173485,-1287.234253,-6.506178,0.000000
2.200000,-0.147095,-1287.189819,-0.009330,-0.253253,-6.432638,-0.654310,-0.033332,-64.326378,-1287.189819,-6.421494,0.000000
2.300000,-0.114319,-1287.234253,-0.009356,-0.249919,-6.347953,-0.508516,-0.025905,-63.479530,-1287.234253,-6.336809,0.000000
2.400000,-0.123627,-1287.278687,-0.009352,-0.246583,-6.263216,-0.549919,-0.028014,-62.632160,-1287.278687,-6.252124,0.000000
2.500000,-0.122879,-1287.323242,-0.009365,-0.243250,-6.178549,-0.546593,-0.027845,-61.785492,-1287.323242,-6.167440,0.000000
2.600000,-0.090118,-1287.234253,-0.009352,-0.239917,-6.093891,-0.400867,-0.020421,-60.938904,-1287.234253,-6.082755,0.000000
2.700000,-0.125870,-1287.234253,-0.009330,-0.236580,-6.009136,-0.559897,-0.028522,-60.091366,-1287.234253,-5.998071,0.000000
2.800000,-0.111710,-1287.278687,-0.009339,-0.233247,-5.924469,-0.496909,-0.025314,-59.244698,-1287.278687,-5.913386,0.000000
2.900000,-0.087143,-1287.234253,-0.009347,-0.229911,-5.839733,-0.387631,-0.019747,-58.397327,-1287.234253,-5.828519,0.000000
3.000000,-0.104263,-1287.234253,-0.009343,-0.226575,-5.755013,-0.463786,-0.023626,-57.550133,-1287.234253,-5.743834,0.000000
3.100000,-0.086014,-1287.278687,-0.009347,-0.223242,-5.670346,-0.382608,-0.019491,-56.703465,-1287.278687,-5.659150,0.000000
3.200000,-0.088623,-1287.234253,-0.009373,-0.219905,-5.585584,-0.394215,-0.020082,-55.855839,-1287.234253,-5.574466,0.000000
3.300000,-0.092728,-1287.234253,-0.009339,-0.216571,-5.500899,-0.412473,-0.021012,-55.008991,-1287.234253,-5.489781,0.000000
3.400000,-0.071121,-1287.234253,-0.009330,-0.213237,-5.416232,-0.316363,-0.016116,-54.162315,-1287.234253,-5.405097,0.000000
3.500000,-0.097931,-1287.278687,-0.009347,-0.209900,-5.331469,-0.435618,-0.022191,-53.314690,-1287.278687,-5.320412,0.000000
3.600000,-0.058838,-1287.278687,-0.009330,-0.206566,-5.246776,-0.261724,-0.013333,-52.467758,-1287.278687,-5.235727,0.000000
3.700000,-0.071503,-1287.234253,-0.009347,-0.203231,-5.162056,-0.318060,-0.016203,-51.620567,-1287.234253,-5.151043,0.000000
3.800000,-0.076706,-1287.189819,-0.009369,-0.199896,-5.077346,-0.341205,-0.017382,-50.773457,-1287.189819,-5.066176,0.000000
3.900000,-0.052505,-1287.323242,-0.009356,-0.196561,-4.992661,-0.233556,-0.011898,-49.926613,-1287.323242,-4.981492,0.000000
4.000000,-0.077835,-1287.234253,-0.009356,-0.193225,-4.907925,-0.346228,-0.017638,-49.079247,-1287.234253,-4.896807,0.000000
4.100000,-0.051392,-1287.278687,-0.009352,-0.189892,-4.823249,-0.228601,-0.011646,-48.232491,-1287.278687,-4.812122,0.000000
4.200000,-0.048416,-1287.189819,-0.009365,-0.186556,-4.738521,-0.215366,-0.010971,-47.385208,-1287.189819,-4.727437,0.000000
4.300000,-0.067032,-1287.234253,-0.009347,-0.183221,-4.653819,-0.298173,-0.015190,-46.538189,-1287.234253,-4.642753,0.000000
4.400000,-0.040588,-1287.278687,-0.009352,-0.179887,-4.569126,-0.180546,-0.009197,-45.691261,-1287.278687,-4.558069,0.000000
4.500000,-0.054001,-1287.234253,-0.009352,-0.176551,-4.484397,-0.240208,-0.012237,-44.843975,-1287.234253,-4.473384,0.000000
4.600000,-0.058090,-1287.278687,-0.009343,-0.173217,-4.399704,-0.258398,-0.013163,-43.997044,-1287.278687,-4.388517,0.000000
4.700000,-0.027924,-1287.234253,-0.009352,-0.169883,-4.315020,-0.124210,-0.006328,-43.150200,-1287.234253,-4.303833,0.000000
4.800000,-0.076340,-1287.234253,-0.009339,-0.166547,-4.230283,-0.339576,-0.017299,-42.302834,-1287.234253,-4.219148,0.000000
4.900000,-0.057724,-1287.189819,-0.009365,-0.163213,-4.145607,-0.256769,-0.013080,-41.456074,-1287.189819,-4.134463,0.000000
5.000000,-0.064423,-1287.278687,-0.009352,-0.159876,-4.060845,-0.286566,-0.014598,-40.608448,-1287.278687,-4.049779,0.000000
5.100000,-0.072983,-1287.234253,-0.009347,-0.156543,-3.976186,-0.324644,-0.016538,-39.761864,-1287.234253,-3.965095,0.000000
5.200000,-0.049530,-1287.145264,-0.009356,-0.153208,-3.891475,-0.220321,-0.011224,-38.914753,-1287.145264,-3.880410,0.000000
