Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.771927,-1294.306763,-0.022105,-0.314958,-7.999923,-3.433702,-0.174921,-79.999229,-1294.306763,-8.000027,0.000000
0.300000,-0.771561,-1294.262207,-0.022101,-0.314958,-7.999923,-3.432073,-0.174838,-79.999229,-1294.262207,-8.000027,0.000000
0.400000,-0.787201,-1294.306763,-0.022239,-0.314933,-7.999307,-3.501645,-0.178382,-79.993065,-1294.306763,-7.990010,0.000000
0.500000,-0.750702,-1294.306763,-0.022109,-0.311662,-7.916209,-3.339289,-0.170111,-79.162094,-1294.306763,-7.905325,0.000000
0.600000,-0.741776,-1294.306763,-0.022131,-0.308347,-7.832001,-3.299582,-0.168089,-78.320015,-1294.306763,-7.820641,0.000000
0.700000,-0.745865,-1294.306763,-0.022131,-0.305012,-7.747317,-3.317773,-0.169015,-77.473175,-1294.306763,-7.735774,0.000000
0.800000,-0.674377,-1294.306763,-0.022127,-0.301681,-7.662685,-2.999781,-0.152816,-76.626846,-1294.306763,-7.651089,0.000000
0.900000,-0.675491,-1294.306763,-0.022131,-0.298347,-7.578017,-3.004735,-0.153069,-75.780174,-1294.306763,-7.566405,0.000000
1.000000,-0.651657,-1294.306763,-0.022109,-0.295010,-7.493246,-2.898715,-0.147668,-74.932457,-1294.306763,-7.481720,0.000000
1.100000,-0.630432,-1294.306763,-0.022109,-0.291676,-7.408562,-2.804302,-0.142858,-74.085617,-1294.306763,-7.397036,0.000000
1.200000,-0.641602,-1294.306763,-0.022114,-0.288338,-7.323781,-2.853986,-0.145389,-73.237816,-1294.306763,-7.312351,0.000000
1.300000,-0.590958,-1294.306763,-0.022131,-0.285003,-7.239089,-2.628711,-0.133913,-72.390884,-1294.306763,-7.227667,0.000000
1.400000,-0.612930,-1294.262207,-0.022131,-0.281669,-7.154404,-2.726450,-0.138892,-71.544037,-1294.262207,-7.142982,0.000000
1.500000,-0.605484,-1294.262207,-0.022114,-0.278332,-7.069632,-2.693327,-0.137205,-70.696320,-1294.262207,-7.058298,0.000000
1.600000,-0.558929,-1294.306763,-0.022140,-0.275000,-6.984999,-2.486242,-0.126655,-69.849991,-1294.306763,-6.973431,0.000000
1.700000,-0.580154,-1294.262207,-0.022135,-0.271663,-6.900238,-2.580656,-0.131465,-69.002373,-1294.262207,-6.888746,0.000000
1.800000,-0.545898,-1294.351196,-0.022109,-0.268327,-6.815518,-2.428277,-0.123702,-68.155182,-1294.351196,-6.804061,0.000000
1.900000,-0.532867,-1294.306763,-0.022135,-0.264994,-6.730859,-2.370313,-0.120749,-67.308586,-1294.306763,-6.719377,0.000000
2.000000,-0.556702,-1294.262207,-0.022114,-0.261657,-6.646080,-2.476333,-0.126150,-66.460793,-1294.262207,-6.634693,0.000000
2.100000,-0.513885,-1294.306763,-0.022131,-0.258324,-6.561438,-2.285877,-0.116448,-65.614380,-1294.306763,-6.550008,0.000000
2.200000,-0.532501,-1294.351196,-0.022135,-0.254988,-6.476702,-2.368684,-0.120667,-64.767014,-1294.351196,-6.465323,0.000000
2.300000,-0.516113,-1294.262207,-0.022127,-0.251651,-6.391947,-2.295787,-0.116953,-63.919472,-1294.262207,-6.380639,0.000000
2.400000,-0.490051,-1294.306763,-0.022127,-0.248320,-6.307324,-2.179857,-0.111047,-63.073238,-1294.306763,-6.295772,0.000000
2.500000,-0.525055,-1294.306763,-0.022135,-0.244981,-6.222518,-2.335561,-0.118979,-62.225178,-1294.306763,-6.211088,0.000000
2.600000,-0.465103,-1294.262207,-0.022140,-0.241648,-6.137859,-2.068882,-0.105394,-61.378593,-1294.262207,-6.126403,0.000000
2.700000,-0.488556,-1294.306763,-0.022140,-0.238314,-6.053166,-2.173205,-0.110708,-60.531662,-1294.306763,-6.041718,0.000000
2.800000,-0.492279,-1294.217773,-0.022122,-0.234976,-5.968386,-2.189767,-0.111552,-59.683861,-1294.217773,-5.957034,0.000000
2.900000,-0.449829,-1294.217773,-0.022131,-0.231645,-5.883780,-2.000940,-0.101933,-58.837795,-1294.217773,-5.872350,0.000000
3.000000,-0.480743,-1294.306763,-0.022148,-0.228306,-5.798982,-2.138453,-0.108938,-57.989822,-1294.306763,-5.787665,0.000000
3.100000,-0.460999,-1294.262207,-0.022127,-0.224973,-5.714306,-2.050624,-0.104464,-57.143066,-1294.262207,-5.702980,0.000000
3.200000,-0.446854,-1294.262207,-0.022140,-0.221640,-5.629656,-1.987704,-0.101258,-56.296566,-1294.262207,-5.618296,0.000000
3.300000,-0.462494,-1294.262207,-0.022118,-0.218301,-5.544850,-2.057276,-0.104803,-55.448502,-1294.262207,-5.533429,0.000000
3.400000,-0.428970,-1294.262207,-0.022127,-0.214970,-5.460235,-1.908155,-0.097206,-54.602352,-1294.262207,-5.448744,0.000000
3.500000,-0.464722,-1294.217773,-0.022157,-0.211634,-5.375516,-2.067185,-0.105307,-53.755161,-1294.217773,-5.364060,0.000000
3.600000,-0.452057,-1294.262207,-0.022118,-0.208298,-5.290762,-2.010849,-0.102438,-52.907619,-1294.262207,-5.279375,0.000000
3.700000,-0.426376,-1294.262207,-0.022114,-0.204967,-5.206155,-1.896617,-0.096618,-52.061554,-1294.262207,-5.194691,0.000000
3.800000,-0.449081,-1294.262207,-0.022114,-0.201627,-5.121332,-1.997614,-0.101763,-51.213318,-1294.262207,-5.110006,0.000000
3.900000,-0.423019,-1294.262207,-0.022135,-0.198295,-5.036682,-1.881684,-0.095858,-50.366825,-1294.262207,-5.025321,0.000000
4.000000,-0.430466,-1294.262207,-0.022135,-0.194961,-4.952015,-1.914807,-0.097545,-49.520149,-1294.262207,-4.940637,0.000000
4.100000,-0.434570,-1294.262207,-0.022127,-0.191623,-4.867226,-1.933065,-0.098475,-48.672260,-1294.262207,-4.855952,0.000000
4.200000,-0.404770,-1294.395630,-0.022131,-0.188292,-4.782619,-1.800506,-0.091722,-47.826199,-1294.395630,-4.771086,0.000000
4.300000,-0.436798,-1294.306763,-0.022135,-0.184955,-4.697848,-1.942975,-0.098980,-46.978485,-1294.306763,-4.686401,0.000000
4.400000,-0.413712,-1294.217773,-0.022114,-0.181620,-4.613146,-1.840281,-0.093748,-46.131466,-1294.217773,-4.601717,0.000000
4.500000,-0.418549,-1294.306763,-0.022131,-0.178287,-4.528488,-1.861797,-0.094844,-45.284878,-1294.306763,-4.517032,0.000000
4.600000,-0.436432,-1294.262207,-0.022109,-0.174949,-4.443699,-1.941346,-0.098897,-44.436989,-1294.262207,-4.432347,0.000000
4.700000,-0.390625,-1294.306763,-0.022144,-0.171618,-4.359101,-1.737587,-0.088517,-43.591015,-1294.306763,-4.347662,0.000000
4.800000,-0.413345,-1294.262207,-0.022097,-0.168282,-4.274364,-1.838652,-0.093665,-42.743649,-1294.262207,-4.262978,0.000000
4.900000,-0.408493,-1294.217773,-0.022131,-0.164945,-4.189610,-1.817068,-0.092566,-41.896107,-1294.217773,-4.178293,0.000000
5.000000,-0.400681,-1294.262207,-0.022118,-0.161613,-4.104978,-1.782316,-0.090796,-41.049782,-1294.262207,-4.093427,0.000000
5.100000,-0.430466,-1294.262207,-0.022105,-0.158276,-4.020198,-1.914807,-0.097545,-40.201981,-1294.262207,-4.008742,0.000000
5.200000,-0.379822,-1294.306763,-0.022140,-0.154943,-3.935557,-1.689532,-0.086069,-39.355568,-1294.306763,-3.924057,0.000000
5.300000,-0.399567,-1294.262207,-0.022140,-0.151609,-3.850864,-1.777361,-0.090543,-38.508636,-1294.262207,-3.839373,0.000000
5.400000,-0.404022,-1294.262207,-0.022131,-0.148271,-3.766075,-1.797181,-0.091553,-37.660751,-1294.262207,-3.754689,0.000000
5.500000,-0.360458,-1294.217773,-0.022131,-0.144941,-3.681503,-1.603399,-0.081681,-36.815033,-1294.217773,-3.670004,0.000000
