Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.740280,-1290.748291,-0.022114,-0.314961,-8.000009,-3.292931,-0.167750,-80.000092,-1290.748291,-8.000104,0.000000
0.300000,-0.735809,-1290.792725,-0.022097,-0.314961,-8.000009,-3.273043,-0.166737,-80.000092,-1290.792725,-8.000104,0.000000
0.400000,-0.761505,-1290.703735,-0.022303,-0.314893,-7.998292,-3.387344,-0.172560,-79.982925,-1290.703735,-7.986081,0.000000
0.500000,-0.727997,-1290.837158,-0.022148,-0.311518,-7.912567,-3.238292,-0.164966,-79.125664,-1290.837158,-7.901397,0.000000
0.600000,-0.723526,-1290.837158,-0.022135,-0.308193,-7.828091,-3.218404,-0.163953,-78.280907,-1290.837158,-7.816712,0.000000
0.700000,-0.688522,-1290.837158,-0.022148,-0.304858,-7.743397,-3.062700,-0.156021,-77.433968,-1290.837158,-7.732028,0.000000
0.800000,-0.631927,-1290.792725,-0.022131,-0.301528,-7.658808,-2.810954,-0.143197,-76.588081,-1290.792725,-7.647343,0.000000
0.900000,-0.671387,-1290.792725,-0.022140,-0.298191,-7.574063,-2.986477,-0.152138,-75.740631,-1290.792725,-7.562477,0.000000
1.000000,-0.622986,-1290.748291,-0.022135,-0.294856,-7.489352,-2.771179,-0.141171,-74.893517,-1290.748291,-7.477792,0.000000
1.100000,-0.612930,-1290.703735,-0.022114,-0.291522,-7.404668,-2.726450,-0.138892,-74.046677,-1290.703735,-7.393107,0.000000
1.200000,-0.616287,-1290.792725,-0.022131,-0.288184,-7.319879,-2.741383,-0.139653,-73.198784,-1290.792725,-7.308423,0.000000
1.300000,-0.558563,-1290.703735,-0.022140,-0.284852,-7.235229,-2.484613,-0.126572,-72.352287,-1290.703735,-7.223738,0.000000
1.400000,-0.586487,-1290.792725,-0.022170,-0.281515,-7.150492,-2.608824,-0.132900,-71.504921,-1290.792725,-7.139054,0.000000
1.500000,-0.566376,-1290.748291,-0.022127,-0.278181,-7.065790,-2.519365,-0.128343,-70.657906,-1290.748291,-7.054369,0.000000
1.600000,-0.533981,-1290.703735,-0.022170,-0.274849,-6.981158,-2.375268,-0.121002,-69.811577,-1290.703735,-6.969684,0.000000
1.700000,-0.556702,-1290.748291,-0.022135,-0.271510,-6.896343,-2.476333,-0.126150,-68.963432,-1290.748291,-6.885000,0.000000
1.800000,-0.501968,-1290.748291,-0.022127,-0.268177,-6.811685,-2.232867,-0.113748,-68.116844,-1290.748291,-6.800133,0.000000
1.900000,-0.526169,-1290.792725,-0.022135,-0.264841,-6.726965,-2.340516,-0.119232,-67.269661,-1290.792725,-6.715448,0.000000
2.000000,-0.504196,-1290.792725,-0.022140,-0.261505,-6.642220,-2.242777,-0.114252,-66.422203,-1290.792725,-6.630764,0.000000
