Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.739532,-1288.034912,-0.022109,-0.314960,-7.999991,-3.289605,-0.167580,-79.999916,-1288.034912,-8.000087,0.000000
0.300000,-0.736191,-1287.990479,-0.022084,-0.314960,-7.999991,-3.274740,-0.166823,-79.999916,-1287.990479,-8.000087,0.000000
0.400000,-0.730606,-1288.034912,-0.022144,-0.314956,-7.999870,-3.249898,-0.165558,-79.998703,-1288.034912,-7.993713,0.000000
0.500000,-0.705276,-1287.990479,-0.022122,-0.311801,-7.919747,-3.137227,-0.159818,-79.197472,-1287.990479,-7.909029,0.000000
0.600000,-0.676971,-1287.990479,-0.022140,-0.308500,-7.835913,-3.011319,-0.153404,-78.359123,-1287.990479,-7.824344,0.000000
0.700000,-0.700806,-1288.034912,-0.022153,-0.305168,-7.751263,-3.117339,-0.158805,-77.512627,-1288.034912,-7.739660,0.000000
0.800000,-0.642349,-1288.034912,-0.022144,-0.301833,-7.666552,-2.857312,-0.145558,-76.665520,-1288.034912,-7.654975,0.000000
0.900000,-0.641968,-1287.990479,-0.022131,-0.298501,-7.581920,-2.855615,-0.145472,-75.819199,-1287.990479,-7.570290,0.000000
1.000000,-0.640854,-1287.990479,-0.022148,-0.295162,-7.497122,-2.850660,-0.145220,-74.971222,-1287.990479,-7.485605,0.000000
1.100000,-0.595795,-1287.990479,-0.022140,-0.291828,-7.412421,-2.650227,-0.135009,-74.124207,-1287.990479,-7.400921,0.000000
1.200000,-0.614044,-1287.990479,-0.022127,-0.288493,-7.327710,-2.731405,-0.139144,-73.277100,-1287.990479,-7.316236,0.000000
1.300000,-0.576065,-1287.990479,-0.022118,-0.285155,-7.242939,-2.562465,-0.130538,-72.429382,-1287.990479,-7.231369,0.000000
1.400000,-0.563034,-1288.034912,-0.022135,-0.281823,-7.158315,-2.504501,-0.127585,-71.583153,-1288.034912,-7.146686,0.000000
