Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.498978,-1279.672485,-0.002173,-0.314960,-7.999975,-2.219563,-0.113070,-79.999748,-1279.672485,-8.000113,0.000000
0.300000,-0.506042,-1279.672485,-0.002177,-0.314960,-7.999975,-2.250989,-0.114671,-79.999748,-1279.672485,-8.000113,0.000000
0.400000,-0.512009,-1279.628052,-0.002302,-0.314945,-7.999611,-2.277528,-0.116023,-79.996109,-1279.628052,-7.991190,0.000000
0.500000,-0.516098,-1279.716919,-0.002255,-0.311717,-7.917614,-2.295719,-0.116949,-79.176140,-1279.716919,-7.906506,0.000000
0.600000,-0.433441,-1279.672485,-0.002186,-0.308379,-7.832826,-1.928043,-0.098219,-78.328255,-1279.672485,-7.821821,0.000000
0.700000,-0.417801,-1279.716919,-0.002238,-0.305041,-7.748037,-1.858471,-0.094675,-77.480370,-1279.716919,-7.737136,0.000000
0.800000,-0.383163,-1279.672485,-0.002246,-0.301707,-7.663362,-1.704396,-0.086826,-76.633614,-1279.672485,-7.652452,0.000000
0.900000,-0.346298,-1279.716919,-0.002242,-0.298372,-7.578642,-1.540411,-0.078472,-75.786423,-1279.716919,-7.567585,0.000000
1.000000,-0.353745,-1279.761475,-0.002229,-0.295036,-7.493906,-1.573534,-0.080160,-74.939056,-1279.761475,-7.482900,0.000000
1.100000,-0.313904,-1279.628052,-0.002264,-0.291702,-7.409221,-1.396314,-0.071132,-74.092209,-1279.628052,-7.398216,0.000000
1.200000,-0.339966,-1279.672485,-0.002229,-0.288367,-7.324511,-1.512244,-0.077037,-73.245102,-1279.672485,-7.313531,0.000000
1.300000,-0.311295,-1279.628052,-0.002259,-0.285033,-7.239843,-1.384707,-0.070540,-72.398430,-1279.628052,-7.228847,0.000000
1.400000,-0.276672,-1279.672485,-0.002251,-0.281698,-7.155124,-1.230700,-0.062695,-71.551239,-1279.672485,-7.144162,0.000000
1.500000,-0.308685,-1279.672485,-0.002229,-0.278361,-7.070378,-1.373101,-0.069949,-70.703781,-1279.672485,-7.059477,0.000000
1.600000,-0.263626,-1279.672485,-0.002276,-0.275028,-6.985720,-1.172668,-0.059739,-69.857201,-1279.672485,-6.974793,0.000000
1.700000,-0.262512,-1279.628052,-0.002190,-0.271692,-6.900983,-1.167713,-0.059486,-69.009834,-1279.628052,-6.890108,0.000000
1.800000,-0.269592,-1279.672485,-0.002264,-0.268358,-6.816290,-1.199206,-0.061090,-68.162903,-1279.672485,-6.805242,0.000000
1.900000,-0.233093,-1279.716919,-0.002225,-0.265023,-6.731597,-1.036851,-0.052820,-67.315971,-1279.716919,-6.720557,0.000000
2.000000,-0.252457,-1279.716919,-0.002264,-0.261687,-6.646860,-1.122983,-0.057207,-66.468597,-1279.716919,-6.635872,0.000000
2.100000,-0.244644,-1279.716919,-0.002246,-0.258354,-6.562201,-1.088232,-0.055437,-65.622017,-1279.716919,-6.551188,0.000000
2.200000,-0.218948,-1279.583496,-0.002229,-0.255019,-6.477482,-0.973931,-0.049614,-64.774818,-1279.583496,-6.466503,0.000000
2.300000,-0.257309,-1279.716919,-0.002233,-0.251684,-6.392780,-1.144567,-0.058307,-63.927799,-1279.716919,-6.381819,0.000000
2.400000,-0.207397,-1279.761475,-0.002255,-0.248350,-6.308096,-0.922550,-0.046997,-63.080959,-1279.761475,-6.297134,0.000000
2.500000,-0.236450,-1279.628052,-0.002186,-0.245013,-6.223333,-1.051783,-0.053580,-62.233334,-1279.628052,-6.212449,0.000000
2.600000,-0.223785,-1279.716919,-0.002246,-0.241679,-6.138657,-0.995447,-0.050710,-61.386570,-1279.716919,-6.127765,0.000000
2.700000,-0.188782,-1279.672485,-0.002208,-0.238344,-6.053938,-0.839743,-0.042779,-60.539379,-1279.672485,-6.042898,0.000000
2.800000,-0.218948,-1279.628052,-0.002255,-0.235009,-5.969236,-0.973931,-0.049614,-59.692360,-1279.628052,-5.958213,0.000000
2.900000,-0.197723,-1279.672485,-0.002199,-0.231676,-5.884560,-0.879518,-0.044805,-58.845600,-1279.672485,-5.873529,0.000000
3.000000,-0.189163,-1279.672485,-0.002220,-0.228339,-5.799815,-0.841440,-0.042865,-57.998150,-1279.672485,-5.788844,0.000000
3.100000,-0.206665,-1279.672485,-0.002229,-0.225006,-5.715147,-0.919292,-0.046831,-57.151474,-1279.672485,-5.704160,0.000000
3.200000,-0.175751,-1279.672485,-0.002225,-0.221672,-5.630472,-0.781778,-0.039826,-56.304718,-1279.672485,-5.619475,0.000000
3.300000,-0.192886,-1279.716919,-0.002220,-0.218336,-5.545726,-0.858001,-0.043709,-55.457264,-1279.716919,-5.534791,0.000000
3.400000,-0.186554,-1279.628052,-0.002255,-0.215002,-5.461059,-0.829833,-0.042274,-54.610592,-1279.628052,-5.450106,0.000000
3.500000,-0.155273,-1279.672485,-0.002272,-0.211665,-5.376297,-0.690691,-0.035185,-53.762966,-1279.672485,-5.365239,0.000000
3.600000,-0.177994,-1279.716919,-0.002199,-0.208330,-5.291594,-0.791756,-0.040334,-52.915943,-1279.716919,-5.280554,0.000000
3.700000,-0.138885,-1279.672485,-0.002216,-0.204997,-5.206927,-0.617794,-0.031472,-52.069275,-1279.672485,-5.195870,0.000000
3.800000,-0.166077,-1279.672485,-0.002242,-0.201661,-5.122182,-0.738746,-0.037634,-51.221821,-1279.672485,-5.111186,0.000000
3.900000,-0.162720,-1279.672485,-0.002190,-0.198328,-5.037523,-0.723813,-0.036873,-50.375233,-1279.672485,-5.026501,0.000000
4.000000,-0.154526,-1279.716919,-0.002212,-0.194992,-4.952796,-0.687365,-0.035016,-49.527954,-1279.716919,-4.941816,0.000000
4.100000,-0.176498,-1279.628052,-0.002225,-0.191656,-4.868050,-0.785104,-0.039995,-48.680500,-1279.628052,-4.857131,0.000000
4.200000,-0.158630,-1279.672485,-0.002220,-0.188322,-4.783383,-0.705623,-0.035946,-47.833828,-1279.672485,-4.772447,0.000000
