Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.200000,-0.506042,-1279.894897,-0.002195,-0.314961,-8.000001,-2.250989,-0.114671,-80.000008,-1279.894897,-8.000122,0.000000
0.300000,-0.496368,-1279.939331,-0.002251,-0.314961,-8.000001,-2.207957,-0.112479,-80.000008,-1279.939331,-8.000122,0.000000
0.400000,-0.514618,-1279.939331,-0.002414,-0.314432,-7.986585,-2.289135,-0.116614,-79.865845,-1279.939331,-7.971894,0.000000
0.500000,-0.464340,-1279.894897,-0.002238,-0.310955,-7.898249,-2.065488,-0.105221,-78.982491,-1279.894897,-7.887209,0.000000
0.600000,-0.446091,-1279.894897,-0.002225,-0.307611,-7.813322,-1.984311,-0.101086,-78.133224,-1279.894897,-7.802343,0.000000
0.700000,-0.382797,-1279.894897,-0.002259,-0.304277,-7.728629,-1.702767,-0.086743,-77.286293,-1279.894897,-7.717658,0.000000
0.800000,-0.376465,-1279.939331,-0.002199,-0.300940,-7.643866,-1.674599,-0.085308,-76.438667,-1279.939331,-7.632973,0.000000
0.900000,-0.362686,-1279.894897,-0.002259,-0.297606,-7.559199,-1.613309,-0.082186,-75.591988,-1279.894897,-7.548289,0.000000
1.000000,-0.323959,-1279.894897,-0.002264,-0.294271,-7.474471,-1.441043,-0.073410,-74.744713,-1279.894897,-7.463604,0.000000
1.100000,-0.341080,-1279.850464,-0.002268,-0.290936,-7.389777,-1.517198,-0.077290,-73.897774,-1279.850464,-7.378920,0.000000
1.200000,-0.301239,-1279.805908,-0.002242,-0.287603,-7.305119,-1.339978,-0.068262,-73.051193,-1279.805908,-7.294235,0.000000
1.300000,-0.288956,-1279.939331,-0.002246,-0.284266,-7.220365,-1.285339,-0.065478,-72.203651,-1279.939331,-7.209551,0.000000
1.400000,-0.295654,-1279.939331,-0.002268,-0.280933,-7.135689,-1.315136,-0.066996,-71.356888,-1279.939331,-7.124866,0.000000
1.500000,-0.264374,-1279.850464,-0.002276,-0.277597,-7.050970,-1.175993,-0.059908,-70.509705,-1279.850464,-7.039999,0.000000
1.600000,-0.267731,-1279.894897,-0.002285,-0.274261,-6.966225,-1.190926,-0.060669,-69.662247,-1279.894897,-6.955315,0.000000
1.700000,-0.249847,-1279.894897,-0.002233,-0.270929,-6.881592,-1.111377,-0.056616,-68.815926,-1279.894897,-6.870630,0.000000
1.800000,-0.228622,-1279.894897,-0.002259,-0.267593,-6.796865,-1.016963,-0.051807,-67.968643,-1279.894897,-6.785945,0.000000
1.900000,-0.260284,-1279.983887,-0.002220,-0.264258,-6.712162,-1.157803,-0.058981,-67.121620,-1279.983887,-6.701261,0.000000
2.000000,-0.225647,-1279.850464,-0.002276,-0.260925,-6.627486,-1.003728,-0.051132,-66.274864,-1279.850464,-6.616576,0.000000
2.100000,-0.243530,-1279.894897,-0.002229,-0.257587,-6.542715,-1.083277,-0.055185,-65.427147,-1279.894897,-6.531892,0.000000
2.200000,-0.239807,-1279.939331,-0.002259,-0.254254,-6.458047,-1.066715,-0.054341,-64.580475,-1279.939331,-6.447207,0.000000
2.300000,-0.207397,-1279.983887,-0.002264,-0.250919,-6.373337,-0.922550,-0.046997,-63.733368,-1279.983887,-6.362341,0.000000
